Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NW_006238919.1	XP_023638988.1	26	0	1		
NW_006238923.1	XP_006307377.1	3	0	1		
	XP_023645633.1	0	12	1		
NW_006238917.1	XP_006282814.1	39	0	1		
NW_006238917.1	XP_006284582.1	36	0	1		
	XP_006287400.1	0	115	1		
	XP_023636267.1	0	124	1		
NW_006238917.1	XP_006285657.1	41	0	1		
	XP_006295606.1	0	90	1		
NW_006238920.1	XP_006293682.1	17	0	1		
NW_006238917.1	XP_006286230.2	37	0	1		
NW_006238923.1	XP_023644551.1	8	0	1		
NW_006238917.1	XP_006284034.1	35	0	1		
	XP_023634756.1	0	135	1		
	XP_006307101.1	0	22	1		
	XP_006303172.1	0	10	1		
	XP_006300830.1	0	31	1		
NW_006238916.1	XP_006280677.1	44	0	1		
NW_006238916.1	XP_023633281.1	47	0	1		
NW_006238917.1	XP_023635004.1	39	0	1		
NW_006238921.1	XP_023641876.1	14	0	1		
NW_006238919.1	XP_006290883.1	25	0	1		
NW_006238916.1	XP_023641294.1	44	0	1		
	XP_006290766.1	0	104	1		
	XP_006280200.1	0	164	1		
NW_006238916.1	XP_006282061.1	43	0	1		
	XP_006279387.1	0	167	1		
	XP_006290465.1	0	106	1		
	XP_006301983.1	0	40	1		
	XP_006299382.1	0	58	1		
NW_006238917.1	XP_023634937.1	37	0	1		
	XP_006294473.1	0	77	1		
NW_006238919.1	XP_006291371.1	28	0	1		
NW_006238917.1	XP_006285161.1	37	0	1		
	XP_023633860.1	0	167	1		
NW_006238920.1	XP_023640606.1	24	0	1		
NW_006238917.1	XP_023634912.1	36	0	1		
NW_006238917.1	XP_006284373.1	36	0	1		
	XP_006287785.1	0	111	1		
	XP_023637620.1	0	150	1		
	XP_006299768.1	0	67	1		
NW_006238923.1	XP_023632728.1	6	0	1		
NW_006238920.1	XP_023639471.1	17	0	1		
NW_006238920.1	XP_023640521.1	17	0	1		
NW_006238919.1	XP_006291321.1	30	0	1		
	XP_006299270.2	0	72	1		
NW_006238919.1	XP_006290844.2	25	0	1		
	XP_006303511.1	0	7	1		
NW_006238923.1	XP_023645261.1	6	0	1		
	XP_006286209.1	0	130	1		
	XP_006281574.1	0	153	1		
NW_006238922.1	XP_006302279.1	12	0	1		
NW_006238918.1	XP_006289172.1	34	0	1		
	XP_006291010.2	0	99	1		
NW_006238917.1	XP_006284035.1	35	0	1		
NW_006238916.1	XP_006281858.1	46	0	1		
	XP_006294185.1	0	82	1		
NW_006238923.1	XP_023644749.1	6	0	1		
NW_006238919.1	XP_023638453.1	25	0	1		
NW_006238919.1	XP_006292848.1	25	96	2		
	XP_006279793.1	0	158	1		
	XP_006299601.1	0	66	1		
NW_006238918.1	XP_023637221.1	34	0	1		
NW_006238923.1	XP_006307135.1	6	0	1		
	XP_006291246.1	0	108	1		
NW_006238917.1	XP_006285088.1	41	0	1		
NW_006238917.1	XP_006286013.1	39	0	1		
NW_006238917.1	XP_023634095.1	39	0	1		
	XP_006282224.1	0	159	1		
NW_006238923.1	XP_006303280.1	3	0	1		
	XP_006296089.1	0	83	1		
	XP_006285960.2	0	146	1		
NW_006238920.1	XP_006294685.1	17	0	1		
	XP_006290806.1	0	102	1		
	XP_023640383.1	0	84	1		
NW_006238922.1	XP_006302823.1	12	0	1		
	XP_006300806.1	0	42	1		
NW_006238918.1	XP_006289075.1	33	0	1		
NW_006238920.1	XP_006296254.1	21	0	1		
NW_006238917.1	XP_006284692.1	36	0	1		
NW_006238920.1	XP_023640181.1	20	0	1		
NW_006238920.1	XP_023639969.1	20	80	2		
NW_006238917.1	XP_006286136.1	36	0	1		
NW_006238920.1	XP_006295431.1	20	0	1		
	XP_023644811.1	0	27	1		
	XP_023640711.1	0	91	1		
NW_006238917.1	XP_006285791.1	41	0	1		
NW_006238923.1	XP_006305383.1	5	0	1		
	XP_023638978.1	0	109	1		
NW_006238917.1	XP_006283122.1	36	0	1		
NW_006238918.1	XP_023637334.1	31	0	1		
NW_006238917.1	XP_006286253.1	38	0	1		
	XP_006296681.1	0	70	1		
NW_006238920.1	XP_006293680.1	20	0	1		
NW_006238923.1	XP_023644409.1	2	0	1		
	XP_023645343.1	0	5	1		
NW_006238923.1	XP_023645263.1	6	0	1		
NW_006238920.1	XP_006293481.1	23	0	1		
	XP_023641720.1	0	56	1		
NW_006238920.1	XP_006295059.1	22	0	1		
NW_006238919.1	XP_023638522.1	30	0	1		
NW_006238917.1	XP_006285697.1	39	0	1		
NW_006238917.1	XP_006282975.2	41	0	1		
	XP_006290926.1	0	95	1		
NW_006238920.1	XP_006296157.1	21	0	1		
	XP_006281571.2	0	159	1		
NW_006238922.1	XP_023643637.1	13	0	1		
NW_006238922.1	XP_023643452.1	11	0	1		
NW_006238919.1	XP_006292481.1	25	0	1		
	XP_006284897.2	0	142	1		
NW_006238917.1	XP_023635003.1	39	0	1		
	XP_006286112.1	0	143	1		
NW_006238917.1	XP_006283548.1	39	0	1		
NW_006238917.1	XP_023634152.1	35	0	1		
	XP_006287213.1	0	124	1		
	XP_023644202.1	0	34	1		
	XP_006293138.1	0	105	1		
	XP_006291658.1	0	104	1		
	XP_006280372.1	0	163	1		
NW_006238916.1	XP_006281945.1	42	0	1		
NW_006238917.1	XP_006284513.1	41	0	1		
	XP_006279379.2	0	167	1		
NW_006238920.1	XP_006295757.1	17	0	1		
	XP_006300449.1	0	41	1		
	XP_023633666.1	0	137	1		
NW_006238920.1	XP_006294788.1	20	0	1		
	XP_006298965.1	0	57	1		
	XP_023638598.1	0	101	1		
	XP_006288778.1	0	117	1		
NW_006238920.1	XP_006293683.1	18	75	2		
	XP_006286020.1	0	135	1		
	XP_006280425.1	0	155	1		
	XP_006279132.2	0	168	1		
	XP_006301657.2	0	53	1		
NW_006238919.1	XP_006292803.1	25	0	1		
NW_006238916.1	XP_023642152.1	42	0	1		
NW_006238918.1	XP_023637354.1	31	0	1		
NW_006238922.1	XP_023643669.1	12	0	1		
	XP_006303767.1	0	25	1		
	XP_006285851.1	0	129	1		
NW_006238921.1	XP_006298598.2	14	0	1		
NW_006238920.1	XP_006293918.1	23	0	1		
NW_006238922.1	XP_006300795.1	9	0	1		
NW_006238922.1	XP_023643696.1	12	0	1		
	XP_006302371.1	0	29	1		
NW_006238918.1	XP_006287136.1	33	0	1		
	XP_006304681.1	0	15	1		
	XP_006303737.1	0	25	1		
NW_006238919.1	XP_006293262.1	29	0	1		
NW_006238918.1	XP_023637147.1	34	0	1		
NW_006238919.1	XP_023639277.1	26	0	1		
NW_006238917.1	XP_006284140.1	37	0	1		
NW_006238916.1	XP_006279801.1	45	0	1		
	XP_006299531.1	0	71	1		
	XP_006293052.1	0	106	1		
	XP_023633309.1	0	157	1		
NW_006238920.1	XP_006295911.1	23	0	1		
NW_006238917.1	XP_006285493.1	40	141	2		
NW_006238923.1	XP_006307582.1	1	0	1		
NW_006238920.1	XP_023640177.1	20	0	1		
NW_006238922.1	XP_023643636.1	13	0	1		
NW_006238921.1	XP_006298908.1	15	0	1		
NW_006238921.1	XP_006299603.1	14	0	1		
NW_006238917.1	XP_006283494.1	40	0	1		
NW_006238921.1	XP_023641072.1	15	0	1		
NW_006238923.1	XP_006307417.1	3	0	1		
	XP_006302082.2	0	30	1		
	XP_006307609.1	0	27	1		
	XP_023644073.1	0	44	1		
	XP_023642229.1	0	57	1		
	XP_006293901.1	0	88	1		
	XP_006293452.1	0	84	1		
NW_006238917.1	XP_006285541.1	38	0	1		
	XP_006291536.1	0	102	1		
NW_006238917.1	XP_006283393.1	38	0	1		
NW_006238916.1	XP_006280998.1	46	0	1		
NW_006238919.1	XP_006290968.1	28	0	1		
NW_006238923.1	XP_023645734.1	3	0	1		
NW_006238920.1	XP_023640202.1	23	0	1		
	XP_006305961.1	0	26	1		
	XP_023641898.1	0	72	1		
	XP_006289688.1	0	118	1		
NW_006238922.1	XP_006302493.2	11	0	1		
NW_006238920.1	XP_023640131.1	22	0	1		
NW_006238919.1	XP_006291318.1	30	0	1		
	XP_006301468.2	0	48	1		
NW_006238922.1	XP_006301665.1	11	0	1		
NW_006238917.1	XP_023634148.1	35	0	1		
	XP_006304974.1	0	1	1		
	XP_006297320.1	0	63	1		
NW_006238919.1	XP_006292727.1	25	0	1		
NW_006238920.1	XP_006293396.2	17	0	1		
	XP_006291222.1	0	98	1		
NW_006238922.1	XP_023643483.1	13	0	1		
	XP_006287754.1	0	109	1		
NW_006238917.1	XP_006283925.1	39	0	1		
	XP_006279649.1	0	158	1		
	XP_006305962.1	0	20	1		
NW_006238923.1	XP_023632599.1	1	0	1		
NW_006238922.1	XP_006301287.2	9	0	1		
NW_006238922.1	XP_006302051.1	10	0	1		
	XP_006290837.1	0	99	1		
	XP_006283479.1	0	132	1		
	XP_006281559.1	0	163	1		
	XP_006290694.2	0	101	1		
	XP_006288058.1	0	110	1		
	XP_006291460.1	0	107	1		
NW_006238923.1	XP_006305681.1	5	0	1		
NW_006238919.1	XP_006292423.1	25	0	1		
NW_006238916.1	XP_023641227.1	44	0	1		
NW_006238917.1	XP_006284391.1	37	0	1		
	XP_006280785.1	0	166	1		
NW_006238919.1	XP_006292584.2	27	0	1		
NW_006238917.1	XP_006282721.1	38	0	1		
NW_006238916.1	XP_023641217.1	44	0	1		
NW_006238920.1	XP_023639932.1	20	79	2		
NW_006238920.1	XP_023639921.1	17	0	1		
	XP_006294295.1	0	84	1		
NW_006238919.1	XP_006290636.1	26	0	1		
NW_006238923.1	XP_023633068.1	6	0	1		
NW_006238919.1	XP_023638661.1	25	0	1		
NW_006238918.1	XP_006288362.1	31	0	1		
	XP_023642404.1	0	54	1		
NW_006238916.1	XP_006281241.1	46	0	1		
NW_006238921.1	XP_023642533.1	16	60	2		
	XP_006302175.1	0	43	1		
NW_006238917.1	XP_006285477.1	36	0	1		
NW_006238917.1	XP_006285398.1	39	0	1		
	XP_006292269.1	0	106	1		
	XP_006301452.2	0	51	1		
	XP_023643349.1	0	38	1		
NW_006238916.1	XP_006279547.1	47	0	1		
NW_006238920.1	XP_023640163.1	24	0	1		
	XP_006289291.1	0	114	1		
	XP_006305980.1	0	6	1		
NW_006238917.1	XP_006285888.1	39	0	1		
NW_006238918.1	XP_006289965.1	34	0	1		
	XP_006306357.1	0	24	1		
NW_006238917.1	XP_006283673.1	39	0	1		
NW_006238917.1	XP_023634519.1	38	0	1		
	XP_006280548.1	0	161	1		
	XP_023644750.1	0	26	1		
NW_006238916.1	XP_006280269.1	43	0	1		
NW_006238916.1	XP_006280435.1	43	0	1		
	XP_006288738.1	0	112	1		
NW_006238919.1	XP_023639020.1	28	0	1		
	XP_006300998.1	0	31	1		
NW_006238916.1	XP_006280808.1	47	0	1		
NW_006238922.1	XP_006300589.1	11	0	1		
	XP_023644857.1	0	19	1		
NW_006238920.1	XP_023640129.1	22	0	1		
NW_006238919.1	XP_006291873.1	29	0	1		
	XP_006305278.2	0	2	1		
	XP_006285112.2	0	147	1		
NW_006238923.1	XP_023644983.1	8	0	1		
NW_006238917.1	XP_006284624.1	41	0	1		
	XP_023633854.1	0	167	1		
	XP_006304424.1	0	13	1		
	XP_023639987.1	0	83	1		
	XP_006288414.1	0	127	1		
	XP_006300604.1	0	48	1		
NW_006238920.1	XP_006294060.1	19	0	1		
NW_006238922.1	XP_023643692.1	12	0	1		
NW_006238921.1	XP_006298208.2	15	0	1		
NW_006238920.1	XP_006293874.1	19	0	1		
NW_006238919.1	XP_006290952.1	25	0	1		
	XP_023634363.1	0	148	1		
NW_006238923.1	XP_023644887.1	6	0	1		
NW_006238916.1	XP_006282270.1	46	0	1		
	XP_023637353.1	0	168	1		
NW_006238923.1	XP_023644744.1	6	0	1		
NW_006238922.1	XP_023643639.1	13	0	1		
	XP_006305996.1	0	13	1		
NW_006238916.1	XP_023639476.1	47	0	1		
	XP_023644321.1	0	50	1		
	XP_006298250.2	0	65	1		
	XP_006290579.1	0	109	1		
NW_006238920.1	XP_023639502.1	20	0	1		
NW_006238920.1	XP_023640165.1	22	0	1		
	XP_006298223.1	0	64	1		
	XP_006291277.1	0	99	1		
NW_006238923.1	XP_006305411.1	5	18	2		
	XP_006307209.1	0	24	1		
	XP_006288188.2	0	118	1		
NW_006238916.1	XP_023642151.1	42	0	1		
NW_006238918.1	XP_023636973.1	32	0	1		
NW_006238917.1	XP_023635002.1	39	0	1		
NW_006238917.1	XP_023635309.1	37	0	1		
	XP_006299940.1	0	66	1		
NW_006238917.1	XP_023633989.1	39	0	1		
NW_006238920.1	XP_023639930.1	20	79	2		
	XP_006297513.2	0	59	1		
NW_006238917.1	XP_023635653.1	40	0	1		
NW_006238918.1	XP_006286949.1	34	0	1		
NW_006238920.1	XP_023640519.1	17	0	1		
NW_006238923.1	XP_023645057.1	2	0	1		
NW_006238917.1	XP_023633863.1	38	0	1		
NW_006238919.1	XP_006292632.1	25	0	1		
NW_006238918.1	XP_023637148.1	34	0	1		
NW_006238918.1	XP_006288719.1	34	0	1		
NW_006238923.1	XP_006304566.1	6	0	1		
	XP_023640580.1	0	154	1		
NW_006238916.1	XP_006281952.1	42	151	2		
NW_006238919.1	XP_006292275.1	25	96	2		
NW_006238917.1	XP_006282590.1	38	0	1		
NW_006238921.1	XP_006296636.1	14	0	1		
NW_006238923.1	XP_006307148.1	7	0	1		
NW_006238923.1	XP_023644858.1	4	0	1		
NW_006238919.1	XP_006290618.1	29	0	1		
NW_006238920.1	XP_006295947.1	22	0	1		
NW_006238922.1	XP_006300969.1	11	0	1		
NW_006238920.1	XP_006294558.1	17	0	1		
	XP_006285121.1	0	143	1		
	XP_006304968.1	0	12	1		
NW_006238917.1	XP_006285869.1	39	0	1		
NW_006238920.1	XP_006294712.1	19	0	1		
NW_006238923.1	XP_006303171.1	1	0	1		
NW_006238919.1	XP_006290951.1	29	0	1		
NW_006238916.1	XP_006280280.1	43	0	1		
NW_006238920.1	XP_006295325.1	17	0	1		
NW_006238919.1	XP_006292250.1	29	0	1		
	XP_006302723.1	0	52	1		
NW_006238917.1	XP_023634737.1	37	0	1		
NW_006238916.1	XP_023645365.1	47	0	1		
	XP_006286226.1	0	140	1		
NW_006238919.1	XP_006290945.1	25	0	1		
NW_006238919.1	XP_023638546.1	28	0	1		
NW_006238916.1	XP_006282404.2	42	0	1		
NW_006238918.1	XP_006287511.1	33	0	1		
NW_006238922.1	XP_006302810.1	12	0	1		
NW_006238922.1	XP_023643606.1	13	0	1		
NW_006238920.1	XP_006294231.1	22	0	1		
NW_006238919.1	XP_006290954.1	25	0	1		
NW_006238917.1	XP_006283246.1	40	141	2		
NW_006238918.1	XP_023637222.1	34	0	1		
	XP_006302365.1	0	46	1		
NW_006238919.1	XP_006291330.1	30	0	1		
NW_006238923.1	XP_006305421.1	8	0	1		
NW_006238916.1	XP_006281780.1	42	0	1		
	XP_023634344.1	0	145	1		
	XP_006299420.1	0	73	1		
NW_006238922.1	XP_023643829.1	10	0	1		
NW_006238920.1	XP_023640134.1	20	81	2		
NW_006238920.1	XP_006296024.1	18	0	1		
NW_006238923.1	XP_023644886.1	6	0	1		
	XP_006301867.1	0	33	1		
	XP_006287816.1	0	109	1		
NW_006238917.1	XP_023635574.1	37	0	1		
	XP_023642745.1	0	61	1		
NW_006238919.1	XP_006291388.1	27	0	1		
	XP_006288442.1	0	114	1		
NW_006238919.1	XP_023639023.1	27	0	1		
	XP_023640774.1	0	86	1		
NW_006238916.1	XP_006280276.1	43	0	1		
NW_006238917.1	XP_006283006.1	37	0	1		
	XP_006295709.2	0	91	1		
NW_006238917.1	XP_006283525.1	37	0	1		
	XP_006301192.2	0	52	1		
NW_006238922.1	XP_023643697.1	12	0	1		
NW_006238919.1	XP_023639022.1	28	0	1		
	XP_023643765.1	0	53	1		
NW_006238917.1	XP_006286210.1	39	0	1		
	XP_006300905.2	0	33	1		
	XP_006283989.1	0	135	1		
	XP_006301217.1	0	32	1		
NW_006238920.1	XP_006295644.1	17	0	1		
	XP_006300322.1	0	53	1		
NW_006238916.1	XP_006281837.1	42	0	1		
NW_006238916.1	XP_006280809.1	47	0	1		
NW_006238920.1	XP_023639933.1	20	79	2		
NW_006238920.1	XP_006294848.2	17	0	1		
NW_006238920.1	XP_023639894.1	17	0	1		
	XP_006296244.1	0	78	1		
NW_006238922.1	XP_023643346.1	13	0	1		
NW_006238917.1	XP_006284997.1	39	0	1		
	XP_006300215.2	0	56	1		
	XP_006301683.1	0	29	1		
NW_006238922.1	XP_023643694.1	12	0	1		
NW_006238918.1	XP_006289316.1	31	0	1		
NW_006238920.1	XP_006296207.2	21	0	1		
NW_006238921.1	XP_006299764.1	15	0	1		
NW_006238918.1	XP_006289973.1	33	0	1		
	XP_006284474.1	0	140	1		
NW_006238918.1	XP_006288494.1	31	0	1		
	XP_023633415.1	0	160	1		
NW_006238919.1	XP_006292571.1	29	0	1		
	XP_006295626.1	0	78	1		
NW_006238920.1	XP_006294720.1	22	0	1		
NW_006238923.1	XP_006307565.1	5	0	1		
NW_006238923.1	XP_006304067.1	2	0	1		
	XP_006305357.1	0	10	1		
NW_006238917.1	XP_023634539.1	40	141	2		
NW_006238916.1	XP_006280941.2	43	0	1		
NW_006238919.1	XP_023638428.1	26	0	1		
NW_006238918.1	XP_006289863.1	31	0	1		
	XP_006297015.1	0	70	1		
NW_006238918.1	XP_006288780.1	33	0	1		
NW_006238922.1	XP_006302527.1	13	0	1		
	XP_006287817.1	0	126	1		
	XP_006280835.1	0	165	1		
	XP_006293849.2	0	75	1		
	XP_006289482.1	0	120	1		
NW_006238919.1	XP_006292809.1	25	0	1		
	XP_006296371.1	0	82	1		
	XP_006307465.1	0	28	1		
NW_006238922.1	XP_023643732.1	9	0	1		
	XP_006282189.2	0	155	1		
NW_006238916.1	XP_006282040.1	42	0	1		
NW_006238920.1	XP_006295712.2	17	0	1		
	XP_023638822.1	0	95	1		
NW_006238917.1	XP_006282732.1	38	0	1		
NW_006238917.1	XP_006284643.1	35	0	1		
NW_006238920.1	XP_023639769.1	20	0	1		
NW_006238920.1	XP_006295944.1	18	75	2		
	XP_023633778.1	0	167	1		
NW_006238919.1	XP_023638099.1	25	0	1		
	XP_006302232.1	0	38	1		
NW_006238922.1	XP_023643968.1	10	0	1		
NW_006238916.1	XP_023641231.1	44	0	1		
NW_006238917.1	XP_006285335.1	39	0	1		
	XP_006286712.1	0	115	1		
	XP_006299759.1	0	62	1		
NW_006238923.1	XP_006307557.1	4	0	1		
	XP_006299027.1	0	56	1		
	XP_006302462.2	0	45	1		
NW_006238923.1	XP_006306603.1	6	0	1		
NW_006238920.1	XP_023640130.1	22	0	1		
NW_006238923.1	XP_006304562.2	5	18	2		
	XP_006296973.1	0	61	1		
NW_006238917.1	XP_006285896.1	37	0	1		
NW_006238920.1	XP_023639919.1	20	81	2		
	XP_006302752.1	0	40	1		
NW_006238917.1	XP_023635560.1	41	0	1		
	XP_006305695.1	0	3	1		
	XP_023642744.1	0	61	1		
	XP_006281961.1	0	162	1		
NW_006238919.1	XP_006292284.1	26	0	1		
NW_006238920.1	XP_006294815.1	20	0	1		
NW_006238917.1	XP_023635558.1	41	0	1		
	XP_006280666.2	0	150	1		
	XP_006290011.1	0	119	1		
	XP_006282010.1	0	161	1		
	XP_006296260.2	0	77	1		
NW_006238921.1	XP_006299307.1	15	0	1		
NW_006238923.1	XP_006305391.1	8	0	1		
	XP_006298283.1	0	74	1		
	XP_006296393.1	0	94	1		
NW_006238920.1	XP_006294264.1	17	0	1		
	XP_006284358.1	0	142	1		
NW_006238917.1	XP_006284980.2	36	0	1		
NW_006238917.1	XP_006283733.1	37	0	1		
NW_006238918.1	XP_006286724.1	31	0	1		
	XP_006306999.1	0	26	1		
NW_006238920.1	XP_023640636.1	19	0	1		
NW_006238920.1	XP_006294127.1	17	0	1		
NW_006238923.1	XP_023644865.1	4	0	1		
NW_006238916.1	XP_006280274.1	45	0	1		
	XP_006298086.1	0	63	1		
	XP_006285306.1	0	146	1		
	XP_006286464.1	0	122	1		
NW_006238923.1	XP_006305225.1	1	0	1		
	XP_006281718.1	0	155	1		
NW_006238923.1	XP_006305900.1	6	0	1		
NW_006238917.1	XP_006285433.2	40	0	1		
NW_006238916.1	XP_023633203.1	42	0	1		
NW_006238917.1	XP_023635310.1	37	0	1		
NW_006238920.1	XP_006295946.1	19	0	1		
	XP_006300416.1	0	37	1		
NW_006238920.1	XP_023639766.1	20	0	1		
NW_006238920.1	XP_023639781.1	23	0	1		
	XP_006280653.1	0	157	1		
	XP_006297643.1	0	69	1		
	XP_006282637.2	0	147	1		
NW_006238917.1	XP_006282914.1	36	0	1		
	XP_006299904.1	0	61	1		
NW_006238920.1	XP_006296173.2	24	0	1		
NW_006238923.1	XP_023644411.1	2	0	1		
NW_006238920.1	XP_023640523.1	17	0	1		
	XP_006283644.2	0	145	1		
NW_006238922.1	XP_006300526.1	11	0	1		
NW_006238923.1	XP_006307225.1	7	0	1		
NW_006238918.1	XP_006289346.1	33	0	1		
NW_006238921.1	XP_006297518.1	15	0	1		
NW_006238920.1	XP_006296383.1	17	0	1		
NW_006238917.1	XP_023633807.1	36	0	1		
	XP_023638061.1	0	98	1		
NW_006238923.1	XP_006303257.1	6	0	1		
	XP_006285207.1	0	142	1		
	XP_006283768.1	0	136	1		
	XP_023639498.1	0	76	1		
NW_006238917.1	XP_023634797.1	40	0	1		
NW_006238920.1	XP_023639879.1	20	79	2		
NW_006238920.1	XP_023640491.1	24	92	2		
NW_006238917.1	XP_023635253.1	40	0	1		
NW_006238916.1	XP_023635602.1	45	0	1		
	XP_006290914.1	0	97	1		
NW_006238920.1	XP_006295755.1	17	0	1		
	XP_006305371.2	0	11	1		
	XP_023643351.1	0	38	1		
NW_006238917.1	XP_006283360.1	39	0	1		
	XP_023644266.1	0	165	1		
NW_006238923.1	XP_006304665.1	2	0	1		
	XP_006294413.1	0	94	1		
	XP_006296469.1	0	82	1		
NW_006238917.1	XP_006284785.1	39	0	1		
NW_006238916.1	XP_023633199.1	42	0	1		
NW_006238920.1	XP_023641004.1	24	0	1		
NW_006238919.1	XP_006290853.1	27	0	1		
NW_006238923.1	XP_006303659.1	2	0	1		
NW_006238923.1	XP_006305630.1	2	0	1		
	XP_006301620.1	0	52	1		
NW_006238922.1	XP_023643484.1	13	0	1		
	XP_006299416.1	0	74	1		
	XP_023644261.1	0	165	1		
NW_006238922.1	XP_023643695.1	12	0	1		
NW_006238917.1	XP_006283838.1	37	0	1		
	XP_023640625.1	0	84	1		
NW_006238923.1	XP_023632803.1	4	0	1		
NW_006238918.1	XP_006289768.1	34	0	1		
	XP_006304684.1	0	26	1		
	XP_006285590.2	0	128	1		
NW_006238921.1	XP_006298002.1	16	60	2		
NW_006238923.1	XP_006304602.1	1	0	1		
	XP_023636150.1	0	126	1		
NW_006238920.1	XP_023639910.1	17	0	1		
NW_006238919.1	XP_006291782.1	30	0	1		
NW_006238916.1	XP_006281777.1	45	0	1		
NW_006238921.1	XP_006297468.2	14	0	1		
	XP_006304860.1	0	8	1		
	XP_006294150.1	0	86	1		
NW_006238923.1	XP_006307131.1	1	0	1		
	XP_006297505.2	0	56	1		
NW_006238923.1	XP_023644768.1	2	0	1		
NW_006238917.1	XP_023635553.1	37	0	1		
NW_006238922.1	XP_023643691.1	12	0	1		
NW_006238916.1	XP_023641304.1	44	0	1		
	XP_023638938.1	0	103	1		
NW_006238923.1	XP_023644891.1	1	0	1		
NW_006238920.1	XP_006295445.1	18	0	1		
NW_006238919.1	XP_023638451.1	26	0	1		
NW_006238923.1	XP_023645381.1	7	0	1		
	XP_006307061.1	0	21	1		
NW_006238918.1	XP_006289994.1	31	0	1		
NW_006238917.1	XP_006283659.1	39	0	1		
	XP_006282882.1	0	148	1		
	XP_023639451.1	0	89	1		
NW_006238920.1	XP_006294239.1	17	0	1		
NW_006238919.1	XP_006292224.1	29	0	1		
	XP_006300703.1	0	37	1		
	XP_006293655.1	0	76	1		
	XP_006306303.1	0	4	1		
NW_006238923.1	XP_023644412.1	2	0	1		
NW_006238920.1	XP_023640518.1	17	0	1		
	XP_006304165.1	0	8	1		
NW_006238916.1	XP_006281703.2	42	0	1		
NW_006238918.1	XP_006289847.1	31	0	1		
NW_006238917.1	XP_006286180.1	38	0	1		
	XP_006294934.1	0	78	1		
NW_006238923.1	XP_006304544.2	3	0	1		
NW_006238919.1	XP_006290948.1	25	0	1		
NW_006238923.1	XP_006307682.2	2	0	1		
NW_006238917.1	XP_023635652.1	40	0	1		
	XP_006291776.1	0	108	1		
	XP_006289953.1	0	125	1		
NW_006238916.1	XP_006280346.1	44	0	1		
NW_006238917.1	XP_006282607.1	39	0	1		
NW_006238919.1	XP_006290322.1	30	0	1		
NW_006238920.1	XP_006294420.1	19	0	1		
NW_006238923.1	XP_006306276.1	7	0	1		
NW_006238916.1	XP_023644020.1	43	0	1		
NW_006238916.1	XP_006280655.1	45	0	1		
NW_006238921.1	XP_023642282.1	14	0	1		
