Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_089036.1	XP_015624352.1	10	0	1		
NC_089038.1	XP_015635093.1	17	0	1		
NC_089036.1	XP_025878382.1	7	0	1		
NC_089038.1	XP_066165798.1	18	0	1		
NC_089038.1	XP_066165516.1	17	0	1		
NC_089046.1	XP_066162263.1	61	0	1		
NC_089036.1	XP_015624761.1	0	52	1		
NC_089045.1	XP_015615645.1	60	0	1		
NC_089044.1	NP_001409957.1	54	0	1		
NC_089044.1	XP_066160850.1	50	0	1		
NC_089038.1	XP_066166063.1	17	0	1		
NC_089044.1	XP_015614595.1	0	188	1		
NC_089041.1	XP_015647773.1	0	151	1		
NC_089038.1	XP_066165898.1	20	0	1		
NC_089040.1	XP_015641415.1	28	0	1		
NC_089038.1	XP_015634681.1	0	81	1		
NC_089035.1	XP_015643220.1	0	3	1		
NC_089044.1	XP_015614702.1	52	0	1		
NC_089046.1	XP_015619421.1	0	225	1		
NC_089038.1	XP_066165388.1	17	0	1		
NC_089037.1	XP_015629414.1	0	68	1		
NC_089045.1	XP_015616161.2	58	0	1		
NC_089036.1	XP_015625953.1	7	0	1		
NC_089045.1	XP_015615919.1	60	0	1		
NC_089040.1	XP_015641144.1	28	0	1		
NC_089040.1	XP_015640943.1	0	135	1		
NC_089045.1	XP_015617568.1	0	208	1		
NC_089044.1	XP_025876470.1	49	0	1		
NC_089039.1	XP_015640565.1	0	109	1		
NC_089037.1	XP_015629022.1	13	0	1		
NC_089036.1	XP_066163566.1	0	31	1		
NC_089038.1	XP_015634312.1	0	99	1		
NC_089044.1	XP_015613542.1	0	189	1		
NC_089038.1	XP_066165512.1	17	0	1		
NC_089035.1	XP_015643060.1	4	0	1		
NC_089044.1	XP_015613607.1	51	0	1		
NC_089038.1	NP_001406081.1	17	0	1		
NC_089045.1	XP_015615488.1	59	0	1		
NC_089041.1	XP_066168181.1	0	136	1		
NC_089041.1	XP_015646042.1	0	152	1		
NC_089041.1	XP_015645550.1	0	140	1		
NC_089038.1	XP_066165830.1	17	0	1		
NC_089035.1	XP_015619853.1	0	25	1		
NC_089037.1	XP_015630550.1	13	0	1		
NC_089044.1	XP_015613339.1	52	0	1		
NC_089037.1	XP_015630383.1	0	61	1		
NC_089042.1	XP_015648488.1	42	0	1		
NC_089039.1	XP_066167010.1	0	104	1		
NC_089037.1	XP_015628966.1	0	63	1		
NC_089038.1	XP_015635778.1	0	92	1		
NC_089044.1	XP_015613546.1	48	0	1		
NC_089037.1	NP_001389070.1	11	0	1		
NC_089036.1	XP_015624168.1	10	0	1		
NC_089038.1	NP_001406106.1	18	0	1		
NC_089035.1	XP_015622191.1	0	25	1		
NC_089036.1	XP_066163121.1	7	0	1		
NC_089038.1	XP_015635609.1	24	0	1		
NC_089036.1	XP_015624263.1	0	49	1		
NC_089036.1	NP_001403613.1	7	0	1		
NC_089035.1	XP_015616151.1	1	0	1		
NC_089040.1	XP_015641039.1	29	0	1		
NC_089036.1	XP_015624118.1	0	44	1		
NC_089038.1	XP_066165854.1	18	0	1		
NC_089045.1	XP_015616549.1	0	209	1		
NC_089035.1	XP_066161152.1	5	0	1		
NC_089036.1	XP_015624755.1	6	0	1		
NC_089036.1	NP_001403609.1	7	0	1		
NC_089043.1	XP_015651458.1	0	171	1		
NC_089038.1	XP_066165513.1	17	0	1		
NC_089035.1	XP_015638279.1	0	19	1		
NC_089040.1	XP_015644320.1	30	0	1		
NC_089044.1	XP_066160619.1	50	0	1		
NC_089043.1	XP_025876042.2	0	172	1		
NC_089040.1	XP_015640888.1	29	0	1		
NC_089041.1	XP_015645378.1	0	138	1		
NC_089046.1	XP_066162515.1	64	0	1		
NC_089038.1	XP_015636397.1	17	0	1		
NC_089046.1	XP_015620737.3	0	221	1		
NC_089045.1	XP_015616521.1	59	0	1		
NC_089041.1	XP_015645569.1	0	160	1		
NC_089038.1	XP_015635512.1	0	97	1		
NC_089038.1	XP_015634228.1	0	94	1		
NC_089046.1	NP_001410525.1	61	0	1		
NC_089042.1	NP_001390583.1	42	0	1		
NC_089035.1	XP_015622211.1	0	11	1		
NC_089038.1	XP_015633528.1	18	0	1		
NC_089039.1	XP_015638551.1	27	0	1		
NC_089038.1	XP_015633839.1	22	0	1		
NC_089039.1	XP_025881073.1	0	104	1		
NC_089038.1	XP_015634990.1	22	0	1		
NC_089041.1	XP_015645304.1	33	0	1		
NC_089046.1	XP_066162539.1	64	0	1		
NC_089041.1	XP_015646010.1	0	148	1		
NC_089038.1	XP_015637157.1	17	0	1		
NC_089044.1	XP_015613432.1	0	194	1		
NC_089037.1	NP_001389236.1	12	0	1		
NC_089038.1	XP_015636304.1	19	0	1		
NC_089038.1	XP_015634137.1	18	0	1		
NC_089037.1	XP_015631245.1	0	58	1		
NC_089041.1	XP_015646705.1	32	0	1		
NC_089041.1	XP_015646033.2	0	151	1		
NC_089045.1	XP_015616663.1	56	0	1		
NC_089036.1	XP_015625557.1	0	54	1		
NC_089043.1	XP_015651182.1	44	181	2		
NC_089038.1	XP_015634125.1	23	0	1		
NC_089041.1	XP_015646757.1	0	160	1		
NC_089044.1	XP_015612722.1	0	196	1		
NC_089038.1	NP_001406786.1	24	0	1		
NC_089037.1	XP_015631105.1	11	0	1		
NC_089046.1	XP_015619542.1	64	0	1		
NC_089044.1	XP_015614324.1	49	0	1		
NC_089043.1	XP_015612312.1	43	0	1		
NC_089042.1	XP_015649631.1	40	0	1		
NC_089035.1	XP_025878305.2	0	6	1		
NC_089045.1	XP_025877445.1	0	207	1		
NC_089038.1	XP_015635558.2	24	0	1		
NC_089038.1	XP_025880625.1	24	0	1		
NC_089038.1	XP_015633532.1	0	96	1		
NC_089038.1	XP_015635104.1	0	100	1		
NC_089043.1	XP_066160065.1	0	172	1		
NC_089045.1	XP_015617615.2	0	205	1		
NC_089041.1	XP_015645707.1	32	0	1		
NC_089038.1	XP_015633522.1	23	0	1		
NC_089036.1	XP_015624675.2	0	52	1		
NC_089046.1	XP_066162676.1	0	214	1		
NC_089037.1	XP_015628099.1	0	68	1		
NC_089040.1	XP_015641926.1	0	133	1		
NC_089040.1	XP_015642292.1	29	0	1		
NC_089041.1	XP_015647360.1	0	154	1		
NC_089038.1	XP_066165897.1	20	0	1		
NC_089038.1	XP_015635160.1	25	0	1		
NC_089036.1	XP_015626197.1	0	53	1		
NC_089040.1	XP_015640869.1	30	0	1		
NC_089037.1	XP_066164636.1	0	57	1		
NC_089040.1	XP_025882417.1	0	122	1		
NC_089040.1	XP_015642286.3	29	0	1		
NC_089040.1	NP_001389712.1	28	0	1		
NC_089037.1	XP_015628778.1	0	71	1		
NC_089040.1	XP_015641750.1	0	122	1		
NC_089040.1	XP_015640945.1	0	131	1		
NC_089042.1	XP_015650862.1	40	0	1		
NC_089037.1	XP_015632321.1	0	69	1		
NC_089039.1	XP_015640752.1	0	115	1		
NC_089038.1	XP_066165449.1	15	0	1		
NC_089043.1	XP_015612266.1	44	181	2		
NC_089045.1	XP_015616769.1	0	206	1		
NC_089038.1	XP_015635310.2	0	101	1		
NC_089045.1	XP_066161699.1	59	0	1		
NC_089036.1	NP_001415150.1	7	0	1		
NC_089043.1	XP_015610790.1	0	175	1		
NC_089036.1	XP_015627328.1	6	0	1		
NC_089042.1	XP_015650326.1	37	0	1		
NC_089045.1	XP_015615214.1	60	0	1		
NC_089040.1	XP_015642301.1	30	0	1		
NC_089040.1	XP_015641864.1	29	0	1		
NC_089038.1	XP_066165342.1	17	0	1		
NC_089038.1	XP_015634555.1	17	0	1		
NC_089046.1	XP_015618101.1	0	215	1		
NC_089044.1	XP_015613814.1	53	0	1		
NC_089041.1	XP_015646227.1	0	152	1		
NC_089036.1	XP_015624052.1	9	0	1		
NC_089041.1	XP_025882481.2	32	0	1		
NC_089044.1	XP_015614307.1	55	0	1		
NC_089042.1	XP_015648889.1	0	163	1		
NC_089038.1	XP_066166231.1	0	90	1		
NC_089042.1	XP_015650955.1	0	166	1		
NC_089038.1	XP_015636661.1	16	0	1		
NC_089038.1	XP_066166268.1	25	0	1		
NC_089045.1	XP_025877382.1	0	206	1		
NC_089035.1	XP_015611412.1	0	21	1		
NC_089043.1	XP_015612247.1	0	180	1		
NC_089035.1	XP_015610958.1	0	1	1		
NC_089044.1	XP_025876563.1	53	0	1		
NC_089045.1	XP_015617264.1	0	203	1		
NC_089035.1	NP_001396062.1	4	0	1		
NC_089046.1	XP_025877838.1	62	0	1		
NC_089040.1	XP_015642243.1	28	0	1		
NC_089037.1	XP_015630382.1	0	61	1		
NC_089035.1	XP_015646377.1	0	27	1		
NC_089036.1	XP_015622596.1	10	0	1		
NC_089044.1	XP_015612941.1	49	0	1		
NC_089043.1	XP_015612503.1	44	0	1		
NC_089035.1	XP_015630482.1	5	24	2		
NC_089041.1	XP_015645137.1	0	149	1		
NC_089041.1	XP_015646703.1	32	0	1		
NC_089038.1	XP_025880961.1	15	0	1		
NC_089038.1	NP_001389353.1	24	0	1		
NC_089040.1	XP_015643360.1	0	125	1		
NC_089038.1	NP_001389352.1	24	0	1		
NC_089035.1	XP_015634504.1	2	15	2		
NC_089038.1	XP_015635314.2	19	0	1		
NC_089042.1	XP_015649566.1	38	0	1		
NC_089039.1	XP_015640087.1	0	104	1		
NC_089035.1	XP_015610950.1	0	1	1		
NC_089038.1	XP_015633586.1	0	89	1		
NC_089038.1	XP_025880373.1	17	0	1		
NC_089046.1	XP_015618638.1	0	223	1		
NC_089042.1	XP_066159435.1	42	0	1		
NC_089039.1	XP_015638390.1	0	111	1		
NC_089046.1	XP_015620479.1	0	227	1		
NC_089038.1	XP_025880317.1	20	0	1		
NC_089044.1	XP_015614882.1	0	198	1		
NC_089044.1	XP_066160853.1	50	0	1		
NC_089037.1	XP_015629701.1	14	0	1		
NC_089044.1	XP_015613754.1	48	0	1		
NC_089036.1	XP_015626225.1	6	0	1		
NC_089042.1	NP_001409551.1	42	0	1		
NC_089043.1	XP_015611158.1	0	173	1		
NC_089035.1	XP_015611404.1	0	21	1		
NC_089042.1	XP_015648413.1	0	168	1		
NC_089046.1	XP_015618722.1	0	214	1		
NC_089035.1	XP_015643435.1	0	13	1		
NC_089044.1	XP_015612736.1	0	188	1		
NC_089041.1	XP_015645886.1	0	143	1		
NC_089045.1	XP_015616471.1	58	0	1		
NC_089041.1	NP_001390086.1	34	0	1		
NC_089043.1	XP_015610804.1	44	181	2		
NC_089041.1	XP_015645074.1	0	162	1		
NC_089040.1	XP_066167619.1	0	129	1		
NC_089036.1	NP_001403614.1	7	0	1		
NC_089040.1	XP_015643838.1	0	131	1		
NC_089039.1	XP_066166470.1	27	0	1		
NC_089045.1	XP_066161433.1	59	0	1		
NC_089037.1	XP_015630877.1	0	65	1		
NC_089044.1	XP_066160704.1	51	0	1		
NC_089035.1	XP_015638075.2	3	0	1		
NC_089041.1	XP_015645274.1	0	141	1		
NC_089046.1	XP_025878008.1	0	226	1		
NC_089043.1	XP_066160440.1	0	172	1		
NC_089041.1	NP_001409932.1	36	0	1		
NC_089040.1	XP_015641299.1	29	0	1		
NC_089038.1	XP_015633869.1	18	0	1		
NC_089040.1	XP_066167801.1	29	0	1		
NC_089044.1	XP_066160941.1	0	199	1		
NC_089037.1	XP_015631516.1	0	66	1		
NC_089043.1	XP_015612265.1	44	181	2		
NC_089046.1	XP_066162106.1	64	0	1		
NC_089038.1	XP_015634860.1	22	0	1		
NC_089042.1	XP_015648065.1	41	0	1		
NC_089043.1	XP_015610683.1	0	180	1		
NC_089044.1	XP_066160909.1	49	0	1		
NC_089044.1	XP_066160705.1	51	0	1		
NC_089038.1	XP_066165806.1	19	84	2		
NC_089038.1	XP_015633691.3	25	0	1		
NC_089044.1	XP_015614352.3	46	0	1		
NC_089037.1	XP_015628296.1	0	55	1		
NC_089036.1	XP_015624948.1	7	0	1		
NC_089038.1	NP_001406355.1	22	0	1		
NC_089040.1	XP_015640963.1	0	126	1		
NC_089042.1	XP_066159855.1	40	0	1		
NC_089035.1	XP_015647469.1	0	16	1		
NC_089038.1	XP_015634093.2	0	100	1		
NC_089038.1	NP_001406001.1	16	0	1		
NC_089038.1	NP_001406006.1	16	0	1		
NC_089041.1	XP_015646863.1	36	0	1		
NC_089040.1	XP_025882007.1	0	121	1		
NC_089044.1	NP_001410870.1	52	0	1		
NC_089036.1	XP_015623593.1	7	0	1		
NC_089038.1	XP_066165511.1	17	0	1		
NC_089038.1	XP_015634247.1	22	0	1		
NC_089041.1	XP_015645417.1	0	148	1		
NC_089042.1	NP_001390581.1	42	0	1		
NC_089038.1	XP_015634458.1	21	86	2		
NC_089046.1	XP_066162530.1	64	0	1		
NC_089046.1	XP_015620478.1	0	227	1		
NC_089038.1	XP_015634739.2	17	0	1		
NC_089044.1	XP_015613326.1	48	0	1		
NC_089042.1	NP_001409376.1	39	0	1		
NC_089038.1	XP_066165887.1	19	0	1		
NC_089038.1	XP_015634664.1	0	80	1		
NC_089040.1	XP_015644334.1	0	132	1		
NC_089046.1	XP_015618606.1	64	217	2		
NC_089043.1	XP_025876079.1	0	187	1		
NC_089035.1	XP_025878148.1	0	26	1		
NC_089044.1	XP_015614821.1	50	0	1		
NC_089036.1	XP_015622590.1	0	48	1		
NC_089037.1	XP_015628954.1	14	0	1		
NC_089035.1	XP_015622346.1	3	0	1		
NC_089038.1	XP_066165831.1	17	0	1		
NC_089038.1	NP_001406783.1	24	0	1		
NC_089045.1	XP_015616583.1	59	0	1		
NC_089035.1	XP_025881118.1	2	15	2		
NC_089043.1	NP_001390755.1	44	0	1		
NC_089046.1	XP_025877761.1	0	219	1		
NC_089035.1	XP_015619719.1	0	20	1		
NC_089038.1	XP_015634271.1	19	0	1		
NC_089037.1	NP_001405779.1	13	0	1		
NC_089039.1	XP_015638089.1	0	110	1		
NC_089038.1	XP_015634950.1	0	93	1		
NC_089035.1	XP_015621626.1	0	19	1		
NC_089040.1	XP_015643326.1	28	0	1		
NC_089044.1	XP_015613490.1	46	0	1		
NC_089038.1	XP_015634004.1	23	0	1		
NC_089046.1	XP_015619705.1	64	0	1		
NC_089037.1	XP_015631407.1	11	0	1		
NC_089038.1	XP_015635358.1	22	0	1		
NC_089035.1	NP_001414958.1	1	0	1		
NC_089040.1	XP_015642753.1	29	0	1		
NC_089038.1	XP_015634994.1	22	0	1		
NC_089044.1	XP_015613547.1	48	0	1		
NC_089044.1	XP_015612942.1	49	0	1		
NC_089041.1	XP_015645377.1	0	138	1		
NC_089045.1	XP_015617025.1	0	210	1		
NC_089035.1	XP_015622871.1	0	12	1		
NC_089037.1	XP_015632886.1	0	61	1		
NC_089041.1	XP_015645371.1	0	146	1		
NC_089044.1	XP_015613402.1	53	0	1		
NC_089037.1	XP_015629698.1	14	0	1		
NC_089045.1	XP_066161767.1	56	0	1		
NC_089038.1	XP_025880812.1	16	82	2		
NC_089044.1	NP_001410871.1	52	0	1		
NC_089045.1	XP_066161516.1	57	0	1		
NC_089038.1	XP_015636572.2	0	81	1		
NC_089038.1	XP_066165399.1	16	82	2		
NC_089038.1	XP_025880906.1	22	0	1		
NC_089042.1	XP_015648480.1	40	0	1		
NC_089045.1	XP_015615701.3	59	0	1		
NC_089040.1	XP_066167655.1	29	0	1		
NC_089041.1	XP_015644945.1	0	146	1		
NC_089044.1	XP_015613403.1	0	197	1		
NC_089036.1	NP_001411204.1	10	0	1		
NC_089044.1	NP_001410869.1	52	0	1		
NC_089038.1	XP_015636505.1	18	0	1		
NC_089038.1	XP_015636613.1	0	88	1		
NC_089035.1	XP_015621687.2	0	22	1		
NC_089038.1	XP_015634995.1	22	0	1		
NC_089043.1	XP_015651151.1	44	0	1		
NC_089045.1	XP_066161713.1	0	211	1		
NC_089038.1	XP_066165243.1	16	82	2		
NC_089039.1	XP_015640206.1	0	111	1		
NC_089038.1	XP_015635235.1	23	0	1		
NC_089044.1	XP_066161008.1	0	190	1		
NC_089036.1	XP_015627561.1	0	51	1		
NC_089041.1	XP_066168178.1	0	136	1		
NC_089038.1	XP_015633484.1	16	0	1		
NC_089046.1	XP_015620163.1	0	212	1		
NC_089042.1	XP_015650591.1	40	0	1		
NC_089038.1	NP_001406037.1	17	0	1		
NC_089045.1	XP_015616033.1	60	0	1		
NC_089039.1	XP_015640153.1	0	114	1		
NC_089037.1	XP_015630151.1	0	73	1		
NC_089042.1	XP_015648798.1	39	0	1		
NC_089041.1	XP_015645026.1	0	153	1		
NC_089035.1	XP_015632639.1	2	15	2		
NC_089044.1	NP_001409895.1	46	0	1		
NC_089040.1	XP_066167784.1	29	0	1		
NC_089040.1	XP_066167358.1	29	0	1		
NC_089038.1	XP_015634308.1	21	86	2		
NC_089043.1	XP_066160010.1	44	0	1		
NC_089042.1	XP_066159536.1	41	0	1		
NC_089038.1	NP_001406039.1	17	0	1		
NC_089043.1	XP_025876003.1	44	0	1		
NC_089046.1	XP_015618956.1	0	221	1		
NC_089043.1	XP_066160410.1	43	0	1		
NC_089039.1	XP_015638387.1	27	0	1		
NC_089044.1	XP_015614505.1	0	196	1		
NC_089038.1	NP_001411790.1	22	0	1		
NC_089039.1	XP_015639333.1	0	117	1		
NC_089042.1	XP_015649608.3	40	0	1		
NC_089044.1	XP_015614671.1	0	194	1		
NC_089040.1	XP_015641136.1	0	121	1		
NC_089041.1	XP_015646758.1	0	160	1		
NC_089044.1	XP_015614201.1	54	0	1		
NC_089042.1	XP_066159727.1	0	165	1		
NC_089046.1	XP_015619300.1	61	0	1		
NC_089036.1	XP_015622682.1	0	35	1		
NC_089037.1	XP_015631408.1	11	0	1		
NC_089045.1	XP_066161721.1	0	205	1		
NC_089035.1	XP_015628894.1	0	4	1		
NC_089046.1	XP_066162524.1	64	0	1		
NC_089046.1	XP_015619550.1	64	0	1		
NC_089038.1	XP_015635564.1	24	0	1		
NC_089043.1	XP_066160064.1	0	172	1		
NC_089044.1	XP_066160645.1	53	0	1		
NC_089037.1	XP_015631822.1	0	64	1		
NC_089044.1	XP_015614849.1	0	192	1		
NC_089044.1	XP_066160599.1	49	0	1		
