potentialBGC	protein_ids	Gene cluster gene accessions
18	lcl|NW_006238923.1_cds_XP_006304562.2_3247_lcl|NW_006238923.1_cds_XP_006304562.2_3247_1;lcl|NW_006238923.1_cds_XP_023633027.1_3248_lcl|NW_006238923.1_cds_XP_023633027.1_3248_1;lcl|NW_006238923.1_cds_XP_006305411.1_3249_lcl|NW_006238923.1_cds_XP_006305411.1_3249_1	XP_006304562.2;XP_006305411.1;XP_023633027.1
19	lcl|NW_006238923.1_cds_XP_023644857.1_3315_lcl|NW_006238923.1_cds_XP_023644857.1_3315_1;lcl|NW_006238923.1_cds_XP_006305000.1_3316_lcl|NW_006238923.1_cds_XP_006305000.1_3316_1;lcl|NW_006238923.1_cds_XP_006304467.1_3317_lcl|NW_006238923.1_cds_XP_006304467.1_3317_1	XP_006304467.1;XP_006305000.1;XP_023644857.1
20	lcl|NW_006238923.1_cds_XP_006305962.1_3597_lcl|NW_006238923.1_cds_XP_006305962.1_3597_1;lcl|NW_006238923.1_cds_XP_023645207.1_3598_lcl|NW_006238923.1_cds_XP_023645207.1_3598_1;lcl|NW_006238923.1_cds_XP_006307659.1_3601_lcl|NW_006238923.1_cds_XP_006307659.1_3601_1	XP_006305962.1;XP_006307659.1;XP_023645207.1
21	lcl|NW_006238923.1_cds_XP_006307712.1_3610_lcl|NW_006238923.1_cds_XP_006307712.1_3610_1;lcl|NW_006238923.1_cds_XP_006307061.1_3611_lcl|NW_006238923.1_cds_XP_006307061.1_3611_1;lcl|NW_006238923.1_cds_XP_023644892.1_3612_lcl|NW_006238923.1_cds_XP_023644892.1_3612_1	XP_006307061.1;XP_006307712.1;XP_023644892.1
22	lcl|NW_006238923.1_cds_XP_023645853.1_3622_lcl|NW_006238923.1_cds_XP_023645853.1_3622_1;lcl|NW_006238923.1_cds_XP_006303201.1_3623_lcl|NW_006238923.1_cds_XP_006303201.1_3623_1;lcl|NW_006238923.1_cds_XP_006307101.1_3624_lcl|NW_006238923.1_cds_XP_006307101.1_3624_1	XP_006303201.1;XP_006307101.1;XP_023645853.1
23	lcl|NW_006238923.1_cds_XP_006303359.1_3944_lcl|NW_006238923.1_cds_XP_006303359.1_3944_1;lcl|NW_006238923.1_cds_XP_006306402.1_3947_lcl|NW_006238923.1_cds_XP_006306402.1_3947_1;lcl|NW_006238923.1_cds_XP_006303928.1_3950_lcl|NW_006238923.1_cds_XP_006303928.1_3950_1	XP_006303359.1;XP_006303928.1;XP_006306402.1
24	lcl|NW_006238923.1_cds_XP_006307209.1_4464_lcl|NW_006238923.1_cds_XP_006307209.1_4464_1;lcl|NW_006238923.1_cds_XP_006306357.1_4465_lcl|NW_006238923.1_cds_XP_006306357.1_4465_1;lcl|NW_006238923.1_cds_XP_006304103.1_4466_lcl|NW_006238923.1_cds_XP_006304103.1_4466_1	XP_006304103.1;XP_006306357.1;XP_006307209.1
25	lcl|NW_006238923.1_cds_XP_006303767.1_4693_lcl|NW_006238923.1_cds_XP_006303767.1_4693_1;lcl|NW_006238923.1_cds_XP_006303597.2_4694_lcl|NW_006238923.1_cds_XP_006303597.2_4694_1;lcl|NW_006238923.1_cds_XP_006303737.1_4695_lcl|NW_006238923.1_cds_XP_006303737.1_4695_1	XP_006303597.2;XP_006303737.1;XP_006303767.1
26	lcl|NW_006238923.1_cds_XP_006305961.1_4893_lcl|NW_006238923.1_cds_XP_006305961.1_4893_1;lcl|NW_006238923.1_cds_XP_006305974.1_4894_lcl|NW_006238923.1_cds_XP_006305974.1_4894_1;lcl|NW_006238923.1_cds_XP_006304684.1_4895_lcl|NW_006238923.1_cds_XP_006304684.1_4895_1;lcl|NW_006238923.1_cds_XP_006306999.1_4896_lcl|NW_006238923.1_cds_XP_006306999.1_4896_1;lcl|NW_006238923.1_cds_XP_023644750.1_4897_lcl|NW_006238923.1_cds_XP_023644750.1_4897_1	XP_006304684.1;XP_006305961.1;XP_006305974.1;XP_006306999.1;XP_023644750.1
27	lcl|NW_006238923.1_cds_XP_023644811.1_5103_lcl|NW_006238923.1_cds_XP_023644811.1_5103_1;lcl|NW_006238923.1_cds_XP_023644812.1_5104_lcl|NW_006238923.1_cds_XP_023644812.1_5104_1;lcl|NW_006238923.1_cds_XP_006307609.1_5105_lcl|NW_006238923.1_cds_XP_006307609.1_5105_1	XP_006307609.1;XP_023644811.1;XP_023644812.1
28	lcl|NW_006238923.1_cds_XP_006306194.1_5263_lcl|NW_006238923.1_cds_XP_006306194.1_5263_1;lcl|NW_006238923.1_cds_XP_006307465.1_5264_lcl|NW_006238923.1_cds_XP_006307465.1_5264_1;lcl|NW_006238923.1_cds_XP_006306214.1_5265_lcl|NW_006238923.1_cds_XP_006306214.1_5265_1	XP_006306194.1;XP_006306214.1;XP_006307465.1
29	lcl|NW_006238923.1_cds_XP_023644573.1_5643_lcl|NW_006238923.1_cds_XP_023644573.1_5643_1;lcl|NW_006238922.1_cds_XP_006302371.1_5647_lcl|NW_006238922.1_cds_XP_006302371.1_5647_1;lcl|NW_006238922.1_cds_XP_006301683.1_5648_lcl|NW_006238922.1_cds_XP_006301683.1_5648_1	XP_006301683.1;XP_006302371.1;XP_023644573.1
30	lcl|NW_006238922.1_cds_XP_006302082.2_5663_lcl|NW_006238922.1_cds_XP_006302082.2_5663_1;lcl|NW_006238922.1_cds_XP_023643385.1_5664_lcl|NW_006238922.1_cds_XP_023643385.1_5664_1;lcl|NW_006238922.1_cds_XP_006301812.1_5665_lcl|NW_006238922.1_cds_XP_006301812.1_5665_1	XP_006301812.1;XP_006302082.2;XP_023643385.1
31	lcl|NW_006238922.1_cds_XP_006302383.2_5687_lcl|NW_006238922.1_cds_XP_006302383.2_5687_3;lcl|NW_006238922.1_cds_XP_006300998.1_5688_lcl|NW_006238922.1_cds_XP_006300998.1_5688_1;lcl|NW_006238922.1_cds_XP_006300830.1_5692_lcl|NW_006238922.1_cds_XP_006300830.1_5692_1	XP_006300830.1;XP_006300998.1;XP_006302383.2
32	lcl|NW_006238922.1_cds_XP_006301151.1_5932_lcl|NW_006238922.1_cds_XP_006301151.1_5932_1;lcl|NW_006238922.1_cds_XP_006302904.2_5933_lcl|NW_006238922.1_cds_XP_006302904.2_5933_1;lcl|NW_006238922.1_cds_XP_006301217.1_5934_lcl|NW_006238922.1_cds_XP_006301217.1_5934_1	XP_006301151.1;XP_006301217.1;XP_006302904.2
33	lcl|NW_006238922.1_cds_XP_006300981.1_6154_lcl|NW_006238922.1_cds_XP_006300981.1_6154_1;lcl|NW_006238922.1_cds_XP_006301867.1_6155_lcl|NW_006238922.1_cds_XP_006301867.1_6155_1;lcl|NW_006238922.1_cds_XP_006300905.2_6159_lcl|NW_006238922.1_cds_XP_006300905.2_6159_1	XP_006300905.2;XP_006300981.1;XP_006301867.1
34	lcl|NW_006238922.1_cds_XP_006302526.1_6246_lcl|NW_006238922.1_cds_XP_006302526.1_6246_1;lcl|NW_006238922.1_cds_XP_023644202.1_6248_lcl|NW_006238922.1_cds_XP_023644202.1_6248_2;lcl|NW_006238922.1_cds_XP_006301870.1_6249_lcl|NW_006238922.1_cds_XP_006301870.1_6249_1	XP_006301870.1;XP_006302526.1;XP_023644202.1
35	lcl|NW_006238922.1_cds_XP_023643263.1_6328_lcl|NW_006238922.1_cds_XP_023643263.1_6328_1;lcl|NW_006238922.1_cds_XP_006301047.2_6329_lcl|NW_006238922.1_cds_XP_006301047.2_6329_1;lcl|NW_006238922.1_cds_XP_006301772.2_6330_lcl|NW_006238922.1_cds_XP_006301772.2_6330_1	XP_006301047.2;XP_006301772.2;XP_023643263.1
36	lcl|NW_006238922.1_cds_XP_006302122.1_6409_lcl|NW_006238922.1_cds_XP_006302122.1_6409_1;lcl|NW_006238922.1_cds_XP_023644013.1_6410_lcl|NW_006238922.1_cds_XP_023644013.1_6410_1;lcl|NW_006238922.1_cds_XP_006300976.1_6411_lcl|NW_006238922.1_cds_XP_006300976.1_6411_1	XP_006300976.1;XP_006302122.1;XP_023644013.1
37	lcl|NW_006238922.1_cds_XP_006302021.1_6557_lcl|NW_006238922.1_cds_XP_006302021.1_6557_1;lcl|NW_006238922.1_cds_XP_006300703.1_6558_lcl|NW_006238922.1_cds_XP_006300703.1_6558_1;lcl|NW_006238922.1_cds_XP_023643311.1_6560_lcl|NW_006238922.1_cds_XP_023643311.1_6560_1;lcl|NW_006238922.1_cds_XP_006300416.1_6565_lcl|NW_006238922.1_cds_XP_006300416.1_6565_1	XP_006300416.1;XP_006300703.1;XP_006302021.1;XP_023643311.1
38	lcl|NW_006238922.1_cds_XP_023643349.1_6678_lcl|NW_006238922.1_cds_XP_023643349.1_6678_1;lcl|NW_006238922.1_cds_XP_006302232.1_6679_lcl|NW_006238922.1_cds_XP_006302232.1_6679_1;lcl|NW_006238922.1_cds_XP_023643351.1_6681_lcl|NW_006238922.1_cds_XP_023643351.1_6681_1	XP_006302232.1;XP_023643349.1;XP_023643351.1
39	lcl|NW_006238922.1_cds_XP_006301904.2_6905_lcl|NW_006238922.1_cds_XP_006301904.2_6905_1;lcl|NW_006238922.1_cds_XP_006301030.1_6907_lcl|NW_006238922.1_cds_XP_006301030.1_6907_1;lcl|NW_006238922.1_cds_XP_006301443.2_6908_lcl|NW_006238922.1_cds_XP_006301443.2_6908_1	XP_006301030.1;XP_006301443.2;XP_006301904.2
40	lcl|NW_006238922.1_cds_XP_006301983.1_6957_lcl|NW_006238922.1_cds_XP_006301983.1_6957_1;lcl|NW_006238922.1_cds_XP_023644107.1_6958_lcl|NW_006238922.1_cds_XP_023644107.1_6958_1;lcl|NW_006238922.1_cds_XP_006300555.1_6959_lcl|NW_006238922.1_cds_XP_006300555.1_6959_1;lcl|NW_006238922.1_cds_XP_006302752.1_6969_lcl|NW_006238922.1_cds_XP_006302752.1_6969_1	XP_006300555.1;XP_006301983.1;XP_006302752.1;XP_023644107.1
41	lcl|NW_006238922.1_cds_XP_006302471.1_6971_lcl|NW_006238922.1_cds_XP_006302471.1_6971_1;lcl|NW_006238922.1_cds_XP_006300449.1_6972_lcl|NW_006238922.1_cds_XP_006300449.1_6972_1;lcl|NW_006238922.1_cds_XP_006301947.1_6973_lcl|NW_006238922.1_cds_XP_006301947.1_6973_1	XP_006300449.1;XP_006301947.1;XP_006302471.1
42	lcl|NW_006238922.1_cds_XP_006300806.1_6994_lcl|NW_006238922.1_cds_XP_006300806.1_6994_1;lcl|NW_006238922.1_cds_XP_023644260.1_6996_lcl|NW_006238922.1_cds_XP_023644260.1_6996_1;lcl|NW_006238922.1_cds_XP_023644262.1_6997_lcl|NW_006238922.1_cds_XP_023644262.1_6997_1	XP_006300806.1;XP_023644260.1;XP_023644262.1
43	lcl|NW_006238922.1_cds_XP_006302458.1_7215_lcl|NW_006238922.1_cds_XP_006302458.1_7215_1;lcl|NW_006238922.1_cds_XP_006301879.1_7216_lcl|NW_006238922.1_cds_XP_006301879.1_7216_1;lcl|NW_006238922.1_cds_XP_006302175.1_7217_lcl|NW_006238922.1_cds_XP_006302175.1_7217_1	XP_006301879.1;XP_006302175.1;XP_006302458.1
44	lcl|NW_006238922.1_cds_XP_006302169.1_7390_lcl|NW_006238922.1_cds_XP_006302169.1_7390_1;lcl|NW_006238922.1_cds_XP_023644073.1_7391_lcl|NW_006238922.1_cds_XP_023644073.1_7391_1;lcl|NW_006238922.1_cds_XP_006300539.1_7392_lcl|NW_006238922.1_cds_XP_006300539.1_7392_1	XP_006300539.1;XP_006302169.1;XP_023644073.1
45	lcl|NW_006238922.1_cds_XP_006301543.2_7518_lcl|NW_006238922.1_cds_XP_006301543.2_7518_1;lcl|NW_006238922.1_cds_XP_023643281.1_7519_lcl|NW_006238922.1_cds_XP_023643281.1_7519_1;lcl|NW_006238922.1_cds_XP_006302462.2_7520_lcl|NW_006238922.1_cds_XP_006302462.2_7520_1;lcl|NW_006238922.1_cds_XP_023643280.1_7521_lcl|NW_006238922.1_cds_XP_023643280.1_7521_1;lcl|NW_006238922.1_cds_XP_006301111.2_7522_lcl|NW_006238922.1_cds_XP_006301111.2_7522_1	XP_006301111.2;XP_006301543.2;XP_006302462.2;XP_023643280.1;XP_023643281.1
46	lcl|NW_006238922.1_cds_XP_006301362.2_7591_lcl|NW_006238922.1_cds_XP_006301362.2_7591_1;lcl|NW_006238922.1_cds_XP_006302365.1_7592_lcl|NW_006238922.1_cds_XP_006302365.1_7592_1;lcl|NW_006238922.1_cds_XP_006301577.1_7598_lcl|NW_006238922.1_cds_XP_006301577.1_7598_1;lcl|NW_006238922.1_cds_XP_006301741.2_7599_lcl|NW_006238922.1_cds_XP_006301741.2_7599_1;lcl|NW_006238922.1_cds_XP_006301627.1_7600_lcl|NW_006238922.1_cds_XP_006301627.1_7600_1	XP_006301362.2;XP_006301577.1;XP_006301627.1;XP_006301741.2;XP_006302365.1
47	lcl|NW_006238922.1_cds_XP_006300438.1_7879_lcl|NW_006238922.1_cds_XP_006300438.1_7879_1;lcl|NW_006238922.1_cds_XP_006302359.2_7880_lcl|NW_006238922.1_cds_XP_006302359.2_7880_1;lcl|NW_006238922.1_cds_XP_006301410.1_7881_lcl|NW_006238922.1_cds_XP_006301410.1_7881_1	XP_006300438.1;XP_006301410.1;XP_006302359.2
48	lcl|NW_006238922.1_cds_XP_006302918.1_7898_lcl|NW_006238922.1_cds_XP_006302918.1_7898_1;lcl|NW_006238922.1_cds_XP_006300604.1_7899_lcl|NW_006238922.1_cds_XP_006300604.1_7899_1;lcl|NW_006238922.1_cds_XP_006301468.2_7902_lcl|NW_006238922.1_cds_XP_006301468.2_7902_1	XP_006300604.1;XP_006301468.2;XP_006302918.1
49	lcl|NW_006238922.1_cds_XP_006301238.1_8049_lcl|NW_006238922.1_cds_XP_006301238.1_8049_1;lcl|NW_006238922.1_cds_XP_006300865.1_8050_lcl|NW_006238922.1_cds_XP_006300865.1_8050_1;lcl|NW_006238922.1_cds_XP_006302353.1_8051_lcl|NW_006238922.1_cds_XP_006302353.1_8051_1	XP_006300865.1;XP_006301238.1;XP_006302353.1
50	lcl|NW_006238922.1_cds_XP_023644321.1_8232_lcl|NW_006238922.1_cds_XP_023644321.1_8232_1;lcl|NW_006238922.1_cds_XP_006300502.1_8233_lcl|NW_006238922.1_cds_XP_006300502.1_8233_1;lcl|NW_006238922.1_cds_XP_006302160.1_8234_lcl|NW_006238922.1_cds_XP_006302160.1_8234_1;lcl|NW_006238922.1_cds_XP_006301759.1_8238_lcl|NW_006238922.1_cds_XP_006301759.1_8238_1	XP_006300502.1;XP_006301759.1;XP_006302160.1;XP_023644321.1
51	lcl|NW_006238922.1_cds_XP_006300537.2_8252_lcl|NW_006238922.1_cds_XP_006300537.2_8252_1;lcl|NW_006238922.1_cds_XP_006301452.2_8253_lcl|NW_006238922.1_cds_XP_006301452.2_8253_1;lcl|NW_006238922.1_cds_XP_023643859.1_8254_lcl|NW_006238922.1_cds_XP_023643859.1_8254_1;lcl|NW_006238922.1_cds_XP_023643892.1_8255_lcl|NW_006238922.1_cds_XP_023643892.1_8255_1	XP_006300537.2;XP_006301452.2;XP_023643859.1;XP_023643892.1
52	lcl|NW_006238922.1_cds_XP_006301620.1_8391_lcl|NW_006238922.1_cds_XP_006301620.1_8391_1;lcl|NW_006238922.1_cds_XP_006301898.1_8392_lcl|NW_006238922.1_cds_XP_006301898.1_8392_1;lcl|NW_006238922.1_cds_XP_006301192.2_8395_lcl|NW_006238922.1_cds_XP_006301192.2_8395_1;lcl|NW_006238922.1_cds_XP_006302723.1_8396_lcl|NW_006238922.1_cds_XP_006302723.1_8396_1	XP_006301192.2;XP_006301620.1;XP_006301898.1;XP_006302723.1
53	lcl|NW_006238922.1_cds_XP_023643765.1_8609_lcl|NW_006238922.1_cds_XP_023643765.1_8609_1;lcl|NW_006238922.1_cds_XP_006302672.1_8610_lcl|NW_006238922.1_cds_XP_006302672.1_8610_1;lcl|NW_006238922.1_cds_XP_006301657.2_8611_lcl|NW_006238922.1_cds_XP_006301657.2_8611_1;lcl|NW_006238922.1_cds_XP_006300322.1_8614_lcl|NW_006238922.1_cds_XP_006300322.1_8614_1	XP_006300322.1;XP_006301657.2;XP_006302672.1;XP_023643765.1
54	lcl|NW_006238921.1_cds_XP_023641652.1_9051_lcl|NW_006238921.1_cds_XP_023641652.1_9051_1;lcl|NW_006238921.1_cds_XP_023641653.1_9052_lcl|NW_006238921.1_cds_XP_023641653.1_9052_1;lcl|NW_006238921.1_cds_XP_023642404.1_9053_lcl|NW_006238921.1_cds_XP_023642404.1_9053_1	XP_023641652.1;XP_023641653.1;XP_023642404.1
55	lcl|NW_006238921.1_cds_XP_006298314.1_9457_lcl|NW_006238921.1_cds_XP_006298314.1_9457_1;lcl|NW_006238921.1_cds_XP_006296725.1_9458_lcl|NW_006238921.1_cds_XP_006296725.1_9458_1;lcl|NW_006238921.1_cds_XP_006298298.1_9459_lcl|NW_006238921.1_cds_XP_006298298.1_9459_1	XP_006296725.1;XP_006298298.1;XP_006298314.1
56	lcl|NW_006238921.1_cds_XP_006300215.2_9614_lcl|NW_006238921.1_cds_XP_006300215.2_9614_1;lcl|NW_006238921.1_cds_XP_006299027.1_9615_lcl|NW_006238921.1_cds_XP_006299027.1_9615_1;lcl|NW_006238921.1_cds_XP_023641720.1_9616_lcl|NW_006238921.1_cds_XP_023641720.1_9616_1;lcl|NW_006238921.1_cds_XP_006297505.2_9617_lcl|NW_006238921.1_cds_XP_006297505.2_9617_1	XP_006297505.2;XP_006299027.1;XP_006300215.2;XP_023641720.1
57	lcl|NW_006238921.1_cds_XP_023641239.1_9742_lcl|NW_006238921.1_cds_XP_023641239.1_9742_1;lcl|NW_006238921.1_cds_XP_006298965.1_9743_lcl|NW_006238921.1_cds_XP_006298965.1_9743_1;lcl|NW_006238921.1_cds_XP_023642229.1_9744_lcl|NW_006238921.1_cds_XP_023642229.1_9744_1	XP_006298965.1;XP_023641239.1;XP_023642229.1
58	lcl|NW_006238921.1_cds_XP_023642066.1_10000_lcl|NW_006238921.1_cds_XP_023642066.1_10000_1;lcl|NW_006238921.1_cds_XP_006299382.1_10001_lcl|NW_006238921.1_cds_XP_006299382.1_10001_1;lcl|NW_006238921.1_cds_XP_006299516.1_10002_lcl|NW_006238921.1_cds_XP_006299516.1_10002_1	XP_006299382.1;XP_006299516.1;XP_023642066.1
59	lcl|NW_006238921.1_cds_XP_006300213.2_10124_lcl|NW_006238921.1_cds_XP_006300213.2_10124_1;lcl|NW_006238921.1_cds_XP_006298117.1_10125_lcl|NW_006238921.1_cds_XP_006298117.1_10125_1;lcl|NW_006238921.1_cds_XP_006297513.2_10126_lcl|NW_006238921.1_cds_XP_006297513.2_10126_1	XP_006297513.2;XP_006298117.1;XP_006300213.2
60	lcl|NW_006238921.1_cds_XP_023642533.1_10843_lcl|NW_006238921.1_cds_XP_023642533.1_10843_1;lcl|NW_006238921.1_cds_XP_006299882.1_10844_lcl|NW_006238921.1_cds_XP_006299882.1_10844_1;lcl|NW_006238921.1_cds_XP_006300178.1_10845_lcl|NW_006238921.1_cds_XP_006300178.1_10845_1;lcl|NW_006238921.1_cds_XP_006300014.1_10846_lcl|NW_006238921.1_cds_XP_006300014.1_10846_1;lcl|NW_006238921.1_cds_XP_006298002.1_10847_lcl|NW_006238921.1_cds_XP_006298002.1_10847_1	XP_006298002.1;XP_006299882.1;XP_006300014.1;XP_006300178.1;XP_023642533.1
61	lcl|NW_006238921.1_cds_XP_006296973.1_10946_lcl|NW_006238921.1_cds_XP_006296973.1_10946_1;lcl|NW_006238921.1_cds_XP_023642745.1_10947_lcl|NW_006238921.1_cds_XP_023642745.1_10947_1;lcl|NW_006238921.1_cds_XP_023642744.1_10948_lcl|NW_006238921.1_cds_XP_023642744.1_10948_1;lcl|NW_006238921.1_cds_XP_006299904.1_10949_lcl|NW_006238921.1_cds_XP_006299904.1_10949_1	XP_006296973.1;XP_006299904.1;XP_023642744.1;XP_023642745.1
62	lcl|NW_006238921.1_cds_XP_006297956.1_11026_lcl|NW_006238921.1_cds_XP_006297956.1_11026_1;lcl|NW_006238921.1_cds_XP_006299759.1_11027_lcl|NW_006238921.1_cds_XP_006299759.1_11027_1;lcl|NW_006238921.1_cds_XP_006300242.1_11028_lcl|NW_006238921.1_cds_XP_006300242.1_11028_1	XP_006297956.1;XP_006299759.1;XP_006300242.1
