Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_058518.1	XP_044956607.1	5	0	1		
NC_058521.1	XP_044979249.1	0	142	1		
NC_058524.1	XP_044962427.1	88	0	1		
NC_058519.1	XP_044966213.1	28	0	1		
NC_058519.1	XP_044966662.1	0	59	1		
NC_058524.1	XP_044962327.1	79	0	1		
NC_058524.1	XP_044958341.1	0	264	1		
NC_058523.1	XP_044951174.1	67	0	1		
NC_058523.1	XP_044952516.1	0	217	1		
NC_058523.1	XP_044951781.1	67	0	1		
NC_058520.1	XP_044974519.1	37	0	1		
NC_058522.1	XP_044948135.1	0	187	1		
NC_058524.1	XP_044957299.1	80	0	1		
NC_058524.1	XP_044958491.1	0	246	1		
NC_058521.1	XP_044982801.1	51	145	2		
NC_058522.1	XP_044949026.1	58	0	1		
NC_058519.1	XP_044968360.1	33	83	2		
NC_058522.1	XP_044950184.1	0	158	1		
NC_058524.1	XP_044961769.1	75	0	1		
NC_058524.1	XP_044957759.1	85	0	1		
NC_058520.1	XP_044974128.1	43	0	1		
NC_058523.1	XP_044952458.1	64	0	1		
NC_058524.1	XP_044961012.1	85	0	1		
NC_058524.1	XP_044961556.1	80	241	2		
NC_058518.1	XP_044962751.1	0	22	1		
NC_058519.1	XP_044968925.1	33	0	1		
NC_058519.1	XP_044968354.1	33	0	1		
NC_058524.1	XP_044958333.1	0	263	1		
NC_058518.1	XP_044971586.1	7	0	1		
NC_058522.1	XP_044949014.1	58	175	2		
NC_058520.1	XP_044972023.1	38	0	1		
NC_058520.1	XP_044974508.1	37	0	1		
NC_058518.1	XP_044948589.1	0	7	1		
NC_058522.1	XP_044949401.1	63	190	2		
NC_058523.1	XP_044955840.1	64	0	1		
NC_058519.1	XP_044971268.1	16	0	1		
NC_058524.1	XP_044958819.1	86	0	1		
NC_058519.1	XP_044969007.1	13	0	1		
NC_058524.1	XP_044957221.1	76	0	1		
NC_058521.1	XP_044981823.1	49	0	1		
NC_058524.1	XP_044960910.1	0	246	1		
NC_058521.1	XP_044979796.1	0	150	1		
NC_058524.1	XP_044958888.1	90	0	1		
NC_058518.1	XP_044982878.1	0	26	1		
NC_058524.1	XP_044957163.1	0	233	1		
NC_058519.1	XP_044968545.1	0	84	1		
NC_058519.1	XP_044964014.1	20	0	1		
NC_058523.1	XP_044954913.1	65	0	1		
NC_058522.1	XP_044946839.1	55	0	1		
NC_058518.1	XP_044963079.1	11	0	1		
NC_058522.1	XP_044948136.1	0	188	1		
NC_058521.1	XP_044979595.1	0	145	1		
NC_058519.1	XP_044963907.1	18	0	1		
NC_058520.1	XP_044978557.1	45	0	1		
NC_058522.1	XP_044947167.1	0	159	1		
NC_058523.1	XP_044955221.1	69	0	1		
NC_058519.1	XP_044970674.1	0	78	1		
NC_058518.1	XP_044971400.1	0	12	1		
NC_058521.1	XP_044982999.1	0	151	1		
NC_058522.1	XP_044949165.1	59	0	1		
NC_058522.1	XP_044947288.1	0	160	1		
NC_058520.1	XP_044973078.1	42	0	1		
NC_058521.1	XP_044979616.1	52	0	1		
NC_058521.1	XP_044982309.1	0	141	1		
NC_058524.1	XP_044961466.1	72	0	1		
NC_058520.1	XP_044974505.1	36	0	1		
NC_058520.1	XP_044973485.1	44	0	1		
NC_058520.1	XP_044978237.1	43	0	1		
NC_058521.1	XP_044983232.1	53	0	1		
NC_058521.1	XP_044979190.1	50	0	1		
NC_058519.1	XP_044969010.1	13	0	1		
NC_058519.1	XP_044967664.1	30	0	1		
NC_058519.1	XP_044969289.1	0	42	1		
NC_058518.1	XP_044960681.1	0	14	1		
NC_058522.1	XP_044946975.1	54	0	1		
NC_058520.1	XP_044978243.1	43	0	1		
NC_058520.1	XP_044974521.1	37	0	1		
NC_058522.1	XP_044950385.1	61	186	2		
NC_058522.1	XP_044948998.1	0	185	1		
NC_058519.1	XP_044970255.1	0	34	1		
NC_058523.1	XP_044953819.1	64	0	1		
NC_058520.1	XP_044973238.1	43	0	1		
NC_058521.1	XP_044980000.1	53	0	1		
NC_058522.1	XP_044985087.1	0	168	1		
NC_058520.1	XP_044974360.1	0	89	1		
NC_058520.1	XP_044978559.1	45	0	1		
NC_058522.1	XP_044949816.1	0	180	1		
NC_058519.1	XP_044968086.1	32	0	1		
NC_058524.1	XP_044962016.1	86	0	1		
NC_058519.1	XP_044964911.1	27	0	1		
NC_058519.1	XP_044967756.1	0	69	1		
NC_058521.1	XP_044983735.1	0	125	1		
NC_058524.1	XP_044957226.1	76	0	1		
NC_058524.1	XP_044956928.1	77	0	1		
NC_058518.1	XP_044974790.1	2	0	1		
NC_058523.1	XP_044950825.1	65	0	1		
NC_058524.1	XP_044959629.1	95	0	1		
NC_058524.1	XP_044961009.1	80	0	1		
NC_058520.1	XP_044973018.1	0	116	1		
NC_058523.1	XP_044955392.1	0	205	1		
NC_058524.1	XP_044960100.1	91	0	1		
NC_058524.1	XP_044956917.1	72	0	1		
NC_058522.1	XP_044948571.1	0	172	1		
NC_058523.1	XP_044954962.1	66	0	1		
NC_058520.1	XP_044974510.1	37	0	1		
NC_058519.1	XP_044969182.1	21	0	1		
NC_058520.1	XP_044971907.1	36	0	1		
NC_058524.1	XP_044962218.1	89	0	1		
NC_058518.1	XP_044963405.1	0	32	1		
NC_058519.1	XP_044969639.1	27	0	1		
NC_058524.1	XP_044961787.1	0	236	1		
NC_058519.1	XP_044964575.1	20	38	2		
NC_058518.1	XP_044971398.1	0	12	1		
NC_058524.1	XP_044957225.1	76	0	1		
NC_058518.1	XP_044957142.1	0	11	1		
NC_058519.1	XP_044971078.1	35	0	1		
NC_058523.1	XP_044952033.1	0	228	1		
NC_058518.1	XP_044959218.1	0	12	1		
NC_058522.1	XP_044985834.1	0	198	1		
NC_058522.1	XP_044950529.1	0	165	1		
NC_058522.1	XP_044984488.1	63	0	1		
NC_058524.1	XP_044961588.1	87	0	1		
NC_058521.1	XP_044982806.1	51	0	1		
NC_058522.1	XP_044946841.1	0	161	1		
NC_058519.1	XP_044969188.1	21	0	1		
NC_058519.1	XP_044969321.1	23	0	1		
NC_058521.1	XP_044983221.1	0	154	1		
NC_058519.1	XP_044969119.1	19	0	1		
NC_058519.1	XP_044969181.1	21	0	1		
NC_058522.1	XP_044949019.1	0	193	1		
NC_058524.1	XP_044961431.1	0	257	1		
NC_058520.1	XP_044974361.1	0	89	1		
NC_058521.1	XP_044980786.1	0	135	1		
NC_058520.1	XP_044974226.1	45	0	1		
NC_058520.1	XP_044974768.1	39	0	1		
NC_058518.1	XP_044960691.1	0	14	1		
NC_058524.1	XP_044960499.1	78	0	1		
NC_058519.1	XP_044969319.1	23	0	1		
NC_058519.1	XP_044967753.1	0	69	1		
NC_058519.1	XP_044969121.1	19	0	1		
NC_058519.1	XP_044969102.1	17	0	1		
NC_058518.1	XP_044957125.1	0	11	1		
NC_058519.1	XP_044968996.1	0	88	1		
NC_058524.1	XP_044961590.1	87	0	1		
NC_058519.1	XP_044968251.1	0	58	1		
NC_058520.1	XP_044978499.1	44	0	1		
NC_058520.1	XP_044973239.1	43	0	1		
NC_058520.1	XP_044976970.1	40	0	1		
NC_058519.1	XP_044968039.1	0	75	1		
NC_058521.1	XP_044983540.1	48	0	1		
NC_058519.1	XP_044969098.1	17	0	1		
NC_058522.1	XP_044949134.1	59	176	2		
NC_058524.1	XP_044958533.1	0	233	1		
NC_058521.1	XP_044981822.1	49	0	1		
NC_058519.1	XP_044969023.1	15	0	1		
NC_058518.1	XP_044984205.1	0	30	1		
NC_058521.1	XP_044978803.1	0	134	1		
NC_058519.1	XP_044969480.1	25	0	1		
NC_058522.1	XP_044946523.1	54	0	1		
NC_058523.1	XP_044955537.1	0	211	1		
NC_058524.1	XP_044959753.1	77	0	1		
NC_058523.1	XP_044950848.1	69	0	1		
NC_058521.1	XP_044984123.1	48	0	1		
NC_058523.1	XP_044951391.1	68	0	1		
NC_058523.1	XP_044953240.1	65	0	1		
NC_058518.1	XP_044947039.1	0	8	1		
NC_058520.1	XP_044973023.1	0	117	1		
NC_058522.1	XP_044948646.1	0	192	1		
NC_058522.1	XP_044985043.1	0	196	1		
NC_058524.1	XP_044957772.1	0	244	1		
NC_058520.1	XP_044978265.1	0	120	1		
NC_058524.1	XP_044956552.1	90	0	1		
NC_058521.1	XP_044982668.1	0	144	1		
NC_058524.1	XP_044956269.1	0	248	1		
NC_058519.1	XP_044968056.1	0	77	1		
NC_058518.1	XP_044962946.1	0	24	1		
NC_058518.1	XP_044953480.1	0	8	1		
NC_058520.1	XP_044978245.1	43	0	1		
NC_058524.1	XP_044959725.1	72	0	1		
NC_058520.1	XP_044973535.1	45	0	1		
NC_058524.1	XP_044957218.1	0	238	1		
NC_058522.1	XP_044950252.1	60	0	1		
NC_058524.1	XP_044958358.1	94	0	1		
NC_058522.1	XP_044946299.1	58	0	1		
NC_058520.1	XP_044972727.1	40	0	1		
NC_058520.1	XP_044973687.1	0	91	1		
NC_058524.1	XP_044960044.1	75	0	1		
NC_058524.1	XP_044958253.1	0	231	1		
NC_058522.1	XP_044950249.1	60	0	1		
NC_058524.1	XP_044959976.1	85	0	1		
NC_058524.1	XP_044957556.1	80	0	1		
NC_058518.1	XP_044964782.1	0	3	1		
NC_058521.1	XP_044979997.1	53	0	1		
NC_058520.1	XP_044973538.1	45	0	1		
NC_058520.1	XP_044973483.1	44	0	1		
NC_058524.1	XP_044959784.1	75	0	1		
NC_058519.1	XP_044966224.1	28	0	1		
NC_058519.1	XP_044964721.1	0	45	1		
NC_058524.1	XP_044962226.1	82	0	1		
NC_058524.1	XP_044958724.1	90	0	1		
NC_058523.1	XP_044954764.1	0	208	1		
NC_058518.1	XP_044975584.1	0	6	1		
NC_058521.1	XP_044981825.1	49	0	1		
NC_058523.1	XP_044951622.1	69	0	1		
NC_058522.1	XP_044984495.1	63	189	2		
NC_058520.1	XP_044978239.1	43	0	1		
NC_058521.1	XP_044983870.1	53	0	1		
NC_058519.1	XP_044969154.1	0	37	1		
NC_058519.1	XP_044966680.1	29	60	2		
NC_058524.1	XP_044957509.1	72	0	1		
NC_058524.1	XP_044962262.1	0	250	1		
NC_058524.1	XP_044960519.1	77	0	1		
NC_058519.1	XP_044968888.1	0	80	1		
NC_058524.1	XP_044958224.1	91	0	1		
NC_058519.1	XP_044968952.1	34	0	1		
NC_058521.1	XP_044984124.1	48	0	1		
NC_058518.1	XP_044966652.1	0	11	1		
NC_058519.1	XP_044970889.1	33	0	1		
NC_058520.1	XP_044973366.1	0	121	1		
NC_058522.1	XP_044947678.1	61	0	1		
NC_058519.1	XP_044967260.1	0	64	1		
NC_058518.1	XP_044980406.1	0	23	1		
NC_058521.1	XP_044979977.1	0	154	1		
NC_058518.1	XP_044971581.1	7	0	1		
NC_058522.1	XP_044984633.1	0	192	1		
NC_058523.1	XP_044952756.1	70	0	1		
NC_058524.1	XP_044958666.1	0	267	1		
NC_058524.1	XP_044962047.1	83	0	1		
NC_058518.1	XP_044980419.1	0	23	1		
NC_058520.1	XP_044973245.1	43	0	1		
NC_058519.1	XP_044964918.1	27	0	1		
NC_058523.1	XP_044952460.1	64	0	1		
NC_058522.1	XP_044949690.1	63	0	1		
NC_058522.1	XP_044950277.1	0	184	1		
NC_058519.1	XP_044965484.1	0	51	1		
NC_058519.1	XP_044969127.1	19	0	1		
NC_058524.1	XP_044961985.1	76	0	1		
NC_058520.1	XP_044977061.1	0	109	1		
NC_058523.1	XP_044950876.1	0	225	1		
NC_058523.1	XP_044953818.1	64	0	1		
NC_058519.1	XP_044970277.1	0	34	1		
NC_058524.1	XP_044961228.1	73	0	1		
NC_058523.1	XP_044954214.1	0	220	1		
NC_058523.1	XP_044954284.1	69	0	1		
NC_058521.1	XP_044983198.1	0	152	1		
NC_058518.1	XP_044950418.1	8	18	2		
NC_058521.1	XP_044979337.1	46	0	1		
NC_058524.1	XP_044959264.1	75	0	1		
NC_058521.1	XP_044983202.1	0	153	1		
NC_058519.1	XP_044969179.1	21	0	1		
NC_058519.1	XP_044967669.1	30	0	1		
NC_058522.1	XP_044984683.1	0	193	1		
NC_058520.1	XP_044978266.1	0	120	1		
NC_058520.1	XP_044977363.1	41	0	1		
NC_058519.1	XP_044968026.1	0	74	1		
NC_058523.1	XP_044955562.1	0	230	1		
NC_058519.1	XP_044969202.1	0	39	1		
NC_058521.1	XP_044980536.1	0	131	1		
NC_058520.1	XP_044973542.1	45	0	1		
NC_058524.1	XP_044959668.1	86	0	1		
NC_058519.1	XP_044969043.1	16	0	1		
NC_058518.1	XP_044958357.1	0	9	1		
NC_058521.1	XP_044979617.1	52	147	2		
NC_058523.1	XP_044955529.1	64	0	1		
NC_058519.1	XP_044964015.1	20	0	1		
NC_058522.1	XP_044985832.1	0	198	1		
NC_058520.1	XP_044971906.1	36	0	1		
NC_058519.1	XP_044967683.1	31	0	1		
NC_058520.1	XP_044978248.1	43	0	1		
NC_058524.1	XP_044956491.1	78	0	1		
NC_058519.1	XP_044969005.1	13	0	1		
NC_058521.1	XP_044979795.1	0	150	1		
NC_058521.1	XP_044983755.1	0	142	1		
NC_058520.1	XP_044972729.1	40	0	1		
NC_058523.1	XP_044953963.1	69	0	1		
NC_058519.1	XP_044971269.1	16	0	1		
NC_058524.1	XP_044961504.1	74	0	1		
NC_058518.1	XP_044984444.1	0	31	1		
NC_058520.1	XP_044972786.1	0	110	1		
NC_058519.1	XP_044963927.1	19	0	1		
NC_058519.1	XP_044970701.1	32	0	1		
NC_058519.1	XP_044964636.1	0	46	1		
NC_058522.1	XP_044949761.1	59	176	2		
NC_058519.1	XP_044966920.1	0	62	1		
NC_058522.1	XP_044946031.1	0	203	1		
NC_058523.1	XP_044952331.1	64	0	1		
NC_058524.1	XP_044961246.1	74	0	1		
NC_058524.1	XP_044960127.1	84	0	1		
NC_058519.1	XP_044967685.1	31	0	1		
NC_058519.1	XP_044969178.1	21	0	1		
NC_058520.1	XP_044978565.1	45	0	1		
NC_058524.1	XP_044959084.1	88	0	1		
NC_058522.1	XP_044950251.1	60	0	1		
NC_058524.1	XP_044958771.1	0	269	1		
NC_058519.1	XP_044967671.1	30	0	1		
NC_058522.1	XP_044984502.1	0	190	1		
NC_058523.1	XP_044951943.1	0	225	1		
NC_058524.1	XP_044956598.1	89	0	1		
NC_058524.1	XP_044956553.1	90	0	1		
NC_058521.1	XP_044979379.1	47	0	1		
NC_058523.1	XP_044952006.1	0	228	1		
NC_058519.1	XP_044969478.1	25	0	1		
NC_058522.1	XP_044948333.1	55	0	1		
NC_058524.1	XP_044962534.1	94	0	1		
NC_058520.1	XP_044974166.1	0	122	1		
NC_058518.1	XP_044964011.1	4	0	1		
NC_058520.1	XP_044974515.1	37	0	1		
NC_058518.1	XP_044950406.1	8	18	2		
NC_058519.1	XP_044969104.1	17	0	1		
NC_058524.1	XP_044959669.1	86	0	1		
NC_058524.1	XP_044958416.1	95	0	1		
NC_058522.1	XP_044946796.1	0	173	1		
NC_058524.1	XP_044961370.1	0	238	1		
NC_058521.1	XP_044978772.1	0	133	1		
NC_058524.1	XP_044956525.1	90	0	1		
NC_058521.1	XP_044980504.1	0	130	1		
NC_058523.1	XP_044955220.1	69	0	1		
NC_058524.1	XP_044959370.1	0	241	1		
NC_058520.1	XP_044974228.1	45	0	1		
NC_058523.1	XP_044955498.1	0	213	1		
NC_058519.1	XP_044971118.1	0	88	1		
NC_058523.1	XP_044952373.1	65	212	2		
NC_058524.1	XP_044955945.1	77	0	1		
NC_058524.1	XP_044959661.1	93	0	1		
NC_058519.1	XP_044971261.1	0	36	1		
NC_058520.1	XP_044971841.1	0	90	1		
NC_058520.1	XP_044974743.1	38	0	1		
NC_058523.1	XP_044951176.1	67	0	1		
NC_058520.1	XP_044972724.1	40	0	1		
NC_058519.1	XP_044969325.1	24	0	1		
NC_058519.1	XP_044967261.1	0	64	1		
NC_058521.1	XP_044982313.1	0	141	1		
NC_058520.1	XP_044976594.1	0	106	1		
NC_058520.1	XP_044978188.1	0	119	1		
NC_058524.1	XP_044961931.1	85	0	1		
NC_058523.1	XP_044950659.1	0	205	1		
NC_058522.1	XP_044949115.1	59	0	1		
NC_058519.1	XP_044968564.1	34	0	1		
NC_058522.1	XP_044948103.1	59	0	1		
NC_058518.1	XP_044973137.1	0	15	1		
NC_058523.1	XP_044952524.1	67	0	1		
NC_058522.1	XP_044950258.1	0	157	1		
NC_058518.1	XP_044984421.1	0	31	1		
NC_058524.1	XP_044957267.1	79	0	1		
NC_058522.1	XP_044949283.1	0	177	1		
NC_058524.1	XP_044959238.1	76	239	2		
NC_058521.1	XP_044982488.1	0	143	1		
NC_058519.1	XP_044964009.1	20	38	2		
NC_058523.1	XP_044952232.1	66	0	1		
NC_058522.1	XP_044950527.1	0	165	1		
NC_058524.1	XP_044961280.1	71	231	2		
NC_058520.1	XP_044977161.1	0	111	1		
NC_058524.1	XP_044961591.1	87	0	1		
NC_058519.1	XP_044967752.1	0	69	1		
NC_058519.1	XP_044966221.1	28	0	1		
NC_058524.1	XP_044958486.1	0	242	1		
NC_058520.1	XP_044974462.1	0	92	1		
NC_058523.1	XP_044955618.1	69	0	1		
NC_058522.1	XP_044947126.1	0	171	1		
NC_058522.1	XP_044948481.1	63	189	2		
NC_058519.1	XP_044968173.1	0	81	1		
	XP_044963118.1	0	270	1		
NC_058520.1	XP_044978356.1	0	122	1		
NC_058519.1	XP_044968358.1	33	83	2		
NC_058522.1	XP_044946496.1	0	161	1		
NC_058520.1	XP_044978564.1	45	0	1		
NC_058523.1	XP_044952461.1	64	0	1		
NC_058519.1	XP_044964121.1	0	43	1		
NC_058524.1	XP_044958817.1	89	0	1		
NC_058520.1	XP_044977689.1	0	117	1		
NC_058520.1	XP_044973076.1	42	0	1		
NC_058520.1	XP_044972580.1	0	105	1		
NC_058521.1	XP_044980485.1	48	0	1		
NC_058523.1	XP_044955647.1	67	0	1		
NC_058521.1	XP_044979189.1	50	0	1		
NC_058521.1	XP_044982804.1	51	145	2		
NC_058522.1	XP_044949132.1	59	176	2		
NC_058524.1	XP_044961420.1	77	0	1		
NC_058519.1	XP_044964867.1	0	47	1		
NC_058524.1	XP_044957124.1	72	0	1		
NC_058519.1	XP_044964489.1	18	0	1		
NC_058522.1	XP_044946033.1	0	203	1		
NC_058518.1	XP_044980398.1	0	23	1		
NC_058523.1	XP_044953401.1	0	220	1		
NC_058519.1	XP_044969244.1	22	0	1		
NC_058520.1	XP_044978561.1	45	0	1		
NC_058519.1	XP_044967181.1	0	63	1		
NC_058520.1	XP_044971941.1	0	94	1		
NC_058524.1	XP_044959665.1	0	243	1		
NC_058524.1	XP_044959302.1	75	0	1		
NC_058519.1	XP_044967944.1	0	73	1		
NC_058519.1	XP_044970146.1	29	60	2		
NC_058523.1	XP_044955569.1	0	218	1		
NC_058522.1	XP_044949017.1	58	0	1		
NC_058522.1	XP_044946058.1	63	0	1		
NC_058522.1	XP_044947714.1	63	0	1		
NC_058520.1	XP_044976005.1	0	102	1		
NC_058521.1	XP_044980502.1	0	130	1		
NC_058524.1	XP_044956170.1	0	237	1		
NC_058523.1	XP_044952661.1	64	0	1		
NC_058518.1	XP_044983851.1	0	29	1		
NC_058521.1	XP_044983740.1	0	126	1		
NC_058518.1	XP_044961746.1	0	18	1		
NC_058520.1	XP_044973234.1	43	0	1		
NC_058520.1	XP_044976004.1	0	102	1		
NC_058520.1	XP_044973273.1	0	120	1		
NC_058522.1	XP_044949288.1	0	177	1		
NC_058521.1	XP_044982998.1	0	151	1		
NC_058519.1	XP_044968997.1	0	33	1		
NC_058519.1	XP_044970000.1	28	0	1		
NC_058522.1	XP_044949277.1	0	177	1		
NC_058521.1	XP_044979381.1	47	0	1		
NC_058522.1	XP_044945864.1	0	200	1		
NC_058521.1	XP_044982174.1	50	0	1		
NC_058520.1	XP_044973685.1	0	91	1		
NC_058521.1	XP_044982179.1	50	0	1		
NC_058524.1	XP_044959415.1	92	0	1		
NC_058524.1	XP_044959549.1	77	0	1		
NC_058520.1	XP_044974518.1	37	0	1		
NC_058521.1	XP_044979693.1	0	149	1		
NC_058523.1	XP_044954061.1	0	229	1		
NC_058524.1	XP_044957127.1	72	0	1		
NC_058520.1	XP_044971916.1	37	93	2		
NC_058523.1	XP_044955829.1	68	0	1		
NC_058519.1	XP_044963926.1	19	0	1		
NC_058522.1	XP_044948696.1	0	193	1		
NC_058523.1	XP_044952573.1	0	221	1		
NC_058524.1	XP_044957223.1	76	0	1		
NC_058518.1	XP_044978745.1	0	20	1		
NC_058519.1	XP_044969481.1	25	0	1		
NC_058519.1	XP_044968886.1	32	0	1		
NC_058518.1	XP_044966788.1	6	0	1		
NC_058524.1	XP_044959833.1	0	259	1		
NC_058524.1	XP_044956095.1	72	0	1		
NC_058522.1	XP_044948649.1	0	192	1		
NC_058524.1	XP_044957214.1	0	237	1		
NC_058518.1	XP_044966102.1	0	10	1		
NC_058524.1	XP_044957831.1	0	268	1		
NC_058524.1	XP_044958123.1	74	0	1		
NC_058519.1	XP_044969124.1	19	0	1		
NC_058518.1	XP_044962728.1	10	0	1		
NC_058522.1	XP_044985327.1	0	159	1		
NC_058522.1	XP_044950069.1	60	0	1		
NC_058522.1	XP_044947984.1	54	0	1		
NC_058524.1	XP_044959474.1	72	0	1		
NC_058519.1	XP_044971266.1	16	0	1		
NC_058522.1	XP_044985652.1	56	0	1		
NC_058519.1	XP_044964454.1	25	0	1		
NC_058519.1	XP_044965483.1	0	51	1		
NC_058518.1	XP_044963998.1	4	0	1		
NC_058522.1	XP_044947400.1	0	168	1		
NC_058519.1	XP_044971178.1	13	0	1		
NC_058519.1	XP_044970702.1	32	0	1		
NC_058520.1	XP_044971884.1	0	92	1		
NC_058522.1	XP_044947754.1	0	163	1		
NC_058522.1	XP_044947990.1	0	170	1		
NC_058522.1	XP_044949161.1	59	0	1		
NC_058519.1	XP_044970997.1	34	85	2		
NC_058518.1	XP_044961649.1	0	17	1		
NC_058524.1	XP_044961986.1	76	0	1		
NC_058520.1	XP_044975826.1	0	101	1		
NC_058519.1	XP_044968566.1	34	0	1		
NC_058522.1	XP_044950245.1	60	0	1		
NC_058519.1	XP_044969190.1	21	0	1		
NC_058524.1	XP_044955988.1	77	0	1		
NC_058524.1	XP_044956535.1	71	231	2		
NC_058520.1	XP_044976006.1	0	102	1		
NC_058519.1	XP_044969326.1	24	44	2		
NC_058521.1	XP_044980479.1	48	0	1		
NC_058520.1	XP_044973792.1	38	0	1		
NC_058521.1	XP_044982985.1	0	150	1		
NC_058521.1	XP_044983867.1	0	153	1		
NC_058520.1	XP_044973525.1	45	0	1		
NC_058519.1	XP_044969115.1	18	0	1		
NC_058520.1	XP_044972031.1	39	0	1		
NC_058524.1	XP_044960988.1	80	241	2		
NC_058524.1	XP_044959934.1	92	0	1		
NC_058524.1	XP_044961621.1	72	0	1		
NC_058520.1	XP_044973244.1	43	0	1		
NC_058518.1	XP_044974683.1	2	0	1		
NC_058520.1	XP_044972766.1	0	108	1		
NC_058518.1	XP_044963076.1	11	0	1		
NC_058520.1	XP_044978574.1	45	0	1		
NC_058519.1	XP_044967689.1	31	68	2		
NC_058521.1	XP_044984153.1	0	132	1		
NC_058522.1	XP_044947006.1	0	164	1		
NC_058524.1	XP_044959303.1	75	0	1		
	XP_044963120.1	0	270	1		
NC_058519.1	XP_044969262.1	0	41	1		
NC_058524.1	XP_044956274.1	83	0	1		
NC_058521.1	XP_044979095.1	0	138	1		
NC_058518.1	XP_044982651.1	0	25	1		
NC_058521.1	XP_044979338.1	46	0	1		
NC_058522.1	XP_044950561.1	0	188	1		
NC_058521.1	XP_044982831.1	52	0	1		
NC_058518.1	XP_044965179.1	5	0	1		
NC_058520.1	XP_044974749.1	38	0	1		
NC_058524.1	XP_044957805.1	72	0	1		
NC_058519.1	XP_044969813.1	0	52	1		
NC_058522.1	XP_044948137.1	0	158	1		
