Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_026655.2	XP_031742080.1	0	8	1		
NC_026657.2	XP_011652626.1	0	63	1		
NC_026660.2	XP_004144979.1	0	98	1		
NC_026657.2	XP_004149215.2	0	58	1		
NC_026661.2	XP_031744716.1	0	134	1		
NC_026657.2	XP_004147803.2	12	0	1		
NC_026657.2	XP_011652237.1	16	0	1		
NC_026661.2	XP_004137058.2	33	0	1		
NC_026656.2	XP_011650072.2	11	0	1		
NC_026657.2	XP_031737719.1	0	54	1		
NC_026659.2	XP_004143931.1	0	75	1		
NC_026661.2	NP_001267625.1	35	0	1		
NC_026656.2	XP_004148865.1	7	0	1		
NC_026661.2	XP_031744406.1	35	0	1		
NC_026661.2	XP_031745113.1	0	134	1		
NC_026657.2	XP_004134430.2	0	40	1		
NC_026661.2	XP_004136981.2	0	122	1		
NC_026655.2	XP_031738448.1	3	0	1		
NC_026657.2	XP_031738830.1	0	53	1		
NC_026656.2	XP_031736714.1	7	0	1		
NC_026657.2	XP_004137646.3	0	53	1		
NC_026656.2	XP_031737381.1	7	0	1		
NC_026656.2	XP_004148045.1	0	26	1		
NC_026658.2	XP_011653570.2	17	0	1		
NC_026658.2	XP_004150614.1	18	0	1		
NC_026661.2	XP_004136131.1	34	0	1		
NC_026661.2	XP_004148869.1	0	131	1		
NC_026658.2	XP_004150613.2	18	0	1		
NC_026661.2	XP_011658790.1	33	0	1		
NC_026658.2	XP_004142733.1	0	69	1		
NC_026657.2	XP_011652740.1	13	0	1		
NC_026657.2	XP_011652405.1	0	62	1		
NC_026656.2	XP_011649151.1	0	23	1		
NC_026657.2	XP_011652396.1	12	0	1		
NC_026657.2	XP_004147802.1	12	0	1		
NC_026658.2	XP_004146027.1	0	72	1		
NC_026656.2	XP_004148458.1	8	0	1		
NC_026660.2	XP_004134606.1	0	115	1		
NC_026658.2	XP_011654383.1	18	0	1		
NC_026659.2	XP_004143636.1	0	78	1		
NC_026660.2	XP_004134935.1	0	113	1		
NW_022279569.1	XP_011653132.2	36	0	1		
NC_026660.2	XP_011657480.2	0	110	1		
NC_026658.2	XP_004142245.2	17	0	1		
NC_026656.2	XP_011650034.1	10	0	1		
NC_026657.2	XP_004147826.3	12	0	1		
NC_026659.2	XP_011654432.1	0	79	1		
NC_026656.2	XP_031736927.1	8	0	1		
NC_026659.2	XP_031740887.1	0	88	1		
NW_022279569.1	XP_011653133.1	36	0	1		
NC_026656.2	XP_011649390.2	8	0	1		
NC_026655.2	XP_031743445.1	0	4	1		
NC_026661.2	XP_004135948.1	34	0	1		
NC_026657.2	XP_004152034.1	0	49	1		
NC_026655.2	XP_011655507.1	0	9	1		
NC_026656.2	XP_004148854.1	7	0	1		
NC_026656.2	XP_004154254.1	0	24	1		
NC_026656.2	XP_004148866.1	7	0	1		
NC_026657.2	XP_004152006.1	14	0	1		
NC_026659.2	XP_004147598.2	22	0	1		
NC_026660.2	XP_004138457.1	27	0	1		
	XP_031745375.1	0	135	1		
NC_026661.2	XP_004144871.1	0	118	1		
NC_026661.2	XP_004136071.2	35	0	1		
NC_026655.2	XP_004150051.1	0	9	1		
NC_026656.2	XP_031737305.1	11	0	1		
NC_026659.2	XP_004143684.1	24	0	1		
NC_026656.2	XP_004145347.1	7	0	1		
NC_026661.2	XP_011658816.1	33	0	1		
NC_026658.2	XP_031740161.1	19	0	1		
NC_026656.2	XP_004138917.1	5	0	1		
NC_026657.2	XP_004149304.1	13	0	1		
NC_026659.2	XP_031741219.1	0	81	1		
NC_026659.2	XP_004142449.1	0	87	1		
NC_026656.2	XP_004151865.2	10	0	1		
NW_022279569.1	XP_031745812.1	36	0	1		
NC_026657.2	XP_011652234.1	16	0	1		
NC_026660.2	XP_031744064.1	27	0	1		
NC_026657.2	XP_031737821.1	12	0	1		
NC_026657.2	XP_004149718.1	0	52	1		
NC_026656.2	XP_031736493.1	7	0	1		
NC_026657.2	XP_004147806.1	12	0	1		
NC_026658.2	XP_004141366.1	20	0	1		
NC_026659.2	XP_031741716.1	26	0	1		
NC_026658.2	XP_011653835.1	0	70	1		
NC_026656.2	XP_004150677.1	8	0	1		
NC_026659.2	XP_004148909.1	26	0	1		
NC_026655.2	XP_004137627.2	0	2	1		
NC_026661.2	XP_004144504.1	32	0	1		
NC_026658.2	XP_004148606.1	0	67	1		
NC_026660.2	XP_011657355.1	0	108	1		
NC_026657.2	XP_004152002.2	14	0	1		
NC_026655.2	NP_001289636.1	2	0	1		
NC_026657.2	XP_004147820.1	12	0	1		
NC_026657.2	XP_011651627.1	14	0	1		
NC_026658.2	XP_004152187.1	0	64	1		
NC_026661.2	XP_011658802.2	33	0	1		
NC_026659.2	XP_004143685.1	24	0	1		
NC_026661.2	XP_011659717.1	33	0	1		
NC_026657.2	XP_004148280.2	0	34	1		
NC_026657.2	XP_011652280.1	0	60	1		
NC_026661.2	XP_031744706.1	0	129	1		
NC_026657.2	XP_031737931.1	16	0	1		
NC_026661.2	XP_011658799.1	33	0	1		
NC_026656.2	XP_031736560.1	0	23	1		
NC_026659.2	XP_004145872.1	21	0	1		
NC_026656.2	XP_004148839.1	7	25	2		
NC_026657.2	XP_011651622.1	14	0	1		
NC_026659.2	XP_011654428.1	26	0	1		
NC_026655.2	XP_031736720.1	4	0	1		
NC_026659.2	XP_004147726.1	24	0	1		
NC_026656.2	XP_004152753.1	0	29	1		
NC_026660.2	XP_004134914.1	0	116	1		
NC_026660.2	XP_011656360.1	27	0	1		
NC_026655.2	XP_004139102.1	0	16	1		
NC_026657.2	XP_004149303.1	13	0	1		
NC_026656.2	XP_011649735.2	0	30	1		
NC_026661.2	XP_031744874.1	0	124	1		
NC_026660.2	XP_004140256.1	30	0	1		
NC_026656.2	XP_004151860.1	10	0	1		
NC_026661.2	XP_011658811.1	33	0	1		
NC_026660.2	XP_031743604.1	28	0	1		
NC_026655.2	XP_011660261.1	4	0	1		
NC_026661.2	XP_004139775.1	0	127	1		
NC_026659.2	XP_031740820.1	0	84	1		
NC_026655.2	XP_004137366.1	1	0	1		
NC_026656.2	XP_011650075.1	11	0	1		
NC_026656.2	XP_031736880.1	6	0	1		
NC_026661.2	XP_031744762.1	32	0	1		
NC_026659.2	XP_031740819.1	0	84	1		
NC_026657.2	XP_004146167.1	0	33	1		
NC_026658.2	XP_031740380.1	18	0	1		
NC_026655.2	XP_011660266.1	4	0	1		
NC_026655.2	XP_031739238.1	0	12	1		
NC_026657.2	XP_004138005.1	15	0	1		
NC_026658.2	XP_011653999.1	19	0	1		
NC_026657.2	XP_031738196.1	14	0	1		
NC_026661.2	XP_011658792.1	33	0	1		
NC_026658.2	XP_031739691.1	18	0	1		
NC_026656.2	XP_031736559.1	0	23	1		
NC_026661.2	XP_011658812.1	33	0	1		
NC_026655.2	XP_031742070.1	0	8	1		
NC_026656.2	XP_011649138.2	0	21	1		
NC_026655.2	XP_004144014.1	0	14	1		
NW_022279569.1	XP_011653134.1	36	0	1		
NC_026657.2	XP_011650545.2	13	0	1		
NC_026657.2	XP_011651297.1	0	47	1		
NC_026657.2	XP_004137775.1	0	57	1		
NC_026658.2	XP_004142137.1	17	0	1		
NC_026661.2	XP_031744873.1	0	124	1		
NC_026659.2	XP_031741315.1	0	79	1		
NC_026661.2	XP_031744227.1	34	0	1		
NC_026657.2	XP_031739464.1	0	38	1		
NC_026660.2	XP_004138461.1	27	0	1		
NC_026660.2	XP_011656376.1	27	0	1		
NC_026655.2	XP_011660265.1	4	0	1		
NC_026661.2	XP_011658789.2	33	0	1		
NC_026655.2	XP_004139167.1	0	16	1		
NC_026658.2	XP_004151727.2	18	0	1		
NC_026659.2	XP_004149482.1	0	80	1		
NC_026655.2	XP_011649288.1	1	0	1		
NC_026655.2	XP_011660267.1	4	0	1		
NC_026656.2	XP_004151917.2	10	0	1		
NC_026656.2	XP_011649829.1	0	31	1		
NC_026660.2	XP_031742462.1	0	106	1		
NC_026660.2	XP_011657481.1	0	110	1		
NC_026659.2	XP_011656282.1	0	90	1		
NC_026656.2	XP_004148838.1	7	25	2		
NC_026656.2	XP_004148093.1	11	0	1		
NC_026658.2	XP_004146092.2	0	72	1		
NC_026655.2	XP_031736022.1	0	6	1		
NC_026657.2	XP_004152065.1	14	0	1		
NC_026658.2	XP_031740590.1	18	0	1		
NC_026661.2	XP_031744783.1	33	0	1		
NC_026659.2	XP_031741734.1	0	81	1		
NC_026655.2	XP_031738944.1	1	0	1		
NC_026657.2	XP_011651132.2	0	44	1		
NC_026657.2	XP_031737983.1	0	51	1		
NC_026659.2	XP_004142451.1	0	87	1		
NC_026661.2	XP_031744639.1	33	0	1		
NC_026656.2	XP_031737098.1	0	27	1		
NC_026661.2	XP_004144869.1	0	118	1		
NC_026657.2	XP_004137737.1	0	56	1		
NC_026656.2	XP_011650023.1	10	0	1		
NC_026660.2	XP_031742386.1	0	105	1		
NC_026655.2	XP_004142586.1	4	0	1		
NC_026659.2	XP_004140308.1	0	81	1		
NC_026658.2	XP_031739862.1	17	0	1		
NC_026661.2	XP_004135949.1	34	0	1		
NC_026656.2	NP_001292660.1	6	0	1		
NC_026661.2	XP_004136884.1	33	0	1		
NC_026656.2	XP_004138936.1	6	0	1		
NC_026657.2	XP_011652625.1	0	63	1		
NC_026656.2	XP_031736387.1	0	22	1		
NC_026655.2	XP_031736728.1	4	0	1		
NC_026660.2	XP_004134669.1	0	113	1		
NC_026660.2	XP_004144190.1	29	0	1		
NC_026659.2	XP_031741878.1	0	74	1		
NC_026657.2	XP_004137777.1	0	57	1		
NC_026661.2	XP_004136848.2	0	121	1		
NC_026658.2	XP_031740219.1	20	0	1		
NC_026660.2	XP_004145001.1	0	100	1		
NC_026660.2	XP_004134670.1	0	113	1		
NC_026659.2	XP_004148200.1	25	0	1		
NC_026657.2	XP_004137864.1	15	0	1		
NC_026656.2	XP_004153636.2	7	0	1		
NC_026659.2	XP_004141523.1	0	91	1		
NC_026660.2	XP_011656849.1	0	102	1		
NC_026661.2	XP_011659425.1	34	0	1		
NC_026657.2	XP_031738943.1	0	46	1		
NC_026661.2	XP_004135958.1	34	0	1		
NW_022279569.1	XP_031745808.1	36	0	1		
NC_026658.2	XP_004152186.1	0	64	1		
NC_026660.2	XP_004146750.1	0	110	1		
NC_026656.2	XP_031736513.1	7	0	1		
NC_026660.2	XP_004138472.1	27	0	1		
NC_026655.2	XP_004142536.1	4	0	1		
NC_026655.2	XP_004152528.1	2	3	2		
NC_026657.2	XP_004134065.1	0	38	1		
NC_026661.2	XP_004148922.3	0	125	1		
NC_026655.2	XP_004142538.1	4	0	1		
NC_026658.2	XP_004142240.3	17	0	1		
NC_026658.2	XP_004137285.1	0	66	1		
NC_026658.2	XP_011653576.2	17	0	1		
NC_026661.2	XP_031745218.1	33	0	1		
NC_026656.2	XP_004142908.1	9	0	1		
NC_026657.2	XP_031738195.1	14	0	1		
NC_026656.2	XP_004154287.1	7	0	1		
NC_026659.2	XP_011654937.1	24	0	1		
NC_026661.2	XP_031745177.1	33	0	1		
NC_026661.2	XP_004135953.1	34	0	1		
NC_026661.2	XP_031744353.1	33	0	1		
NC_026656.2	XP_031737201.1	7	0	1		
NC_026657.2	XP_004134185.1	0	42	1		
NC_026659.2	XP_004147604.3	22	0	1		
NC_026659.2	XP_004148178.1	25	0	1		
NC_026660.2	XP_004134978.2	0	112	1		
NC_026656.2	XP_004138921.1	5	0	1		
NC_026657.2	XP_004137661.2	0	54	1		
NC_026657.2	XP_011652881.1	12	0	1		
NC_026656.2	XP_031736522.1	5	0	1		
NC_026656.2	XP_004145400.1	7	0	1		
NC_026655.2	XP_004135537.1	0	13	1		
NC_026655.2	XP_011655766.1	0	11	1		
NC_026659.2	XP_004141498.1	0	90	1		
NC_026656.2	XP_004138723.2	0	31	1		
NC_026658.2	XP_004150520.2	18	0	1		
NC_026659.2	XP_004141500.1	0	90	1		
NC_026660.2	XP_004134892.1	31	0	1		
NC_026655.2	XP_011649322.1	1	0	1		
NC_026656.2	XP_031736826.1	6	20	2		
NC_026655.2	XP_011652894.1	3	0	1		
NC_026661.2	XP_004136987.2	0	123	1		
NC_026657.2	XP_011651621.1	14	0	1		
NC_026656.2	XP_031736851.1	10	0	1		
NC_026657.2	XP_004137869.1	15	0	1		
NC_026655.2	XP_004137509.1	0	2	1		
NC_026657.2	XP_004148022.1	0	51	1		
NC_026659.2	NP_001267613.1	26	0	1		
NC_026661.2	XP_011658794.1	33	0	1		
NC_026655.2	XP_004151475.3	2	0	1		
NC_026657.2	XP_004149305.1	13	0	1		
NC_026656.2	XP_031736924.1	8	0	1		
NC_026656.2	XP_011649552.1	9	28	2		
NC_026660.2	XP_004134612.1	31	0	1		
NC_026661.2	XP_004144593.2	32	119	2		
NC_026659.2	XP_011654787.1	23	0	1		
NC_026656.2	XP_004151916.2	10	0	1		
NC_026656.2	XP_011650078.1	11	0	1		
NC_026658.2	XP_004149528.1	19	0	1		
NC_026660.2	XP_011658333.1	31	0	1		
NC_026656.2	XP_004148844.1	7	0	1		
NC_026659.2	XP_011654780.1	22	0	1		
NC_026658.2	XP_004148994.1	0	65	1		
NC_026660.2	XP_004140975.1	0	97	1		
NC_026658.2	XP_004141237.1	20	0	1		
NC_026655.2	XP_004152434.1	2	0	1		
NC_026660.2	XP_011657354.1	0	108	1		
NC_026657.2	XP_004152005.1	14	0	1		
NC_026661.2	XP_031744480.1	35	0	1		
NC_026656.2	XP_004151868.1	10	0	1		
NC_026656.2	XP_004151870.1	10	0	1		
NC_026658.2	XP_004150610.1	18	0	1		
NC_026659.2	XP_031742082.1	25	0	1		
NC_026656.2	XP_004142907.1	9	28	2		
NC_026657.2	XP_031738197.1	14	0	1		
NC_026661.2	XP_031744225.1	34	0	1		
NC_026655.2	XP_004150221.1	0	12	1		
NC_026656.2	XP_031737302.1	11	0	1		
NC_026661.2	XP_011659746.1	0	130	1		
NC_026657.2	XP_004147821.1	12	0	1		
NC_026657.2	XP_031739393.1	13	0	1		
NC_026656.2	XP_011649230.1	7	0	1		
NC_026655.2	XP_004153855.1	3	0	1		
NC_026660.2	XP_004138486.1	27	0	1		
NC_026657.2	XP_031737558.1	0	50	1		
NC_026657.2	XP_004137687.1	0	55	1		
NC_026660.2	XP_031742682.1	0	99	1		
NC_026661.2	XP_031744313.1	0	120	1		
NC_026659.2	XP_011654674.1	21	0	1		
NC_026656.2	XP_004143033.1	9	28	2		
NC_026655.2	XP_004139053.1	0	15	1		
NC_026656.2	XP_011649069.1	6	0	1		
NC_026661.2	XP_004144505.1	32	0	1		
NC_026657.2	XP_004136629.1	0	59	1		
NC_026656.2	XP_004151864.1	10	0	1		
NC_026656.2	XP_004148472.3	8	0	1		
NC_026661.2	XP_011658696.1	32	0	1		
NC_026658.2	XP_004150515.1	18	0	1		
NC_026659.2	XP_011654728.2	0	74	1		
NC_026657.2	XP_031739392.1	13	0	1		
NC_026659.2	XP_004141636.1	0	92	1		
NC_026656.2	XP_004151124.1	8	0	1		
NC_026658.2	XP_011654002.1	19	0	1		
NC_026660.2	NP_001292621.1	28	0	1		
NC_026658.2	NP_001267713.1	20	0	1		
NC_026659.2	XP_011654890.1	0	78	1		
NW_022279569.1	XP_004149148.1	36	0	1		
NC_026661.2	XP_004136989.1	0	123	1		
NC_026660.2	XP_004138487.2	27	0	1		
NC_026657.2	XP_011650552.1	13	0	1		
NC_026661.2	XP_004136982.1	0	122	1		
NC_026656.2	XP_004138700.1	0	32	1		
NC_026656.2	XP_011649391.2	8	0	1		
NC_026658.2	XP_004142139.1	17	0	1		
NC_026658.2	XP_031740159.1	19	0	1		
NC_026657.2	XP_004148123.1	0	43	1		
NC_026656.2	XP_004148092.1	11	0	1		
NC_026655.2	XP_004139054.1	0	15	1		
NC_026661.2	XP_011658815.1	33	0	1		
NC_026657.2	XP_004149351.2	0	35	1		
NC_026660.2	XP_011656370.1	27	94	2		
NC_026655.2	XP_004146708.1	0	11	1		
NC_026656.2	XP_031736583.1	0	19	1		
NC_026660.2	XP_011657569.1	30	0	1		
NC_026655.2	XP_011653198.1	0	6	1		
NC_026656.2	XP_031737303.1	11	0	1		
NC_026660.2	XP_004140662.1	28	0	1		
NC_026661.2	XP_031744226.1	34	0	1		
NC_026658.2	XP_031739983.1	0	66	1		
NC_026661.2	XP_011658796.1	33	0	1		
NC_026660.2	XP_004134633.1	0	115	1		
NC_026661.2	XP_011659328.2	0	131	1		
NC_026659.2	XP_004148908.1	26	0	1		
NC_026656.2	XP_011649049.1	5	0	1		
NC_026658.2	XP_004141231.2	20	73	2		
NC_026656.2	XP_004153333.1	7	0	1		
NC_026659.2	XP_031741236.1	22	0	1		
NC_026655.2	XP_031736316.1	4	0	1		
NC_026658.2	XP_011653577.1	17	0	1		
NC_026656.2	XP_031737306.1	11	0	1		
NC_026655.2	XP_031736317.1	4	0	1		
NC_026656.2	XP_031737069.1	10	0	1		
NC_026658.2	XP_004142734.2	0	69	1		
NW_022279569.1	XP_031745819.1	36	0	1		
NC_026661.2	XP_004144927.1	0	118	1		
NC_026659.2	XP_004148907.1	26	0	1		
NC_026657.2	XP_031739181.1	12	0	1		
NC_026660.2	NP_001295785.1	28	0	1		
NC_026661.2	XP_011658803.2	33	0	1		
NC_026661.2	XP_031744349.1	33	0	1		
NC_026658.2	XP_011653834.1	18	0	1		
NC_026660.2	XP_004140257.1	30	0	1		
NC_026661.2	XP_004139857.1	0	127	1		
NC_026656.2	XP_031737219.1	7	0	1		
NC_026655.2	XP_011659997.1	0	14	1		
NC_026656.2	XP_004141056.1	0	17	1		
NC_026657.2	XP_004134106.1	0	40	1		
NC_026657.2	XP_031739214.1	13	0	1		
NC_026656.2	XP_004148836.1	7	0	1		
NC_026661.2	XP_004144868.1	0	118	1		
NW_022279569.1	XP_031745805.1	36	0	1		
NC_026658.2	XP_031739861.1	17	0	1		
NC_026656.2	XP_031736754.1	8	0	1		
NC_026656.2	XP_031737171.1	10	0	1		
NC_026656.2	XP_011649218.1	7	0	1		
NC_026656.2	XP_031737068.1	10	0	1		
NC_026659.2	XP_011655005.2	25	0	1		
NC_026656.2	XP_004151454.1	8	0	1		
NC_026657.2	XP_004134411.1	0	38	1		
NC_026655.2	XP_031737332.1	2	0	1		
NC_026661.2	XP_031745219.1	33	0	1		
NC_026657.2	XP_004134117.1	0	41	1		
NC_026658.2	XP_011654376.1	0	68	1		
NC_026655.2	XP_011660273.1	4	0	1		
NC_026660.2	XP_004138438.2	0	95	1		
NC_026661.2	XP_004136844.1	0	120	1		
NC_026659.2	XP_031741232.1	22	0	1		
NC_026659.2	XP_031741719.1	26	0	1		
NC_026656.2	XP_004141053.1	0	17	1		
NC_026659.2	XP_031741031.1	25	0	1		
NC_026661.2	XP_004136074.1	35	0	1		
NC_026656.2	XP_004148843.1	7	0	1		
NC_026661.2	XP_031744761.1	32	0	1		
NC_026656.2	XP_011649386.1	8	0	1		
NC_026657.2	XP_011652388.1	12	0	1		
NC_026660.2	XP_004134602.1	0	115	1		
NC_026657.2	XP_004152064.1	14	0	1		
NC_026655.2	XP_031738548.1	3	0	1		
NC_026657.2	XP_011651625.1	14	0	1		
NC_026661.2	XP_004136072.1	35	0	1		
NC_026655.2	XP_031739407.1	0	14	1		
NC_026655.2	XP_011649352.1	1	0	1		
NC_026658.2	XP_031740376.1	18	0	1		
NC_026656.2	XP_011650024.1	10	0	1		
NC_026658.2	XP_031740592.1	18	0	1		
NC_026658.2	XP_004142235.2	17	0	1		
NC_026660.2	XP_004140145.1	30	0	1		
NC_026661.2	XP_011659718.1	33	0	1		
NW_022279569.1	XP_031745821.1	36	0	1		
NC_026660.2	XP_004134644.1	0	114	1		
NW_022279569.1	XP_004149163.2	36	0	1		
NC_026657.2	XP_011650550.1	13	0	1		
NC_026659.2	XP_004143991.1	0	75	1		
NC_026661.2	XP_004136883.1	33	0	1		
NC_026659.2	XP_011655847.1	0	87	1		
NC_026656.2	XP_031736926.1	8	0	1		
NC_026659.2	XP_011654676.1	21	0	1		
NC_026656.2	XP_011649388.1	8	0	1		
NC_026657.2	XP_004147804.1	12	0	1		
NC_026656.2	XP_011649066.1	6	20	2		
NC_026660.2	XP_011656358.1	27	0	1		
NC_026656.2	XP_031736514.1	7	0	1		
NC_026657.2	XP_031737816.1	0	54	1		
NC_026655.2	XP_004137559.1	1	0	1		
NC_026656.2	XP_004145336.1	7	0	1		
NC_026657.2	XP_031737666.1	14	0	1		
NC_026655.2	XP_011648431.2	3	0	1		
NC_026657.2	XP_004147999.1	0	50	1		
NC_026658.2	XP_031740377.1	18	0	1		
NC_026660.2	XP_031743676.1	0	98	1		
NC_026659.2	XP_031741618.1	0	89	1		
NC_026657.2	XP_031737710.1	0	60	1		
NC_026660.2	XP_031743605.1	28	0	1		
NC_026659.2	XP_004150961.1	24	0	1		
NC_026657.2	XP_031738839.1	13	0	1		
NC_026660.2	XP_011656375.1	27	0	1		
NC_026656.2	XP_031736968.1	6	0	1		
NC_026656.2	XP_004151918.2	10	0	1		
NC_026661.2	XP_031744909.1	0	128	1		
NC_026660.2	XP_004138574.2	0	95	1		
NC_026655.2	XP_031737337.1	2	0	1		
NC_026655.2	XP_004152435.1	2	0	1		
NC_026656.2	XP_011650076.2	11	0	1		
NC_026659.2	XP_004141637.1	0	92	1		
NC_026661.2	XP_011659426.1	34	0	1		
NC_026656.2	XP_011649139.2	0	22	1		
NC_026655.2	XP_031737786.1	4	0	1		
NC_026659.2	XP_004147709.1	24	0	1		
NC_026659.2	XP_004143588.1	24	0	1		
NC_026657.2	XP_004149721.1	0	52	1		
NC_026657.2	XP_004147499.1	16	0	1		
NC_026658.2	XP_004148607.1	0	67	1		
NC_026656.2	XP_031737249.1	0	21	1		
NC_026659.2	XP_011655678.1	0	83	1		
NC_026659.2	XP_011654786.1	23	0	1		
NC_026656.2	XP_004148855.1	7	0	1		
NC_026660.2	XP_004139954.1	0	103	1		
NC_026660.2	XP_004139907.1	0	104	1		
NC_026657.2	NP_001267674.1	13	0	1		
