Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_050096.1	XP_020400847.1	1	0	1		
NC_050096.1	XP_035823559.1	0	16	1		
NC_050104.1	XP_008659508.1	0	189	1		
NC_050101.1	NP_001347991.1	39	0	1		
NC_050102.1	XP_020397241.1	45	0	1		
NC_050102.1	NP_001140718.1	48	0	1		
NC_050102.1	XP_008653547.1	49	0	1		
NC_050097.1	XP_023157281.1	14	0	1		
NC_050098.1	NP_001292792.1	21	0	1		
NC_050096.1	NP_001152325.1	2	0	1		
NC_050102.1	NP_001152332.1	44	0	1		
NC_050097.1	XP_008667066.1	11	0	1		
NC_050096.1	XP_008651532.1	0	4	1		
NC_050099.1	XP_035822658.1	31	0	1		
NC_050099.1	XP_020406885.1	25	0	1		
NC_050098.1	XP_035821539.1	0	60	1		
NC_050102.1	NP_001136591.1	44	0	1		
NC_050102.1	XP_008653412.1	0	155	1		
NC_050099.1	XP_023158037.1	31	0	1		
NC_050100.1	XP_035823890.1	35	0	1		
NC_050105.1	XP_008663475.1	0	208	1		
NC_050100.1	XP_035814631.1	0	114	1		
NC_050102.1	XP_035816362.1	41	0	1		
NC_050096.1	XP_008664959.1	8	0	1		
NC_050098.1	XP_020406787.1	0	79	1		
NC_050096.1	NP_001146294.1	3	0	1		
NC_050101.1	XP_035815832.1	0	120	1		
NC_050099.1	XP_020408526.1	26	0	1		
NC_050102.1	NP_001131821.2	43	0	1		
NC_050097.1	NP_001353924.1	12	0	1		
NC_050099.1	XP_035823070.1	28	0	1		
NC_050102.1	XP_008653975.1	46	0	1		
NC_050099.1	XP_008678551.2	31	0	1		
NC_050098.1	XP_008675297.1	0	77	1		
NC_050103.1	XP_008655980.1	0	165	1		
NC_050105.1	XP_008661850.1	55	0	1		
NC_050100.1	XP_008645710.2	0	106	1		
NC_050102.1	XP_008650753.2	41	0	1		
NC_050102.1	XP_008652582.1	0	140	1		
NC_050100.1	XP_008644192.1	36	0	1		
NC_050096.1	NP_001130190.1	4	0	1		
NC_050099.1	XP_020408161.1	32	0	1		
NC_050097.1	NP_001141888.1	10	0	1		
NC_050105.1	XP_020401419.1	0	199	1		
NC_050105.1	NP_001300767.1	59	0	1		
NC_050105.1	XP_008664146.1	0	204	1		
NC_050097.1	XP_008669719.2	14	0	1		
NC_050098.1	XP_008676217.1	0	70	1		
NC_050099.1	XP_035823182.1	31	0	1		
NC_050102.1	XP_035817097.1	49	0	1		
NC_050096.1	XP_020402767.1	0	17	1		
NC_050105.1	XP_035818827.1	58	0	1		
NC_050097.1	XP_008667094.1	0	53	1		
NC_050096.1	NP_001169835.1	8	0	1		
NC_050102.1	XP_035816667.1	43	0	1		
NC_050099.1	XP_035822699.1	31	0	1		
NC_050097.1	XP_008670638.3	0	58	1		
NC_050096.1	XP_020401970.1	2	0	1		
NC_050098.1	NP_001140938.1	23	0	1		
NC_050102.1	XP_008651830.1	43	0	1		
NC_050099.1	XP_035823067.1	28	0	1		
NC_050098.1	XP_008675440.1	0	79	1		
NC_050097.1	XP_023157273.1	14	0	1		
NC_050098.1	XP_020406314.1	22	0	1		
NC_050097.1	NP_001169852.1	16	0	1		
NC_050099.1	NP_001306690.1	27	0	1		
NC_050099.1	NP_001132228.1	32	0	1		
NC_050105.1	XP_008662833.1	57	0	1		
NC_050097.1	XP_035820390.1	0	37	1		
NC_050102.1	NP_001183824.1	48	0	1		
NC_050102.1	XP_035816370.1	41	0	1		
NC_050097.1	NP_001140318.1	12	0	1		
NC_050105.1	NP_001150211.1	55	0	1		
NC_050105.1	XP_020401260.1	57	0	1		
NC_050101.1	XP_008649810.1	38	0	1		
NC_050101.1	XP_008648422.1	0	118	1		
NC_050099.1	XP_035823387.1	24	0	1		
NC_050100.1	XP_020393677.1	0	105	1		
NC_050100.1	XP_020408915.1	35	0	1		
NC_050097.1	XP_008669338.1	13	0	1		
NC_050097.1	NP_001168470.1	14	0	1		
NC_050104.1	XP_008659937.3	0	192	1		
NC_050102.1	NP_001142310.1	46	0	1		
NC_050101.1	NP_001150607.1	38	0	1		
NC_050096.1	XP_020402379.1	8	0	1		
NC_050097.1	NP_001132004.1	17	0	1		
NC_050102.1	XP_035816360.1	41	0	1		
NC_050102.1	NP_001147953.1	44	0	1		
NC_050102.1	XP_008651222.1	41	0	1		
NC_050103.1	XP_008656233.1	0	172	1		
NC_050105.1	XP_020401319.1	56	0	1		
NC_050097.1	XP_020404819.1	20	0	1		
NC_050096.1	NP_001144948.2	4	0	1		
NC_050096.1	NP_001141854.1	7	0	1		
NC_050096.1	NP_001348247.1	2	0	1		
NC_050105.1	XP_008664132.2	58	0	1		
NC_050096.1	NP_001353799.1	8	0	1		
NC_050102.1	NP_001141921.1	41	0	1		
NC_050104.1	XP_008658246.1	51	0	1		
NC_050103.1	XP_008657836.1	0	179	1		
NC_050096.1	XP_008678321.1	7	0	1		
NC_050103.1	XP_020397995.1	0	163	1		
NC_050100.1	NP_001169389.1	35	0	1		
NC_050104.1	XP_035818151.1	50	0	1		
NC_050104.1	NP_001142122.1	51	0	1		
NC_050096.1	XP_020402819.2	5	0	1		
NC_050097.1	XP_008667196.1	11	0	1		
NC_050099.1	XP_020408529.1	26	0	1		
NC_050100.1	XP_020393235.1	35	0	1		
NC_050105.1	XP_008664188.1	0	205	1		
NC_050097.1	NP_001354861.1	11	0	1		
NC_050103.1	XP_008655978.1	0	165	1		
NC_050102.1	XP_020396005.1	49	0	1		
NC_050099.1	XP_035822818.1	31	0	1		
NC_050097.1	XP_008668899.1	10	0	1		
NC_050099.1	NP_001352667.1	31	0	1		
NC_050102.1	XP_020395849.1	41	0	1		
NC_050098.1	NP_001144332.1	22	0	1		
NC_050096.1	XP_020402286.1	7	0	1		
NC_050103.1	XP_008656826.1	0	181	1		
NC_050099.1	XP_020407703.1	32	0	1		
NC_050097.1	XP_020403858.1	12	0	1		
NC_050104.1	NP_001152498.2	54	0	1		
NC_050099.1	XP_035823488.1	0	84	1		
NC_050099.1	NP_001148693.2	31	0	1		
NC_050101.1	XP_008650623.1	0	131	1		
NC_050096.1	NP_001149454.1	7	0	1		
NC_050104.1	XP_035818513.1	53	0	1		
NC_050096.1	NP_001106069.2	9	0	1		
NC_050099.1	NP_001346568.1	31	0	1		
NC_050102.1	XP_035817103.1	49	0	1		
NC_050100.1	NP_001147818.1	35	0	1		
NC_050097.1	XP_008668445.1	0	41	1		
NC_050099.1	NP_001170093.2	28	0	1		
NC_050098.1	NP_001182780.1	22	0	1		
NC_050102.1	NP_001143838.1	46	0	1		
NC_050096.1	XP_008664525.1	4	0	1		
NC_050098.1	XP_035822040.1	21	0	1		
NC_050097.1	XP_008669715.1	14	0	1		
NC_050105.1	NP_001136674.1	58	0	1		
NC_050098.1	NP_001127755.1	23	0	1		
NC_050102.1	XP_008652025.1	41	0	1		
NC_050096.1	XP_020401459.1	0	6	1		
NC_050096.1	XP_008669475.1	8	0	1		
NC_050097.1	XP_008670743.1	19	0	1		
NC_050098.1	XP_035821751.1	23	0	1		
NC_050103.1	XP_008657343.1	0	162	1		
NC_050099.1	XP_008679177.1	33	91	2		
NC_050096.1	XP_035823477.1	8	0	1		
NC_050097.1	XP_035820689.1	14	0	1		
NC_050101.1	XP_020395510.1	39	0	1		
NC_050096.1	NP_001140814.1	1	0	1		
NC_050096.1	XP_008664608.1	0	22	1		
NC_050102.1	XP_008653727.2	0	138	1		
NC_050104.1	NP_001183278.1	50	0	1		
NC_050096.1	XP_008680805.1	2	0	1		
NC_050099.1	XP_020408148.1	31	0	1		
NC_050100.1	XP_008645166.1	36	0	1		
NC_050104.1	XP_035818136.1	52	0	1		
NC_050096.1	XP_023158128.1	4	0	1		
NC_050099.1	XP_008679397.2	34	0	1		
NC_050096.1	NP_001131566.1	1	0	1		
NC_050102.1	XP_008652997.1	47	0	1		
NC_050101.1	XP_008648699.2	0	119	1		
NC_050097.1	NP_001145881.1	16	0	1		
NC_050096.1	XP_035820177.1	8	0	1		
NC_050100.1	NP_001151591.2	37	0	1		
NC_050105.1	XP_020401187.1	58	0	1		
NC_050097.1	XP_008667322.1	12	0	1		
NC_050096.1	XP_008646053.1	7	0	1		
NC_050096.1	XP_020399708.1	0	29	1		
NC_050099.1	XP_020407810.1	0	89	1		
NC_050103.1	XP_008657211.1	0	186	1		
NC_050104.1	NP_001361294.1	50	0	1		
NC_050098.1	XP_020401768.1	0	60	1		
NC_050096.1	XP_035820179.1	8	0	1		
NC_050096.1	XP_008651745.1	1	5	2		
NC_050102.1	NP_001146161.1	46	0	1		
NC_050105.1	XP_008661357.1	59	0	1		
NC_050101.1	XP_020395511.1	39	0	1		
NC_050098.1	XP_020405542.1	0	69	1		
NC_050097.1	XP_008671689.2	16	50	2		
NC_050097.1	NP_001148146.2	15	0	1		
NC_050104.1	NP_001141964.1	52	0	1		
NC_050101.1	XP_023156131.1	0	126	1		
NC_050098.1	NP_001152072.2	22	0	1		
NC_050102.1	XP_035816989.1	0	151	1		
NC_050100.1	XP_008643611.1	35	0	1		
NC_050097.1	NP_001340549.1	13	0	1		
NC_050102.1	XP_008651879.1	43	0	1		
NC_050099.1	XP_035822573.1	31	0	1		
NC_050096.1	XP_020402285.1	7	0	1		
NC_050103.1	XP_035817208.1	0	180	1		
NC_050097.1	XP_008670244.1	17	0	1		
NC_050104.1	XP_020399045.1	0	188	1		
NC_050103.1	XP_020397518.1	0	180	1		
NC_050098.1	XP_008675495.1	0	80	1		
NC_050102.1	XP_008651359.1	47	0	1		
NC_050102.1	XP_008653330.1	0	154	1		
NC_050098.1	XP_008673709.1	22	0	1		
NC_050096.1	XP_035820118.1	5	0	1		
NC_050097.1	XP_008670243.1	17	0	1		
NC_050104.1	XP_008658699.1	54	0	1		
NC_050105.1	XP_020400453.1	59	0	1		
NC_050096.1	XP_008653576.1	0	6	1		
NC_050096.1	XP_008650185.1	0	1	1		
NC_050097.1	XP_008670746.1	19	0	1		
NC_050102.1	XP_008651342.1	48	0	1		
NC_050099.1	NP_001131998.1	28	0	1		
NC_050105.1	NP_001281197.1	57	0	1		
NC_050098.1	NP_001150035.1	21	0	1		
NC_050097.1	XP_008667483.1	13	0	1		
NC_050096.1	NP_001151225.1	5	0	1		
NC_050097.1	NP_001150542.1	20	0	1		
NC_050096.1	NP_001132384.1	6	0	1		
NC_050100.1	XP_023155923.1	37	0	1		
NC_050102.1	XP_008651179.1	45	0	1		
NC_050097.1	NP_001349399.1	11	0	1		
NC_050103.1	XP_008657914.1	0	182	1		
NC_050096.1	NP_001142938.1	8	0	1		
NC_050097.1	XP_008669276.2	12	0	1		
NC_050099.1	NP_001144409.2	27	0	1		
NC_050096.1	NP_001151758.1	8	0	1		
NC_050097.1	NP_001150146.2	17	0	1		
NC_050102.1	NP_001136794.1	43	0	1		
NC_050100.1	XP_023155922.1	37	0	1		
NC_050096.1	NP_001142345.2	3	0	1		
NC_050105.1	XP_008662690.1	59	0	1		
NC_050100.1	XP_020394113.1	37	0	1		
NC_050097.1	NP_001105097.2	10	0	1		
NC_050104.1	XP_008660005.1	54	0	1		
NC_050099.1	XP_035822657.1	31	0	1		
NC_050097.1	XP_008670639.1	0	58	1		
NC_050102.1	XP_020396494.1	49	0	1		
NC_050096.1	XP_008657596.1	0	11	1		
NC_050099.1	XP_020407436.1	31	0	1		
NC_050097.1	NP_001143890.1	16	0	1		
NC_050099.1	XP_008678543.1	31	0	1		
NC_050104.1	NP_001168126.2	54	0	1		
NC_050099.1	XP_035822559.1	25	0	1		
NC_050097.1	NP_001351600.1	16	0	1		
NC_050100.1	XP_023155804.1	0	114	1		
NC_050096.1	XP_008681533.1	4	0	1		
NC_050099.1	XP_008677982.1	28	82	2		
NC_050099.1	XP_020408369.1	34	0	1		
NC_050097.1	XP_008667171.1	17	0	1		
NC_050097.1	XP_020403860.1	12	0	1		
NC_050099.1	NP_001183513.2	32	0	1		
NC_050102.1	XP_023156404.1	46	0	1		
NC_050097.1	NP_001309174.1	12	0	1		
NC_050096.1	NP_001143961.2	1	0	1		
NC_050096.1	XP_008679989.1	8	0	1		
NC_050099.1	XP_008679157.1	0	90	1		
NC_050100.1	XP_008681530.1	0	101	1		
NC_050099.1	XP_008677987.1	28	0	1		
NC_050102.1	NP_001143150.2	48	0	1		
NC_050097.1	XP_020404001.1	0	47	1		
NC_050099.1	XP_008679653.2	25	0	1		
NC_050103.1	XP_008656827.1	0	181	1		
NC_050102.1	XP_020396943.1	0	150	1		
NC_050102.1	XP_008653125.1	0	151	1		
NC_050100.1	XP_020408912.1	35	0	1		
NC_050101.1	NP_001151393.2	38	0	1		
NC_050099.1	XP_020408527.1	26	0	1		
NC_050102.1	XP_020396809.1	49	0	1		
NC_050096.1	XP_020398600.1	0	19	1		
NC_050104.1	NP_001151412.2	54	0	1		
NC_050099.1	XP_008678318.1	0	85	1		
NC_050096.1	XP_008673893.1	1	0	1		
NC_050099.1	XP_008676841.1	33	0	1		
NC_050099.1	NP_001145083.1	26	0	1		
NC_050101.1	XP_008649876.1	0	136	1		
NC_050102.1	NP_001105990.1	41	0	1		
NC_050099.1	NP_001357505.1	31	0	1		
NC_050100.1	XP_008645820.1	0	107	1		
NC_050105.1	XP_020401779.1	59	0	1		
NC_050097.1	XP_020404553.1	15	0	1		
NC_050105.1	XP_008663967.1	55	0	1		
NC_050100.1	XP_008681645.1	36	0	1		
NC_050102.1	XP_023156312.1	41	0	1		
NC_050100.1	XP_020408722.1	0	107	1		
NC_050096.1	XP_008666694.1	9	0	1		
NC_050104.1	NP_001105882.2	50	0	1		
NC_050102.1	XP_008652843.1	0	146	1		
NC_050101.1	NP_001338617.1	40	0	1		
NC_050096.1	NP_001169239.1	1	0	1		
NC_050098.1	XP_020406093.2	0	76	1		
NC_050099.1	NP_001281233.1	27	0	1		
NC_050098.1	XP_035821842.1	0	71	1		
NC_050099.1	NP_001105219.1	27	0	1		
NC_050102.1	XP_035817143.1	0	150	1		
NC_050102.1	XP_020396186.1	44	0	1		
NC_050101.1	NP_001295429.1	38	0	1		
NC_050096.1	XP_008665607.1	0	32	1		
NC_050100.1	XP_035823889.1	35	0	1		
NC_050104.1	XP_008658700.1	54	0	1		
NC_050105.1	XP_035818922.1	59	0	1		
NC_050099.1	NP_001132196.1	25	0	1		
NC_050099.1	NP_001148149.1	30	0	1		
NC_050102.1	XP_035817102.1	49	0	1		
NC_050101.1	NP_001142734.2	40	0	1		
NC_050103.1	XP_008655615.1	0	160	1		
NC_050102.1	XP_035816688.1	41	0	1		
NC_050098.1	XP_008675135.1	0	76	1		
NC_050102.1	NP_001105532.1	45	0	1		
NC_050099.1	NP_001132528.2	31	0	1		
NC_050099.1	XP_008676600.1	26	0	1		
NC_050100.1	XP_020393347.1	0	108	1		
NC_050105.1	XP_035818912.1	0	209	1		
NC_050097.1	XP_020404957.1	18	0	1		
NC_050097.1	NP_001335955.1	20	0	1		
NC_050096.1	NP_001335402.1	3	0	1		
NC_050097.1	XP_020404956.1	18	0	1		
NC_050097.1	XP_008670923.1	20	0	1		
NC_050105.1	XP_020400944.1	59	0	1		
NC_050101.1	XP_008649799.1	0	132	1		
NC_050096.1	NP_001105488.1	6	0	1		
NC_050099.1	XP_008678532.1	31	0	1		
NC_050102.1	XP_020395921.1	44	0	1		
NC_050104.1	NP_001309230.1	52	0	1		
NC_050100.1	XP_008645715.1	0	106	1		
NC_050102.1	XP_020395987.1	41	0	1		
NC_050099.1	XP_008677983.1	28	82	2		
NC_050096.1	XP_023157815.1	3	0	1		
NC_050105.1	NP_001146757.1	55	0	1		
NC_050098.1	XP_020406301.1	21	0	1		
NC_050099.1	XP_020406882.1	25	0	1		
NC_050097.1	XP_008667067.1	11	0	1		
NC_050100.1	XP_008645164.1	36	0	1		
NC_050096.1	XP_008673346.1	0	24	1		
NC_050096.1	NP_001351191.1	2	0	1		
NC_050099.1	NP_001144567.1	31	0	1		
NC_050100.1	XP_020394157.1	0	107	1		
NC_050102.1	NP_001357610.1	45	0	1		
NC_050097.1	NP_001130860.1	19	0	1		
NC_050097.1	XP_008667961.1	14	0	1		
NC_050099.1	XP_008680090.1	28	0	1		
NC_050096.1	NP_001130225.1	5	0	1		
NC_050099.1	XP_035822622.1	0	86	1		
NC_050101.1	NP_001146710.1	38	0	1		
NC_050105.1	XP_008662730.1	55	0	1		
NC_050099.1	XP_035822569.1	26	0	1		
NC_050099.1	NP_001358642.1	24	0	1		
NC_050099.1	XP_023158002.1	31	0	1		
NC_050101.1	XP_035815810.1	0	119	1		
NC_050102.1	XP_008650890.1	43	0	1		
NC_050102.1	XP_020396652.1	0	154	1		
NC_050104.1	XP_020399845.1	53	0	1		
NC_050101.1	NP_001106050.2	39	0	1		
NC_050099.1	XP_020407434.1	31	0	1		
NC_050096.1	NP_001151520.1	4	0	1		
NC_050099.1	XP_020408151.1	31	0	1		
NC_050105.1	XP_008662832.1	57	0	1		
NC_050102.1	XP_008653411.1	0	155	1		
NC_050096.1	NP_001149035.1	8	0	1		
NC_050097.1	XP_008669001.1	0	38	1		
NC_050101.1	XP_020395085.1	40	0	1		
NC_050099.1	XP_020408037.1	28	0	1		
NC_050102.1	XP_020395991.1	41	0	1		
NC_050099.1	NP_001140596.1	34	0	1		
NC_050104.1	XP_023156817.1	52	0	1		
NC_050098.1	XP_020405440.1	21	0	1		
NC_050102.1	XP_035816603.1	41	0	1		
NC_050096.1	NP_001152297.2	1	0	1		
NC_050100.1	XP_020393736.2	37	0	1		
NC_050105.1	XP_008663081.2	0	202	1		
NC_050096.1	XP_008664607.1	0	22	1		
NC_050098.1	XP_020406168.1	0	79	1		
NC_050102.1	XP_035816369.1	41	0	1		
NC_050097.1	XP_023157279.1	14	0	1		
NC_050096.1	XP_035820119.1	5	0	1		
NC_050105.1	XP_008661356.1	59	0	1		
NC_050097.1	XP_008670325.1	18	52	2		
NC_050104.1	XP_035818500.1	51	0	1		
NC_050097.1	NP_001144397.2	12	0	1		
NC_050101.1	NP_001168136.1	39	0	1		
NC_050099.1	NP_001141851.2	26	0	1		
NC_050099.1	NP_001142471.1	30	0	1		
NC_050096.1	XP_008666156.1	0	12	1		
NC_050102.1	NP_001304773.1	47	0	1		
NC_050096.1	XP_020400844.1	1	0	1		
NC_050096.1	XP_008667873.1	5	0	1		
NC_050097.1	XP_023157278.1	14	0	1		
NC_050105.1	XP_008664009.1	56	0	1		
NC_050102.1	XP_008650876.1	43	0	1		
NC_050096.1	XP_008665224.1	0	28	1		
NC_050099.1	NP_001349320.1	24	0	1		
NC_050099.1	XP_008680089.1	28	0	1		
NC_050100.1	XP_023155921.1	37	0	1		
NC_050102.1	NP_001168333.1	41	0	1		
NC_050100.1	XP_035815209.1	0	111	1		
NC_050099.1	NP_001149399.2	26	0	1		
NC_050099.1	XP_035822556.1	25	0	1		
NC_050097.1	XP_008671962.1	20	0	1		
NC_050099.1	XP_035822679.1	0	93	1		
NC_050099.1	NP_001147461.1	27	0	1		
NC_050099.1	XP_035823184.1	31	0	1		
NC_050104.1	NP_001169853.2	50	0	1		
NC_050096.1	NP_001150922.2	4	0	1		
NC_050099.1	XP_035822864.1	32	0	1		
NC_050099.1	XP_020406969.1	26	0	1		
NC_050099.1	NP_001144885.1	30	0	1		
NC_050101.1	XP_020395086.1	40	0	1		
NC_050100.1	XP_008643613.1	35	0	1		
NC_050100.1	XP_023155800.1	0	114	1		
NC_050102.1	XP_023156405.1	46	0	1		
NC_050103.1	XP_020397665.1	0	157	1		
NC_050096.1	XP_008669479.1	8	0	1		
NC_050099.1	XP_035823069.1	28	0	1		
NC_050099.1	XP_008678547.2	31	0	1		
NC_050096.1	NP_001130837.1	1	0	1		
NC_050096.1	NP_001105920.2	4	0	1		
NC_050099.1	XP_020407948.1	0	97	1		
NC_050100.1	XP_035815208.1	0	111	1		
NC_050105.1	XP_020401470.1	56	0	1		
NC_050096.1	NP_001241862.1	8	0	1		
NC_050096.1	XP_035823770.1	5	0	1		
NC_050096.1	NP_001169461.1	8	0	1		
NC_050102.1	NP_001131494.1	48	0	1		
NC_050102.1	XP_008650755.2	41	0	1		
NC_050102.1	XP_020396975.1	45	0	1		
NC_050096.1	XP_008651749.1	1	5	2		
NC_050103.1	XP_008656650.1	0	178	1		
NC_050096.1	NP_001169522.1	3	0	1		
NC_050098.1	XP_008673490.1	0	61	1		
NC_050103.1	XP_008656783.1	0	179	1		
NC_050102.1	XP_020395985.1	41	0	1		
NC_050096.1	NP_001132089.1	5	0	1		
NC_050097.1	NP_001309865.1	10	0	1		
NC_050105.1	XP_008662810.1	56	0	1		
NC_050096.1	XP_020402538.1	0	30	1		
NC_050102.1	XP_035817101.1	49	0	1		
NC_050098.1	XP_008674934.1	0	72	1		
NC_050099.1	NP_001131756.1	34	0	1		
NC_050098.1	NP_001146238.1	22	0	1		
NC_050102.1	NP_001130519.1	48	0	1		
NC_050102.1	XP_035816363.1	41	0	1		
NC_050101.1	XP_008649863.1	0	135	1		
NC_050105.1	XP_020400979.1	56	0	1		
NC_050098.1	XP_008672923.1	21	0	1		
NC_050102.1	NP_001346577.1	48	0	1		
NC_050103.1	XP_008657194.1	0	185	1		
NC_050103.1	XP_008656051.1	0	168	1		
NC_050097.1	XP_008669799.1	0	47	1		
NC_050099.1	XP_020408039.1	28	0	1		
NC_050097.1	XP_020403859.1	12	0	1		
NC_050096.1	XP_020401968.1	2	0	1		
NC_050099.1	XP_023158160.1	0	94	1		
NC_050099.1	XP_008678531.1	31	0	1		
NC_050096.1	NP_001105249.1	7	0	1		
NC_050097.1	XP_020404721.2	0	53	1		
NC_050096.1	NP_001159250.1	5	0	1		
NC_050099.1	XP_008679863.1	0	97	1		
NC_050101.1	XP_008649809.1	38	0	1		
NC_050102.1	XP_035816605.1	41	0	1		
NC_050097.1	NP_001292782.1	19	0	1		
NC_050101.1	XP_008648698.2	0	119	1		
NC_050101.1	XP_008649392.1	40	0	1		
NC_050100.1	XP_008643614.1	35	0	1		
NC_050101.1	XP_020395290.1	0	118	1		
NC_050097.1	XP_008667266.1	12	0	1		
NC_050102.1	XP_035816337.1	41	0	1		
NC_050099.1	NP_001141480.1	25	0	1		
NC_050099.1	XP_008679470.1	24	0	1		
NC_050101.1	XP_008649391.1	40	0	1		
NC_050096.1	XP_008661355.1	3	0	1		
NC_050099.1	NP_001158962.1	24	0	1		
NC_050100.1	XP_008644752.3	0	103	1		
NC_050103.1	XP_008657516.2	0	168	1		
NC_050096.1	NP_001151111.1	6	0	1		
NC_050096.1	XP_008666828.1	0	29	1		
NC_050099.1	XP_008676876.2	26	0	1		
NC_050096.1	NP_001334818.1	1	0	1		
NC_050102.1	XP_020395996.1	41	0	1		
NC_050096.1	XP_008679176.1	5	0	1		
NC_050096.1	XP_008651716.1	1	0	1		
NC_050100.1	XP_020393326.1	37	0	1		
NC_050104.1	XP_020399798.1	51	0	1		
NC_050097.1	XP_020404117.1	18	52	2		
NC_050096.1	XP_020398905.1	5	0	1		
NC_050097.1	XP_008670745.1	19	0	1		
NC_050097.1	XP_023157533.1	20	0	1		
NC_050104.1	XP_008660000.1	54	0	1		
NC_050099.1	XP_008676485.1	27	0	1		
NC_050105.1	XP_008661358.1	59	0	1		
NC_050099.1	XP_008678544.1	31	0	1		
NC_050102.1	XP_035816215.1	41	0	1		
