Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NW_023591572.1	XP_012065507.1	39	0	1		
	XP_037492496.1	0	33	1		
	XP_037495919.1	0	99	1		
	XP_037496369.1	0	111	1		
NW_023591336.1	NP_001295671.1	33	0	1		
NW_023591308.1	XP_020539625.1	32	92	2		
NW_023591572.1	XP_012065488.1	39	0	1		
NW_023591708.1	XP_012073453.1	47	0	1		
NW_023590956.1	XP_012068155.1	25	0	1		
NW_023591466.1	XP_012091433.1	37	0	1		
	XP_012074416.2	0	107	1		
NW_023591289.1	XP_037495582.1	31	0	1		
NW_023591308.1	XP_012087107.1	32	0	1		
NW_023591682.1	XP_012075425.1	46	0	1		
	XP_020538346.1	0	51	1		
NW_023590661.1	XP_012079872.1	6	0	1		
NW_023590662.1	XP_037496682.1	7	0	1		
	XP_012079677.1	0	40	1		
NW_023590661.1	XP_037496440.1	6	0	1		
	XP_012087523.1	0	39	1		
NW_023591244.1	XP_037495437.1	30	0	1		
	XP_012065992.1	0	58	1		
	XP_037497492.1	0	126	1		
NW_023590789.1	XP_037492291.1	14	0	1		
	XP_037497857.1	0	139	1		
NW_023590956.1	XP_012073664.2	23	59	2		
NW_023590739.1	XP_012087799.1	12	0	1		
NW_023590999.1	XP_020532914.1	27	64	2		
NW_023590704.1	XP_012075704.1	9	0	1		
NW_023591244.1	XP_012075980.1	30	0	1		
	XP_037492722.1	0	38	1		
	XP_012085784.1	0	42	1		
NW_023590566.1	XP_012079701.1	1	0	1		
NW_023591708.1	XP_012073281.1	47	0	1		
NW_023591244.1	XP_037495478.1	29	88	2		
	XP_012089783.1	0	8	1		
NW_023590789.1	XP_037492078.1	16	0	1		
NW_023591572.1	XP_012092617.1	39	0	1		
NW_023591619.1	XP_012079323.1	41	0	1		
	XP_020537158.1	0	139	1		
NW_023591244.1	XP_037495485.1	30	0	1		
NW_023591767.1	NP_001292961.1	48	0	1		
NW_023591550.1	XP_012083442.1	38	0	1		
	XP_012079355.1	0	136	1		
	XP_012080437.1	0	29	1		
NW_023591572.1	XP_012092619.1	39	0	1		
	XP_037495904.1	0	99	1		
	XP_037497134.1	0	118	1		
NW_023591244.1	XP_020535038.1	30	0	1		
	XP_012067951.1	0	72	1		
NW_023590567.1	XP_012088390.1	2	0	1		
NW_023591572.1	XP_012065501.2	39	0	1		
NW_023591453.1	XP_012087515.1	36	0	1		
NW_023591453.1	XP_012087516.2	36	0	1		
NW_023591619.1	XP_012079316.1	41	0	1		
NW_023591453.1	XP_037496432.1	36	0	1		
NW_023591381.1	XP_020541448.1	34	0	1		
	XP_020533649.1	0	110	1		
NW_023591572.1	XP_020532858.1	39	0	1		
NW_023590739.1	XP_037491297.1	12	0	1		
NW_023590644.1	XP_012072001.1	5	0	1		
	XP_012067682.1	0	110	1		
NW_023591598.1	XP_012072652.1	40	0	1		
	XP_012071898.1	0	128	1		
	XP_020534405.1	0	34	1		
NW_023591572.1	XP_012065508.1	39	0	1		
NW_023590727.1	XP_012090070.1	10	0	1		
NW_023591619.1	XP_012079322.1	41	0	1		
NW_023590789.1	XP_012090902.1	15	0	1		
NW_023591598.1	XP_037497004.1	40	0	1		
NW_023590739.1	NP_001295707.1	11	0	1		
NW_023590956.1	XP_012073861.3	23	0	1		
	XP_012067619.1	0	37	1		
NW_023590909.1	XP_012076802.1	22	0	1		
NW_023591708.1	XP_020535291.1	47	0	1		
NW_023591598.1	XP_037496980.1	40	0	1		
NW_023590973.1	XP_037493880.1	26	0	1		
NW_023591453.1	XP_012087514.2	36	0	1		
NW_023591244.1	XP_012075989.1	30	0	1		
NW_023590840.1	XP_012074195.1	21	0	1		
	XP_012067319.1	0	78	1		
NW_023590704.1	XP_012089660.1	9	0	1		
NW_023591619.1	XP_012074135.1	43	0	1		
NW_023590840.1	XP_012074190.1	21	0	1		
NW_023591289.1	XP_012092467.1	31	0	1		
NW_023590567.1	XP_012088402.1	2	0	1		
NW_023591598.1	XP_037497010.1	40	0	1		
NW_023591682.1	XP_037497315.1	45	0	1		
NW_023590566.1	XP_012075745.1	1	0	1		
NW_023591550.1	XP_012083437.1	38	0	1		
NW_023590909.1	XP_012076806.1	22	0	1		
NW_023590566.1	XP_012075532.1	1	0	1		
NW_023591682.1	XP_012075458.1	46	0	1		
NW_023591336.1	XP_037495726.1	33	0	1		
NW_023590956.1	XP_037493508.1	23	0	1		
NW_023590840.1	XP_012074220.1	21	0	1		
NW_023591619.1	XP_037497137.1	41	0	1		
NW_023590671.1	XP_012069749.1	8	0	1		
NW_023591244.1	XP_020535041.1	30	0	1		
NW_023590567.1	XP_012088426.1	2	0	1		
	XP_012085152.1	0	20	1		
	XP_037494798.1	0	78	1		
	XP_012081707.2	0	23	1		
	XP_012088147.1	0	28	1		
NW_023590789.1	XP_037491832.1	16	0	1		
NW_023591550.1	XP_020538484.1	38	0	1		
NW_023591598.1	XP_037497007.1	40	0	1		
	XP_012082155.3	0	52	1		
	XP_037493288.1	0	52	1		
NW_023590661.1	XP_037496443.1	6	0	1		
NW_023590956.1	XP_037493682.1	23	0	1		
NW_023590739.1	XP_020539945.1	11	0	1		
NW_023591708.1	XP_012073282.1	47	0	1		
	XP_012084984.1	0	140	1		
	XP_012081532.2	0	60	1		
NW_023590789.1	XP_037492312.1	15	0	1		
	XP_020533786.2	0	25	1		
NW_023591657.1	XP_037497216.1	44	0	1		
NW_023591289.1	XP_037495585.1	31	0	1		
NW_023590999.1	XP_012065606.2	27	0	1		
	XP_012085786.1	0	42	1		
NW_023591244.1	XP_037495412.1	30	0	1		
	XP_037494092.1	0	65	1		
NW_023590662.1	XP_012068613.1	7	0	1		
NW_023591682.1	XP_037497295.1	45	123	2		
NW_023591767.1	XP_037497805.1	48	0	1		
NW_023590840.1	XP_012074221.1	21	0	1		
NW_023590567.1	XP_012088396.1	2	0	1		
NW_023591619.1	XP_012078315.1	43	0	1		
NW_023590796.1	XP_012076355.1	18	0	1		
NW_023591708.1	XP_020535290.1	47	0	1		
	XP_012071805.1	0	69	1		
	XP_012074764.1	0	97	1		
NW_023591708.1	XP_012073454.1	47	0	1		
NW_023591767.1	XP_037497807.1	48	0	1		
	XP_012083286.1	0	84	1		
	XP_012074341.1	0	31	1		
NW_023591244.1	XP_037495486.1	30	0	1		
NW_023591244.1	XP_012072575.1	30	0	1		
NW_023591682.1	XP_012065363.2	45	0	1		
	XP_037494907.1	0	79	1		
NW_023590644.1	XP_020534846.1	5	0	1		
	XP_012081609.1	0	43	1		
	XP_020536507.1	0	47	1		
	XP_012079378.1	0	101	1		
	XP_012065985.1	0	58	1		
NW_023591244.1	XP_037495397.1	30	0	1		
NW_023591289.1	XP_037495592.1	31	0	1		
	XP_012072771.1	0	35	1		
NW_023590739.1	XP_012087755.1	11	0	1		
NW_023590956.1	XP_012073726.1	24	0	1		
NW_023590727.1	XP_037491216.1	10	0	1		
NW_023591244.1	XP_037495480.1	29	88	2		
NW_023590956.1	XP_012068157.1	25	0	1		
	XP_012064709.1	0	6	1		
NW_023590641.1	XP_012067887.1	4	0	1		
	XP_012090412.1	0	19	1		
	XP_037491682.1	0	20	1		
	XP_012090613.1	0	91	1		
NW_023590739.1	XP_037491340.1	11	0	1		
	XP_012066488.1	0	17	1		
NW_023591244.1	XP_037495475.1	29	88	2		
	XP_037497114.1	0	118	1		
NW_023590662.1	XP_037496767.1	7	0	1		
NW_023591708.1	XP_012073280.1	47	0	1		
	XP_012069827.1	0	15	1		
NW_023591244.1	XP_037495410.1	30	0	1		
NW_023591598.1	XP_012074489.1	40	0	1		
NW_023591550.1	XP_012083445.1	38	0	1		
NW_023591381.1	XP_012092786.1	34	0	1		
	XP_012078236.1	0	109	1		
NW_023590662.1	XP_012068609.1	7	0	1		
NW_023591244.1	XP_012076027.1	30	0	1		
NW_023591767.1	XP_012085596.1	48	134	2		
NW_023590796.1	XP_020536466.1	18	0	1		
NW_023591140.1	XP_012072407.1	28	82	2		
NW_023590956.1	XP_012073720.1	24	0	1		
	XP_037496104.1	0	104	1		
NW_023590739.1	XP_012092657.1	13	0	1		
NW_023591572.1	XP_020532791.1	39	0	1		
NW_023590704.1	XP_012075861.1	9	0	1		
NW_023590580.1	XP_037492349.1	3	0	1		
NW_023591308.1	XP_020539624.1	32	92	2		
NW_023590727.1	XP_037491223.1	10	0	1		
	XP_012071684.1	0	49	1		
	XP_012083290.1	0	84	1		
NW_023590662.1	XP_012068621.1	7	0	1		
NW_023591308.1	XP_012087106.1	32	92	2		
	XP_012082964.1	0	105	1		
NW_023590973.1	XP_020535973.1	26	0	1		
NW_023591708.1	XP_020535313.1	47	0	1		
NW_023590789.1	XP_020537012.1	15	0	1		
	XP_037497601.1	0	128	1		
NW_023590973.1	XP_037493827.1	26	0	1		
NW_023591619.1	XP_020536924.2	42	0	1		
	XP_037491055.1	0	13	1		
NW_023590567.1	XP_012088427.3	2	0	1		
NW_023591244.1	XP_037495482.1	29	0	1		
	XP_012091576.1	0	67	1		
	XP_012077846.1	0	98	1		
NW_023591244.1	XP_012082628.1	30	0	1		
	XP_037494909.1	0	79	1		
	XP_012089454.1	0	103	1		
NW_023590644.1	XP_012071763.1	5	0	1		
	XP_012077835.2	0	99	1		
NW_023590973.1	XP_012075412.1	26	0	1		
	XP_020540483.1	0	103	1		
NW_023590671.1	XP_012069737.1	8	0	1		
NW_023591140.1	XP_037494979.1	28	82	2		
	XP_012066006.1	0	58	1		
NW_023591682.1	XP_012065367.1	45	0	1		
	XP_012071685.1	0	49	1		
NW_023591453.1	XP_012082417.1	36	0	1		
NW_023590567.1	XP_012088394.1	2	0	1		
	XP_012080438.1	0	29	1		
	XP_012069594.1	0	9	1		
	XP_012085819.1	0	80	1		
	XP_012089070.1	0	16	1		
NW_023591140.1	XP_037494981.1	28	82	2		
NW_023590956.1	XP_012073668.2	23	0	1		
NW_023591289.1	XP_037495597.1	31	0	1		
NW_023590739.1	XP_012087760.1	11	0	1		
NW_023591244.1	XP_012072595.1	30	0	1		
NW_023590671.1	XP_012069739.3	8	11	2		
NW_023591598.1	XP_012072653.1	40	0	1		
NW_023591244.1	XP_012072581.1	30	0	1		
NW_023590727.1	XP_012090068.1	10	0	1		
NW_023591572.1	XP_012092622.1	39	0	1		
NW_023590661.1	XP_020537601.1	6	0	1		
NW_023591619.1	XP_020537266.1	41	0	1		
	XP_012080539.3	0	62	1		
	XP_020533536.1	0	78	1		
NW_023590973.1	XP_037493881.1	26	0	1		
NW_023590999.1	XP_012065598.1	27	0	1		
NW_023590956.1	XP_012068165.1	25	0	1		
NW_023590999.1	XP_020532884.1	27	0	1		
NW_023591381.1	XP_037495938.1	34	0	1		
NW_023591244.1	XP_037495484.1	30	0	1		
NW_023591402.1	XP_012079699.1	35	102	2		
NW_023590999.1	XP_020532885.1	27	0	1		
	XP_037497115.1	0	118	1		
NW_023590909.1	XP_012076803.1	22	0	1		
	XP_012071897.1	0	128	1		
NW_023591244.1	XP_012072578.1	30	0	1		
NW_023590956.1	XP_012068154.1	25	0	1		
NW_023590831.1	XP_012070231.1	20	0	1		
NW_023590727.1	XP_012090069.2	10	0	1		
NW_023590999.1	XP_020532824.2	27	0	1		
NW_023591466.1	XP_012092392.2	37	112	2		
NW_023591682.1	XP_037497328.1	45	0	1		
NW_023591598.1	XP_012072657.1	40	0	1		
	XP_012090618.1	0	91	1		
NW_023591140.1	XP_012085794.1	28	0	1		
	XP_012070289.1	0	33	1		
	XP_037494327.1	0	71	1		
NW_023590789.1	XP_037492121.1	17	0	1		
NW_023590671.1	XP_012069740.1	8	11	2		
NW_023591289.1	XP_012092054.2	31	0	1		
	XP_037495056.1	0	81	1		
	XP_037495927.1	0	98	1		
NW_023590644.1	XP_020534847.1	5	0	1		
NW_023591140.1	XP_037494973.1	28	0	1		
NW_023590789.1	XP_037492055.1	15	0	1		
	XP_037494093.1	0	65	1		
NW_023591244.1	XP_037495398.1	30	0	1		
NW_023591289.1	XP_037495593.1	31	0	1		
NW_023591598.1	XP_012072655.1	40	0	1		
NW_023591381.1	XP_012092785.1	34	0	1		
	XP_037495054.1	0	81	1		
NW_023591682.1	XP_037497314.1	45	0	1		
NW_023590580.1	XP_012072659.1	3	0	1		
NW_023590671.1	XP_012069750.1	8	0	1		
NW_023590999.1	XP_012065604.1	27	0	1		
NW_023591381.1	XP_037495942.1	34	0	1		
NW_023591682.1	XP_012092823.2	45	123	2		
	XP_037495706.1	0	94	1		
NW_023591453.1	XP_012087495.1	36	0	1		
	XP_012089781.1	0	8	1		
NW_023591381.1	XP_012092782.1	34	0	1		
	XP_020533831.2	0	75	1		
NW_023591244.1	XP_012075970.1	30	0	1		
NW_023590956.1	XP_020533686.1	25	0	1		
	XP_012077760.1	0	122	1		
NW_023590644.1	XP_012071757.1	5	0	1		
NW_023590999.1	XP_020532882.1	27	0	1		
NW_023590580.1	XP_012072660.1	3	0	1		
NW_023590956.1	XP_037493676.1	23	0	1		
NW_023590727.1	XP_037491217.1	10	0	1		
NW_023590789.1	XP_020534026.2	16	0	1		
NW_023590566.1	XP_012075536.1	1	0	1		
NW_023591244.1	XP_037495428.1	30	0	1		
NW_023590956.1	XP_020533687.1	25	0	1		
NW_023590644.1	XP_037495289.1	5	0	1		
NW_023590909.1	XP_012076804.1	22	0	1		
	XP_012087910.1	0	83	1		
	XP_020540264.2	0	104	1		
NW_023590566.1	XP_012075535.1	1	0	1		
	XP_012074293.1	0	107	1		
NW_023590727.1	XP_012090062.1	10	0	1		
NW_023591289.1	XP_012092056.1	31	0	1		
NW_023590567.1	XP_012088400.1	2	0	1		
	XP_037497415.1	0	124	1		
NW_023591550.1	XP_012083450.1	38	0	1		
NW_023591682.1	XP_037497352.1	46	0	1		
NW_023591572.1	XP_037496892.1	39	0	1		
	XP_037497843.1	0	139	1		
NW_023590567.1	XP_012088404.1	2	0	1		
NW_023590831.1	XP_012070227.1	20	0	1		
NW_023590999.1	XP_012065603.1	27	0	1		
NW_023591550.1	XP_012083443.1	38	0	1		
NW_023591336.1	NP_001295668.1	33	0	1		
NW_023590789.1	XP_037492314.1	15	0	1		
	XP_012085635.1	0	133	1		
NW_023590956.1	XP_012068148.1	25	0	1		
	XP_012086607.1	0	90	1		
NW_023591244.1	XP_012075978.1	30	0	1		
NW_023590739.1	XP_020541421.1	13	0	1		
	XP_012067849.1	0	12	1		
NW_023590739.1	XP_020541422.1	13	0	1		
	XP_012071974.1	0	70	1		
	XP_012081265.1	0	85	1		
	XP_012071792.1	0	69	1		
	XP_037492725.1	0	38	1		
	XP_037495905.1	0	99	1		
	XP_012093034.1	0	18	1		
NW_023590580.1	XP_020535068.1	3	0	1		
NW_023591767.1	XP_012085888.2	48	134	2		
NW_023590661.1	XP_037496447.1	6	0	1		
NW_023590739.1	XP_012092659.1	13	0	1		
NW_023590999.1	XP_020532855.1	27	0	1		
NW_023590566.1	XP_037497461.1	1	0	1		
	XP_012068462.1	0	2	1		
	XP_012080201.2	0	62	1		
NW_023590999.1	XP_020532883.1	27	0	1		
NW_023591244.1	XP_012075988.1	30	0	1		
NW_023591598.1	XP_037497003.1	40	0	1		
NW_023590956.1	XP_012068158.1	25	0	1		
	XP_037492917.1	0	44	1		
NW_023591657.1	XP_037497213.1	44	0	1		
NW_023590973.1	XP_037493851.1	26	0	1		
NW_023590999.1	XP_037494068.1	27	0	1		
NW_023590739.1	XP_037491299.1	12	0	1		
NW_023590789.1	XP_012070190.1	15	0	1		
	XP_037492173.1	0	2	1		
NW_023590973.1	XP_012075413.1	26	0	1		
	XP_012090414.1	0	19	1		
NW_023591619.1	XP_012079314.1	41	0	1		
NW_023590840.1	XP_012074191.1	21	0	1		
NW_023590956.1	XP_012073661.1	23	59	2		
NW_023590796.1	XP_012076356.1	18	30	2		
NW_023590739.1	XP_012092660.1	13	0	1		
	XP_012083284.1	0	84	1		
NW_023590739.1	XP_012092662.1	13	0	1		
	XP_012083283.1	0	84	1		
NW_023590804.1	XP_020538142.1	19	0	1		
	XP_012067827.1	0	86	1		
NW_023591682.1	XP_012092605.1	45	0	1		
	XP_037493497.1	0	57	1		
NW_023590999.1	XP_012065601.1	27	0	1		
NW_023591598.1	XP_037496982.1	40	0	1		
NW_023591657.1	XP_037497208.1	44	0	1		
NW_023590789.1	XP_012085920.1	17	0	1		
	XP_037492841.1	0	41	1		
	XP_037493496.1	0	57	1		
NW_023590641.1	XP_012067886.1	4	0	1		
NW_023590999.1	XP_012065593.1	27	0	1		
NW_023591244.1	XP_037495427.1	30	0	1		
	XP_020536964.1	0	141	1		
NW_023591708.1	XP_012073283.1	47	0	1		
	XP_012092223.1	0	32	1		
NW_023591336.1	XP_012066833.1	33	96	2		
NW_023591289.1	XP_037495595.1	31	0	1		
NW_023591140.1	XP_037494963.1	28	82	2		
	XP_037493402.1	0	1	1		
	XP_037497829.1	0	136	1		
NW_023590727.1	XP_037491218.1	10	0	1		
NW_023591381.1	XP_037495943.1	34	0	1		
NW_023591708.1	XP_020535312.1	47	0	1		
NW_023591140.1	XP_012072401.1	28	0	1		
NW_023591767.1	XP_012085890.1	48	0	1		
	XP_012072137.1	0	54	1		
	XP_012068359.2	0	86	1		
	XP_012087024.1	0	48	1		
	XP_037492137.1	0	22	1		
NW_023591453.1	XP_037496391.1	36	0	1		
	XP_037492723.1	0	38	1		
	XP_012071678.1	0	49	1		
	XP_012079134.1	0	5	1		
	XP_012092222.1	0	32	1		
NW_023590739.1	XP_012087734.1	12	0	1		
NW_023590727.1	XP_012090061.1	10	0	1		
	XP_012080236.1	0	93	1		
NW_023591402.1	XP_012079704.1	35	102	2		
	XP_020536325.1	0	46	1		
NW_023590789.1	XP_037491781.1	15	0	1		
	XP_012079689.1	0	40	1		
NW_023591453.1	NP_001292966.1	36	0	1		
NW_023591244.1	XP_037495413.1	30	0	1		
NW_023591308.1	XP_020539519.1	32	0	1		
NW_023591244.1	XP_012072579.1	30	0	1		
NW_023591244.1	XP_037495483.1	30	0	1		
	XP_012083543.1	0	51	1		
	XP_037495901.1	0	98	1		
	XP_012081267.1	0	85	1		
	XP_012067683.1	0	110	1		
	XP_037494834.1	0	78	1		
	XP_012070910.1	0	68	1		
NW_023591453.1	XP_037496392.1	36	0	1		
NW_023591244.1	XP_037495426.1	30	0	1		
NW_023590739.1	XP_012092670.1	13	0	1		
	XP_020540994.1	0	61	1		
NW_023591572.1	XP_020532790.1	39	0	1		
NW_023591466.1	XP_012091432.1	37	0	1		
NW_023590739.1	XP_012087754.1	11	0	1		
NW_023590580.1	XP_037492386.1	3	0	1		
NW_023591619.1	XP_012079312.1	41	0	1		
	XP_037491805.1	0	25	1		
NW_023591657.1	XP_020534915.2	44	0	1		
NW_023591619.1	XP_012079327.2	41	0	1		
NW_023590644.1	XP_012071762.1	5	0	1		
	XP_012068027.1	0	73	1		
NW_023591244.1	XP_020536204.2	30	0	1		
	XP_037493875.1	0	60	1		
NW_023590789.1	XP_012081600.1	14	0	1		
NW_023590739.1	XP_012087803.1	11	14	2		
NW_023590661.1	XP_012080514.2	6	0	1		
NW_023590999.1	XP_020532862.1	27	0	1		
NW_023590956.1	XP_012068159.1	25	0	1		
	XP_012087022.1	0	48	1		
NW_023590789.1	XP_037492292.1	14	0	1		
NW_023590671.1	XP_012069743.1	8	11	2		
NW_023591244.1	XP_037495440.1	30	0	1		
NW_023591289.1	XP_037495584.1	31	0	1		
	XP_012079238.1	0	3	1		
	XP_012072338.2	0	94	1		
	XP_012074292.1	0	107	1		
NW_023590671.1	XP_012069746.1	8	0	1		
	XP_012073485.1	0	138	1		
NW_023590973.1	XP_012075418.1	26	0	1		
NW_023591619.1	XP_012078313.1	43	0	1		
NW_023591140.1	XP_037494980.1	28	82	2		
NW_023590789.1	XP_020535919.1	16	0	1		
	XP_012087519.1	0	39	1		
	XP_037495031.1	0	83	1		
	XP_012091475.1	0	127	1		
NW_023590566.1	XP_037497192.1	1	0	1		
	XP_012074366.1	0	106	1		
