Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_027752.1	XP_013637681.1	34	0	1		
NC_027756.1	XP_013606657.1	57	0	1		
NC_027752.1	XP_013584646.1	31	0	1		
NC_027754.1	XP_013593087.1	0	190	1		
NC_027751.1	XP_013634204.1	20	0	1		
NC_027750.1	XP_013624678.1	0	101	1		
NC_027751.1	XP_013632045.1	0	138	1		
NC_027755.1	XP_013600668.1	0	228	1		
NC_027748.1	XP_013619979.1	5	0	1		
NC_027749.1	XP_013616127.1	0	33	1		
NC_027755.1	XP_013603253.1	0	227	1		
	XP_013614507.1	0	291	1		
NC_027755.1	XP_013604954.1	0	252	1		
NC_027751.1	XP_013634422.1	0	134	1		
NC_027751.1	XP_013634206.1	20	0	1		
NC_027755.1	XP_013600449.1	56	0	1		
NC_027755.1	XP_013603603.1	53	0	1		
NC_027751.1	XP_013636478.1	0	129	1		
NC_027750.1	XP_013623630.1	0	102	1		
NC_027748.1	XP_013631585.1	0	17	1		
NC_027748.1	XP_013632173.1	0	18	1		
NC_027753.1	XP_013590834.1	0	180	1		
NC_027752.1	XP_013584535.1	34	0	1		
NC_027748.1	XP_013631541.1	0	17	1		
NC_027754.1	XP_013593212.1	43	0	1		
NC_027755.1	XP_013603584.1	51	0	1		
NC_027750.1	XP_013623853.1	14	73	2		
NC_027749.1	XP_013618828.1	0	59	1		
NC_027755.1	XP_013604955.1	0	252	1		
NC_027751.1	XP_013633233.1	23	0	1		
NC_027755.1	XP_013602273.1	53	0	1		
NC_027754.1	XP_013593888.1	0	213	1		
NC_027755.1	XP_013601308.1	0	225	1		
NC_027752.1	XP_013587115.1	37	0	1		
NC_027752.1	XP_013586658.1	35	157	2		
NC_027754.1	XP_013595763.1	0	220	1		
NC_027752.1	XP_013586976.1	30	0	1		
NC_027750.1	XP_013626252.1	17	0	1		
NC_027754.1	XP_013599393.1	0	198	1		
NC_027751.1	XP_013634946.1	24	0	1		
NC_027748.1	XP_013618667.1	0	17	1		
NC_027756.1	XP_013609742.1	0	272	1		
NC_027751.1	XP_013633235.1	23	0	1		
NC_027753.1	XP_013590818.1	0	187	1		
NC_027751.1	XP_013636683.1	27	0	1		
NC_027748.1	XP_013602421.1	2	0	1		
NC_027754.1	XP_013598344.1	47	0	1		
NC_027751.1	XP_013635812.1	20	0	1		
NC_027752.1	XP_013583823.1	36	0	1		
NC_027750.1	XP_013626273.1	0	84	1		
NC_027751.1	XP_013634265.1	0	128	1		
NC_027751.1	XP_013635303.1	22	0	1		
NC_027751.1	XP_013636684.1	27	0	1		
NC_027753.1	XP_013590807.1	0	179	1		
NC_027755.1	XP_013600192.1	51	0	1		
NC_027750.1	XP_013628385.1	0	89	1		
NC_027754.1	XP_013596483.1	47	0	1		
NC_027751.1	XP_013634654.1	0	129	1		
NC_027750.1	XP_013624198.1	17	92	2		
NC_027748.1	XP_013619976.1	5	0	1		
NC_027748.1	XP_013611066.1	0	23	1		
NC_027755.1	XP_013601455.1	50	0	1		
NC_027752.1	XP_013638298.1	29	0	1		
NC_027750.1	XP_013629461.1	17	0	1		
NC_027749.1	XP_013619402.1	0	45	1		
NC_027755.1	XP_013603401.1	56	0	1		
NC_027751.1	XP_013637155.1	0	110	1		
NC_027749.1	XP_013621414.1	10	0	1		
NC_027756.1	XP_013608906.1	0	274	1		
NC_027754.1	XP_013597654.1	45	0	1		
NC_027753.1	XP_013588249.1	38	0	1		
NC_027748.1	XP_013590325.1	5	0	1		
NC_027752.1	XP_013583820.1	36	0	1		
NC_027752.1	XP_013638276.1	0	149	1		
