Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
	XP_016508325.1	0	98	1		
	XP_016444176.1	0	205	1		
	XP_016509006.1	0	103	1		
	XP_016445281.1	0	209	1		
	XP_016511619.1	0	114	1		
	XP_016458391.1	0	275	1		
	XP_016455336.1	0	257	1		
	XP_016497146.1	0	50	1		
	XP_016463355.1	0	299	1		
	XP_016469547.1	0	328	1		
	XP_016480596.1	0	387	1		
	XP_016443361.1	0	202	1		
	XP_016482312.1	0	397	1		
	XP_016464955.1	0	31	1		
	XP_016470767.1	0	36	1		
	XP_016466414.1	0	312	1		
	XP_016500668.1	0	61	1		
	XP_016491773.1	0	438	1		
	XP_016470032.1	0	330	1		
	XP_016508730.1	0	10	1		
	XP_016506603.1	0	85	1		
	XP_016440039.1	0	183	1		
	XP_016437163.1	0	164	1		
	XP_016475521.1	0	361	1		
	XP_016444001.1	0	204	1		
	XP_016499370.1	0	8	1		
	XP_016464433.1	0	30	1		
	XP_016510815.1	0	112	1		
	XP_016477860.1	0	372	1		
	XP_016456837.1	0	263	1		
	XP_016470031.1	0	330	1		
	XP_016467854.1	0	33	1		
	XP_016441478.1	0	192	1		
	XP_016457949.1	0	270	1		
	XP_016479749.1	0	382	1		
	XP_016492702.1	0	443	1		
	XP_016445785.1	0	212	1		
	XP_016500328.1	0	1	1		
	XP_016487211.1	0	418	1		
	XP_016505702.1	0	83	1		
	XP_016475893.1	0	364	1		
	XP_016440822.1	0	187	1		
	XP_016435505.1	0	156	1		
	XP_016488686.1	0	426	1		
	XP_016499662.1	0	60	1		
	XP_016471585.1	0	338	1		
	XP_016487981.1	0	421	1		
	XP_016437790.1	0	167	1		
	XP_016478560.1	0	376	1		
	XP_016434988.1	0	154	1		
	XP_016502036.1	0	71	1		
	XP_016514875.1	0	133	1		
	XP_016437735.1	0	166	1		
	XP_016454691.1	0	255	1		
	XP_016457928.1	0	269	1		
	XP_016480846.1	0	39	1		
	XP_016458032.1	0	271	1		
	XP_016472354.1	0	342	1		
	XP_016499607.1	0	59	1		
	XP_016490393.1	0	434	1		
	XP_016457651.1	0	267	1		
	XP_016438330.1	0	174	1		
	XP_016481569.1	0	392	1		
	XP_016438025.1	0	170	1		
	XP_016500421.1	0	1	1		
	XP_016458824.1	0	276	1		
	XP_016497138.1	0	50	1		
	XP_016467869.1	0	33	1		
	XP_016439495.1	0	179	1		
	XP_016499606.1	0	59	1		
	XP_016483808.1	0	408	1		
	XP_016513228.1	0	129	1		
	XP_016495664.1	0	48	1		
	XP_016491779.1	0	438	1		
	XP_016514882.1	0	133	1		
	XP_016448669.1	0	230	1		
	XP_016444177.1	0	205	1		
	XP_016451315.1	0	244	1		
	XP_016512107.1	0	117	1		
	XP_016436800.1	0	161	1		
	XP_016459049.1	0	278	1		
	XP_016456914.1	0	264	1		
	XP_016433857.1	0	151	1		
	XP_016468289.1	0	321	1		
	XP_016473520.1	0	347	1		
	XP_016479752.1	0	382	1		
	XP_016446493.1	0	216	1		
	XP_016488957.1	0	429	1		
	XP_016502703.1	0	74	1		
	XP_016499034.1	0	58	1		
	XP_016456918.1	0	264	1		
	XP_016513227.1	0	129	1		
	XP_016466436.1	0	313	1		
	XP_016470276.1	0	6	1		
	XP_016464524.1	0	30	1		
	XP_016508378.1	0	99	1		
	XP_016514877.1	0	133	1		
	XP_016451991.1	0	246	1		
	XP_016451318.1	0	244	1		
	XP_016474587.1	0	356	1		
	XP_016506601.1	0	85	1		
	XP_016511749.1	0	116	1		
	XP_016470085.1	0	332	1		
	XP_016470087.1	0	332	1		
	XP_016482593.1	0	400	1		
	XP_016436224.1	0	159	1		
	XP_016440925.1	0	188	1		
	XP_016464350.1	0	305	1		
	XP_016454964.1	0	256	1		
	XP_016468287.1	0	321	1		
	XP_016476011.1	0	367	1		
	XP_016483743.1	0	407	1		
	XP_016501730.1	0	70	1		
	XP_016438094.1	0	172	1		
	XP_016497488.1	0	52	1		
	XP_016463243.1	0	298	1		
	XP_016495962.1	0	49	1		
	XP_016507265.1	0	90	1		
	XP_016497486.1	0	52	1		
	XP_016459973.1	0	282	1		
	XP_016466660.1	0	314	1		
	XP_016507067.1	0	88	1		
	XP_016480801.1	0	39	1		
	XP_016515018.1	0	135	1		
	XP_016441402.1	0	190	1		
	XP_016470581.1	0	334	1		
	XP_016492221.1	0	439	1		
	XP_016475812.1	0	363	1		
	XP_016484351.1	0	410	1		
	XP_016453826.1	0	252	1		
	XP_016470036.1	0	330	1		
	XP_016462015.1	0	292	1		
	XP_016479684.1	0	381	1		
	XP_016448373.1	0	228	1		
	XP_016480652.1	0	388	1		
	XP_016499661.1	0	60	1		
	XP_016439491.1	0	179	1		
	XP_016440923.1	0	188	1		
	XP_016466415.1	0	312	1		
	XP_016438872.1	0	175	1		
	XP_016487516.1	0	420	1		
	XP_016494324.1	0	43	1		
	XP_016490394.1	0	434	1		
	XP_016500950.1	0	63	1		
	XP_016448124.1	0	227	1		
	XP_016478078.1	0	373	1		
	XP_016448929.1	0	233	1		
	XP_016480689.1	0	389	1		
	XP_016440981.1	0	189	1		
	XP_016515183.1	0	136	1		
	XP_016469236.1	0	325	1		
	XP_016515022.1	0	135	1		
	XP_016482738.1	0	401	1		
	XP_016503066.1	0	76	1		
	XP_016474153.1	0	353	1		
	XP_016437435.1	0	165	1		
	XP_016457729.1	0	268	1		
	XP_016512240.1	0	120	1		
	XP_016472329.1	0	7	1		
	XP_016477384.1	0	38	1		
	XP_016451993.1	0	246	1		
	XP_016478625.1	0	377	1		
	XP_016480587.1	0	386	1		
	XP_016440311.1	0	184	1		
	XP_016475807.1	0	362	1		
	XP_016473926.1	0	351	1		
	XP_016438093.1	0	172	1		
	XP_016474059.1	0	352	1		
	XP_016492640.1	0	442	1		
	XP_016441924.1	0	194	1		
	XP_016490834.1	0	435	1		
	XP_016462629.1	0	294	1		
	XP_016510942.1	0	113	1		
	XP_016482430.1	0	398	1		
	XP_016456835.1	0	263	1		
	XP_016488127.1	0	422	1		
	XP_016473425.1	0	345	1		
	XP_016508241.1	0	96	1		
	XP_016441474.1	0	192	1		
	XP_016454693.1	0	255	1		
	XP_016434984.1	0	154	1		
	XP_016492279.1	0	440	1		
	XP_016511693.1	0	115	1		
	XP_016463344.1	0	29	1		
	XP_016473346.1	0	344	1		
	XP_016445842.1	0	213	1		
	XP_016512489.1	0	122	1		
	XP_016478783.1	0	378	1		
	XP_016510097.1	0	11	1		
	XP_016459177.1	0	279	1		
	XP_016512709.1	0	124	1		
	XP_016495254.1	0	47	1		
	XP_016466673.1	0	315	1		
	XP_016463351.1	0	29	1		
	XP_016507091.1	0	89	1		
	XP_016490139.1	0	433	1		
	XP_016508543.1	0	100	1		
	XP_016488687.1	0	426	1		
	XP_016507092.1	0	89	1		
	XP_016470840.1	0	336	1		
	XP_016440678.1	0	186	1		
	XP_016437817.1	0	168	1		
	XP_016441537.1	0	193	1		
	XP_016434460.1	0	153	1		
	XP_016480592.1	0	386	1		
	XP_016490391.1	0	434	1		
	XP_016452029.1	0	247	1		
	XP_016455905.1	0	259	1		
	XP_016474857.1	0	358	1		
	XP_016480688.1	0	389	1		
	XP_016482818.1	0	402	1		
	XP_016492779.1	0	40	1		
	XP_016511725.1	0	12	1		
	XP_016505705.1	0	83	1		
	XP_016447666.1	0	20	1		
	XP_016442250.1	0	196	1		
	XP_016482812.1	0	402	1		
	XP_016468697.1	0	324	1		
	XP_016512223.1	0	119	1		
	XP_016495968.1	0	49	1		
	XP_016508690.1	0	101	1		
	XP_016452362.1	0	248	1		
	XP_016459750.1	0	281	1		
	XP_016462914.1	0	295	1		
	XP_016456661.1	0	262	1		
	XP_016467731.1	0	318	1		
	XP_016488576.1	0	425	1		
	XP_016468385.1	0	322	1		
	XP_016437436.1	0	165	1		
	XP_016441475.1	0	192	1		
	XP_016438145.1	0	173	1		
	XP_016510077.1	0	107	1		
	XP_016439730.1	0	182	1		
	XP_016483744.1	0	407	1		
	XP_016478072.1	0	373	1		
	XP_016449311.1	0	237	1		
	XP_016439721.1	0	181	1		
	XP_016476347.1	0	37	1		
	XP_016483516.1	0	405	1		
	XP_016488574.1	0	425	1		
	XP_016460025.1	0	283	1		
	XP_016447171.1	0	219	1		
	XP_016510667.1	0	108	1		
	XP_016492845.1	0	444	1		
	XP_016484558.1	0	411	1		
	XP_016488866.1	0	427	1		
	XP_016460869.1	0	290	1		
	XP_016450646.1	0	241	1		
	XP_016488951.1	0	429	1		
	XP_016480233.1	0	385	1		
	XP_016437830.1	0	169	1		
	XP_016491322.1	0	437	1		
	XP_016460689.1	0	289	1		
	XP_016509939.1	0	105	1		
	XP_016469264.1	0	326	1		
	XP_016487483.1	0	419	1		
	XP_016493512.1	0	447	1		
	XP_016486211.1	0	414	1		
	XP_016497483.1	0	52	1		
	XP_016506790.1	0	87	1		
	XP_016476826.1	0	369	1		
	XP_016432990.1	0	14	1		
	XP_016470668.1	0	335	1		
	XP_016466081.1	0	311	1		
	XP_016445905.1	0	214	1		
	XP_016459176.1	0	279	1		
	XP_016492565.1	0	441	1		
	XP_016447709.1	0	223	1		
	XP_016432946.1	0	147	1		
	XP_016470403.1	0	333	1		
NW_015788593.1	XP_023633203.1	1	0	1		
	XP_016455335.1	0	257	1		
	XP_016503019.1	0	75	1		
	XP_016486683.1	0	416	1		
	XP_016438028.1	0	170	1		
	XP_016436460.1	0	160	1		
	XP_016503020.1	0	75	1		
	XP_016463858.1	0	304	1		
	XP_016442405.1	0	197	1		
	XP_016492939.1	0	445	1		
	XP_016507739.1	0	92	1		
	XP_016460873.1	0	290	1		
	XP_016513182.1	0	128	1		
	XP_016459744.1	0	28	1		
	XP_016493514.1	0	447	1		
	XP_016463657.1	0	302	1		
	XP_016464444.1	0	30	1		
	XP_016502089.1	0	72	1		
	XP_016501148.1	0	65	1		
	XP_016438024.1	0	170	1		
	XP_016450949.1	0	242	1		
	XP_016466053.1	0	32	1		
	XP_016439729.1	0	182	1		
	XP_016467786.1	0	319	1		
	XP_016473459.1	0	346	1		
	XP_016502577.1	0	2	1		
	XP_016501565.1	0	68	1		
	XP_016488864.1	0	427	1		
	XP_016443830.1	0	203	1		
	XP_016506057.1	0	9	1		
	XP_016460023.1	0	283	1		
	XP_016515228.1	0	137	1		
	XP_016512712.1	0	124	1		
	XP_016508694.1	0	101	1		
	XP_016490137.1	0	433	1		
	XP_016458033.1	0	271	1		
	XP_016515805.1	0	141	1		
	XP_016452367.1	0	248	1		
	XP_016488685.1	0	426	1		
	XP_016512239.1	0	120	1		
	XP_016466080.1	0	311	1		
	XP_016448374.1	0	228	1		
	XP_016452363.1	0	248	1		
	XP_016438078.1	0	171	1		
	XP_016442813.1	0	18	1		
	XP_016483518.1	0	405	1		
	XP_016511751.1	0	116	1		
NW_015788593.1	XP_023633199.1	1	0	1		
	XP_016507982.1	0	95	1		
	XP_016458829.1	0	277	1		
	XP_016432620.1	0	146	1		
	XP_016490836.1	0	435	1		
	XP_016510750.1	0	5	1		
	XP_016487207.1	0	418	1		
	XP_016452825.1	0	250	1		
	XP_016460514.1	0	287	1		
	XP_016442804.1	0	200	1		
	XP_016449050.1	0	235	1		
	XP_016492227.1	0	439	1		
	XP_016447920.1	0	226	1		
	XP_016469477.1	0	327	1		
	XP_016510954.1	0	113	1		
	XP_016442241.1	0	195	1		
	XP_016432580.1	0	145	1		
	XP_016482821.1	0	402	1		
	XP_016470401.1	0	333	1		
	XP_016448699.1	0	231	1		
	XP_016460406.1	0	286	1		
	XP_016502037.1	0	71	1		
	XP_016436226.1	0	159	1		
	XP_016442713.1	0	199	1		
	XP_016474715.1	0	357	1		
	XP_016512217.1	0	118	1		
	XP_016448930.1	0	233	1		
	XP_016471617.1	0	339	1		
	XP_016473540.1	0	348	1		
	XP_016494782.1	0	45	1		
	XP_016501647.1	0	69	1		
	XP_016488575.1	0	425	1		
	XP_016507095.1	0	89	1		
	XP_016462387.1	0	293	1		
	XP_016513183.1	0	128	1		
	XP_016485141.1	0	412	1		
	XP_016470578.1	0	334	1		
	XP_016512112.1	0	117	1		
	XP_016482973.1	0	403	1		
	XP_016504221.1	0	3	1		
	XP_016503666.1	0	78	1		
	XP_016488890.1	0	428	1		
	XP_016454652.1	0	254	1		
	XP_016434243.1	0	152	1		
	XP_016509400.1	0	104	1		
	XP_016488865.1	0	427	1		
	XP_016470724.1	0	36	1		
	XP_016442551.1	0	198	1		
	XP_016500667.1	0	61	1		
	XP_016505796.1	0	4	1		
	XP_016468285.1	0	321	1		
	XP_016480857.1	0	39	1		
	XP_016506027.1	0	9	1		
	XP_016463357.1	0	299	1		
	XP_016481205.1	0	391	1		
	XP_016449908.1	0	239	1		
	XP_016484356.1	0	410	1		
	XP_016435503.1	0	156	1		
	XP_016498601.1	0	54	1		
	XP_016512923.1	0	125	1		
	XP_016446028.1	0	215	1		
	XP_016460220.1	0	284	1		
	XP_016468247.1	0	320	1		
	XP_016453825.1	0	252	1		
	XP_016507849.1	0	93	1		
	XP_016458389.1	0	275	1		
	XP_016502671.1	0	2	1		
	XP_016433461.1	0	150	1		
	XP_016464483.1	0	30	1		
	XP_016453828.1	0	252	1		
	XP_016438080.1	0	171	1		
	XP_016455882.1	0	258	1		
	XP_016449052.1	0	235	1		
	XP_016507420.1	0	91	1		
	XP_016508239.1	0	96	1		
	XP_016502268.1	0	73	1		
	XP_016438978.1	0	177	1		
	XP_016446025.1	0	215	1		
	XP_016472076.1	0	341	1		
	XP_016511714.1	0	12	1		
	XP_016509800.1	0	5	1		
	XP_016506430.1	0	84	1		
	XP_016450645.1	0	241	1		
	XP_016463724.1	0	303	1		
	XP_016457734.1	0	268	1		
	XP_016443168.1	0	201	1		
	XP_016495255.1	0	47	1		
	XP_016512921.1	0	125	1		
	XP_016515697.1	0	140	1		
	XP_016448572.1	0	229	1		
	XP_016477163.1	0	370	1		
	XP_016488135.1	0	423	1		
	XP_016466060.1	0	32	1		
	XP_016497407.1	0	51	1		
	XP_016457957.1	0	270	1		
	XP_016513307.1	0	130	1		
	XP_016443165.1	0	201	1		
	XP_016475993.1	0	366	1		
	XP_016510768.1	0	110	1		
	XP_016482733.1	0	401	1		
	XP_016501242.1	0	66	1		
	XP_016460872.1	0	290	1		
	XP_016475949.1	0	365	1		
	XP_016480836.1	0	39	1		
	XP_016447757.1	0	224	1		
	XP_016437439.1	0	165	1		
	XP_016441538.1	0	193	1		
	XP_016452822.1	0	250	1		
	XP_016460407.1	0	286	1		
	XP_016476602.1	0	368	1		
	XP_016433306.1	0	148	1		
	XP_016487522.1	0	420	1		
	XP_016474325.1	0	355	1		
	XP_016497139.1	0	50	1		
	XP_016459466.1	0	27	1		
	XP_016515806.1	0	141	1		
	XP_016484352.1	0	410	1		
	XP_016449122.1	0	236	1		
	XP_016505707.1	0	83	1		
	XP_016478175.1	0	374	1		
	XP_016506788.1	0	87	1		
	XP_016495045.1	0	46	1		
	XP_016456262.1	0	260	1		
	XP_016510669.1	0	108	1		
	XP_016451177.1	0	243	1		
	XP_016446539.1	0	217	1		
	XP_016474321.1	0	355	1		
	XP_016497147.1	0	50	1		
	XP_016456321.1	0	24	1		
	XP_016458116.1	0	25	1		
	XP_016433335.1	0	149	1		
	XP_016492936.1	0	445	1		
	XP_016501240.1	0	66	1		
	XP_016452658.1	0	249	1		
	XP_016457483.1	0	266	1		
	XP_016435248.1	0	155	1		
	XP_016486210.1	0	414	1		
	XP_016441002.1	0	189	1		
	XP_016451990.1	0	246	1		
	XP_016503545.1	0	77	1		
	XP_016477607.1	0	371	1		
	XP_016508312.1	0	97	1		
	XP_016469698.1	0	35	1		
	XP_016469823.1	0	329	1		
	XP_016433862.1	0	151	1		
	XP_016494323.1	0	43	1		
	XP_016489479.1	0	431	1		
	XP_016432495.1	0	144	1		
	XP_016445599.1	0	211	1		
	XP_016482313.1	0	397	1		
	XP_016464411.1	0	30	1		
	XP_016460222.1	0	284	1		
	XP_016463159.1	0	297	1		
	XP_016444835.1	0	208	1		
	XP_016510776.1	0	111	1		
	XP_016499412.1	0	8	1		
	XP_016440309.1	0	184	1		
	XP_016442805.1	0	200	1		
	XP_016482084.1	0	396	1		
	XP_016514878.1	0	133	1		
	XP_016435506.1	0	156	1		
	XP_016467785.1	0	319	1		
	XP_016513229.1	0	129	1		
	XP_016487192.1	0	417	1		
	XP_016447299.1	0	221	1		
	XP_016457111.1	0	265	1		
	XP_016442404.1	0	197	1		
	XP_016460516.1	0	287	1		
	XP_016482431.1	0	398	1		
	XP_016446601.1	0	218	1		
	XP_016464900.1	0	306	1		
	XP_016514879.1	0	133	1		
	XP_016444489.1	0	207	1		
	XP_016512224.1	0	119	1		
	XP_016489212.1	0	430	1		
	XP_016461156.1	0	291	1		
	XP_016468387.1	0	322	1		
	XP_016511750.1	0	116	1		
	XP_016478559.1	0	376	1		
	XP_016469655.1	0	35	1		
	XP_016481207.1	0	391	1		
	XP_016458037.1	0	271	1		
	XP_016506760.1	0	86	1		
	XP_016433856.1	0	151	1		
	XP_016510767.1	0	110	1		
	XP_016458203.1	0	273	1		
	XP_016439332.1	0	178	1		
	XP_016432271.1	0	143	1		
	XP_016483742.1	0	407	1		
	XP_016452823.1	0	250	1		
	XP_016450647.1	0	241	1		
	XP_016509005.1	0	103	1		
	XP_016481808.1	0	394	1		
	XP_016440597.1	0	185	1		
	XP_016485144.1	0	412	1		
	XP_016508332.1	0	98	1		
	XP_016442816.1	0	18	1		
	XP_016474585.1	0	356	1		
	XP_016447754.1	0	224	1		
	XP_016452076.1	0	22	1		
	XP_016481765.1	0	393	1		
	XP_016447173.1	0	219	1		
	XP_016449909.1	0	239	1		
	XP_016439731.1	0	182	1		
	XP_016494081.1	0	42	1		
	XP_016454965.1	0	256	1		
	XP_016501045.1	0	64	1		
	XP_016457486.1	0	266	1		
	XP_016466672.1	0	315	1		
