Contig_ID	Protein_ID	BGC_File1	BGC_File2	Non_Zero_Count	Protein_Order	Gene_ID
NC_015440.3	XP_010318911.1	0	51	1		
NC_015444.3	XP_019070265.1	0	105	1		
NC_090804.1	XP_010320572.1	26	0	1		
NC_015449.3	XP_019066911.1	0	181	1		
NC_090803.1	XP_004238603.2	22	0	1		
NC_015443.3	XP_004242066.1	0	97	1		
NC_090803.1	XP_019069218.1	21	0	1		
NC_015445.3	XP_004244751.1	0	115	1		
NC_090811.1	XP_004253179.1	55	0	1		
NC_090807.1	XP_004244516.1	35	0	1		
NC_090803.1	XP_010319654.1	20	0	1		
NC_090809.1	XP_010312309.1	46	0	1		
NC_015439.3	XP_025884887.1	0	27	1		
NC_090801.1	XP_069149244.1	13	0	1		
NC_090807.1	NP_001233859.1	35	0	1		
NC_015444.3	XP_010323638.1	0	110	1		
NC_015439.3	XP_004233628.1	0	36	1		
NC_090804.1	XP_069153703.1	25	0	1		
NC_015441.3	XP_004237250.1	0	60	1		
NC_090800.1	XP_004231178.1	6	0	1		
NC_090807.1	XP_004244682.3	34	0	1		
NC_090800.1	XP_004229925.2	6	0	1		
NC_015445.3	XP_004245660.1	0	128	1		
NC_090809.1	XP_010327004.1	43	0	1		
NC_090804.1	XP_004238672.1	26	0	1		
NC_090800.1	XP_004230810.1	9	20	2		
NC_015443.3	XP_004241917.1	0	93	1		
NC_015440.3	XP_019068213.1	0	44	1		
NC_090805.1	NP_001234075.2	28	0	1		
NC_090800.1	NP_001332778.1	4	0	1		
NC_090805.1	XP_019070153.1	30	0	1		
NC_015449.3	XP_004252871.1	0	198	1		
NC_015439.3	XP_025885230.1	0	30	1		
NC_090804.1	XP_010320569.1	26	0	1		
NC_090800.1	XP_004229513.2	3	0	1		
NC_090806.1	XP_004243640.1	32	0	1		
NC_090801.1	XP_069150596.1	12	0	1		
NC_015441.3	XP_004236610.1	0	59	1		
NC_090807.1	XP_004246142.1	37	0	1		
NC_090807.1	XP_004245943.1	36	0	1		
NC_090800.1	XP_010323195.2	3	0	1		
NC_015441.3	XP_004236793.1	0	58	1		
NC_090804.1	XP_069154216.1	24	0	1		
NC_015449.3	XP_019067201.1	0	183	1		
NC_015447.3	XP_004249471.1	0	157	1		
NC_090808.1	XP_004246568.1	41	0	1		
NC_015442.3	XP_004239907.1	0	80	1		
NC_090811.1	XP_069148429.1	57	0	1		
NC_015446.3	XP_019071330.1	0	137	1		
NC_090803.1	NP_001352991.1	21	0	1		
NC_090800.1	XP_004229766.2	4	0	1		
NC_090803.1	XP_010320537.3	22	0	1		
NC_090800.1	XP_010323220.2	3	0	1		
NC_090802.1	NP_001334767.1	17	0	1		
NC_090806.1	XP_004243625.2	32	0	1		
NC_090808.1	XP_004247969.2	40	0	1		
NC_015442.3	XP_004238730.1	0	70	1		
NC_015440.3	XP_004234415.1	0	40	1		
NC_090807.1	NP_001317921.1	34	0	1		
NC_015447.3	XP_004248536.1	0	149	1		
NC_015446.3	XP_004246963.1	0	138	1		
NC_090802.1	XP_004235317.1	18	0	1		
NC_090800.1	XP_069145765.1	8	0	1		
NC_090806.1	XP_004243641.1	32	0	1		
NC_090804.1	XP_069153784.1	26	0	1		
NC_015438.3	XP_004230841.1	0	21	1		
NC_015439.3	XP_004232189.1	0	34	1		
NC_090807.1	XP_004245715.1	37	0	1		
NC_090804.1	XP_004240121.2	24	0	1		
NC_090800.1	XP_004228723.2	1	0	1		
NC_090808.1	XP_069144886.1	38	0	1		
NC_090804.1	XP_069153789.1	26	0	1		
NC_090808.1	XP_004247832.1	39	0	1		
NC_090801.1	NP_001295141.1	14	0	1		
NC_015441.3	XP_025886590.1	0	64	1		
NC_090807.1	NP_001362844.1	34	0	1		
NC_090807.1	XP_069144182.1	34	0	1		
NC_015449.3	XP_010314859.1	0	195	1		
NC_015439.3	XP_025884898.1	0	29	1		
NC_090811.1	XP_004253006.1	56	0	1		
NC_090800.1	NP_001362843.1	1	0	1		
NC_090806.1	XP_004243630.2	32	0	1		
NC_090800.1	XP_069155693.1	3	0	1		
NC_090806.1	XP_004243626.2	32	0	1		
NC_090810.1	XP_069147676.1	49	0	1		
NC_090804.1	NP_001296292.1	26	0	1		
NC_090809.1	XP_004248078.3	43	0	1		
NC_090807.1	XP_010325461.2	37	0	1		
NC_015449.3	XP_004252611.1	0	191	1		
NC_090806.1	XP_069143130.1	33	0	1		
NC_015438.3	XP_025884757.1	0	20	1		
NC_015443.3	XP_004241181.1	0	97	1		
NC_015446.3	XP_025888544.1	0	139	1		
NC_090803.1	XP_010319656.1	20	0	1		
NC_015441.3	XP_010319884.1	0	62	1		
NC_015449.3	XP_004251851.1	0	180	1		
NC_090804.1	XP_010320589.1	26	0	1		
NC_090802.1	NP_001333795.1	18	0	1		
NC_090803.1	XP_004238065.1	21	0	1		
NC_015442.3	XP_004239607.1	0	78	1		
NC_090809.1	XP_010312311.1	46	0	1		
NC_090803.1	XP_004238062.2	21	0	1		
NC_090810.1	XP_069147675.1	49	0	1		
NC_015449.3	XP_010313982.1	0	182	1		
NC_090805.1	XP_069155824.1	28	0	1		
NC_090805.1	XP_004242160.2	30	0	1		
NC_015449.3	XP_004252637.2	0	192	1		
NC_090800.1	XP_069145759.1	8	0	1		
NC_015444.3	XP_019070278.1	0	107	1		
NC_015440.3	XP_004235722.1	0	54	1		
NC_015444.3	XP_025887988.1	0	103	1		
NC_015441.3	XP_004237936.1	0	65	1		
NC_090805.1	XP_004242107.1	31	0	1		
NC_090801.1	XP_010316338.1	16	0	1		
NC_090809.1	XP_004249782.2	44	0	1		
NC_015440.3	XP_010317519.2	0	39	1		
NC_015445.3	XP_004244750.1	0	115	1		
NC_015442.3	XP_004239868.1	0	81	1		
NC_015442.3	XP_004239004.1	0	75	1		
NC_090801.1	XP_004232632.1	14	0	1		
NC_015449.3	XP_004252613.1	0	191	1		
NC_090800.1	XP_004228699.1	1	0	1		
NC_015438.3	XP_004229323.3	0	7	1		
NC_090806.1	XP_069143550.1	32	0	1		
NC_090800.1	XP_025885027.1	1	0	1		
NC_090811.1	XP_004253409.2	52	0	1		
NC_090804.1	XP_004239350.1	26	0	1		
NC_015446.3	XP_004247194.1	0	139	1		
NC_015445.3	XP_004245152.1	0	117	1		
NC_090800.1	NP_001316484.1	6	0	1		
NC_090804.1	XP_004238657.1	26	0	1		
NC_015439.3	XP_004233806.3	0	29	1		
NC_090800.1	XP_025885605.1	2	0	1		
NC_015448.3	XP_025883938.1	0	164	1		
NC_090811.1	XP_025884495.1	56	0	1		
NC_090808.1	XP_004247891.1	40	0	1		
NC_090809.1	XP_019071590.1	44	0	1		
NC_090811.1	XP_004251558.2	51	0	1		
NC_090804.1	XP_069154215.1	24	0	1		
NC_090802.1	NP_001316156.1	19	0	1		
NC_090800.1	XP_069145761.1	8	0	1		
NC_090800.1	NP_001233812.2	1	0	1		
NC_015444.3	XP_004243483.1	0	109	1		
NC_090800.1	XP_010326163.1	6	0	1		
NC_090807.1	XP_069144659.1	36	0	1		
NC_090811.1	XP_010314856.1	56	0	1		
NC_090801.1	NP_001306782.1	13	0	1		
NC_090803.1	XP_004237330.1	20	0	1		
NC_090804.1	XP_004239352.1	26	0	1		
NC_015440.3	XP_004235454.1	0	45	1		
NC_090807.1	XP_010325459.1	37	0	1		
NC_015443.3	XP_004241845.1	0	94	1		
NC_015440.3	XP_004235213.1	0	44	1		
NC_090800.1	XP_069149074.1	9	0	1		
NC_015449.3	XP_004251986.1	0	183	1		
NC_090802.1	XP_004235281.1	18	0	1		
NC_090809.1	XP_004249651.1	46	0	1		
NC_015449.3	XP_010314102.2	0	182	1		
NC_090804.1	XP_069154211.1	24	0	1		
NC_090804.1	XP_004240122.1	24	0	1		
NC_090808.1	NP_001234454.1	41	0	1		
NC_090800.1	XP_004229506.1	3	10	2		
NC_090802.1	XP_004234495.2	17	0	1		
NC_015445.3	XP_019070930.1	0	117	1		
NC_090800.1	XP_010324224.1	4	0	1		
NC_090801.1	XP_004233153.1	11	0	1		
NC_015446.3	XP_004246574.1	0	134	1		
NC_090801.1	XP_004233713.1	16	0	1		
NC_015443.3	XP_004241385.1	0	95	1		
NC_015449.3	XP_004251850.1	0	180	1		
NC_090800.1	XP_069152999.1	2	0	1		
NC_090806.1	XP_069143085.1	32	0	1		
NC_090804.1	XP_004239720.1	25	0	1		
NC_090804.1	XP_010320593.1	26	0	1		
NC_015447.3	XP_025883458.1	0	153	1		
NC_090802.1	XP_004234493.1	17	0	1		
NC_090803.1	XP_004238257.2	22	0	1		
NC_090803.1	XP_004238279.1	22	0	1		
NC_090811.1	XP_069147905.1	51	0	1		
NC_015441.3	XP_004237302.1	0	60	1		
NC_015444.3	XP_004243208.1	0	111	1		
	XP_004253502.1	0	200	1		
NC_090800.1	XP_010326114.2	6	0	1		
NC_015438.3	XP_019068130.1	0	7	1		
NC_015446.3	XP_004246507.1	0	137	1		
NC_090803.1	XP_069153515.1	21	0	1		
NC_090800.1	NP_001234152.1	4	0	1		
NC_090808.1	XP_069144883.1	38	0	1		
NC_015445.3	XP_004245150.1	0	117	1		
NC_015438.3	XP_004228534.1	0	1	1		
NC_015449.3	XP_004252536.1	0	193	1		
NC_090808.1	NP_001234809.1	39	0	1		
NC_015440.3	XP_010318560.1	0	55	1		
NC_090800.1	XP_019071541.1	6	0	1		
NC_090807.1	XP_010325462.2	37	0	1		
NC_015447.3	XP_025888967.1	0	151	1		
NC_015447.3	XP_004249541.1	0	158	1		
NC_090800.1	XP_004228653.1	1	0	1		
NC_090808.1	XP_010326871.1	40	0	1		
NC_090804.1	XP_069153785.1	26	0	1		
NC_015438.3	XP_004231166.1	0	13	1		
NC_090808.1	XP_010326340.1	42	0	1		
NC_090805.1	XP_004241301.1	31	0	1		
NC_090804.1	NP_001335089.1	23	0	1		
NC_090805.1	XP_069154834.1	28	0	1		
NC_015438.3	XP_010323195.1	0	11	1		
NC_090809.1	XP_019071616.1	48	0	1		
NC_015447.3	XP_004249107.1	0	153	1		
NC_090811.1	XP_004252637.3	53	0	1		
NC_015440.3	XP_025885852.1	0	49	1		
NC_090811.1	XP_004252735.1	54	0	1		
NC_090802.1	XP_004235301.1	18	0	1		
NC_090800.1	XP_069145665.1	7	0	1		
NC_090804.1	XP_004239342.1	26	0	1		
NC_090804.1	XP_010320581.1	26	0	1		
NC_015444.3	XP_004243853.1	0	109	1		
NC_090801.1	XP_004233769.1	14	0	1		
NC_015444.3	XP_025887983.1	0	101	1		
NC_015446.3	XP_019071329.1	0	137	1		
NC_015443.3	XP_004242550.1	0	98	1		
NC_015447.3	XP_004248793.1	0	150	1		
NC_090801.1	XP_004232670.2	13	0	1		
NC_090801.1	NP_001304751.1	16	0	1		
NC_090803.1	XP_004237334.1	20	0	1		
NC_090810.1	XP_069147668.1	49	0	1		
NC_015448.3	XP_010313010.1	0	170	1		
NC_015441.3	XP_019068792.1	0	57	1		
NC_015443.3	XP_010322775.1	0	94	1		
NC_090801.1	XP_004232671.2	13	0	1		
NC_090805.1	NP_001234055.1	28	0	1		
NC_090811.1	XP_069148326.1	52	0	1		
NC_090800.1	XP_004229769.1	4	0	1		
NC_090808.1	NP_001316511.1	40	0	1		
NC_015442.3	XP_004238966.1	0	74	1		
NC_090801.1	XP_004233152.4	11	0	1		
NC_015445.3	XP_004244753.1	0	115	1		
NC_090800.1	XP_010315132.1	8	0	1		
NC_015440.3	XP_019068541.1	0	48	1		
NC_090801.1	XP_019067956.1	16	0	1		
NC_015442.3	XP_004240241.1	0	79	1		
NC_015449.3	XP_025884287.1	0	189	1		
NC_090807.1	XP_004245919.1	36	0	1		
NC_015444.3	XP_025887907.1	0	111	1		
NC_015442.3	XP_010321270.1	0	78	1		
NC_090800.1	XP_069145698.1	7	0	1		
NC_015445.3	XP_004246218.1	0	124	1		
NC_090806.1	XP_004243627.3	32	0	1		
NC_090803.1	XP_069152607.1	22	0	1		
NC_090806.1	XP_004243481.1	33	0	1		
NC_090807.1	XP_004244520.1	35	0	1		
NC_090810.1	XP_010313318.1	50	0	1		
NC_015442.3	XP_010321597.1	0	81	1		
NC_090804.1	XP_010321342.1	25	0	1		
NC_090807.1	XP_004246147.2	37	0	1		
NC_015442.3	XP_004238882.1	0	73	1		
NC_015444.3	XP_004242647.1	0	100	1		
NC_015439.3	XP_010316371.1	0	31	1		
NC_015443.3	XP_004240493.1	0	83	1		
NC_090800.1	XP_069145757.1	8	0	1		
	XP_004253519.1	0	202	1		
NC_015440.3	XP_004234943.1	0	43	1		
NC_090801.1	XP_010315630.1	10	0	1		
NC_090801.1	XP_004232550.1	15	0	1		
NC_090811.1	XP_069148550.1	54	0	1		
NC_090800.1	XP_004230811.1	9	20	2		
NC_090804.1	XP_069153787.1	26	0	1		
NC_090801.1	XP_010316950.2	11	0	1		
NC_090804.1	NP_001296993.1	26	0	1		
NC_090808.1	XP_010325940.2	41	0	1		
NC_015447.3	XP_004249838.2	0	160	1		
NC_015449.3	XP_004252687.1	0	185	1		
NC_015445.3	XP_004244752.1	0	115	1		
NC_015449.3	XP_004252977.1	0	196	1		
NC_015448.3	XP_025884072.1	0	170	1		
NC_015447.3	XP_025888966.1	0	150	1		
NC_090802.1	XP_004234490.1	17	0	1		
NC_090806.1	XP_069142812.1	32	0	1		
NC_090809.1	XP_004249657.2	45	0	1		
NC_090806.1	NP_001233853.2	32	0	1		
NC_090804.1	XP_004238669.1	26	0	1		
NC_015446.3	XP_010326091.1	0	132	1		
NC_090806.1	XP_010323935.3	32	0	1		
NC_015448.3	XP_004251389.1	0	173	1		
NC_090809.1	XP_019071727.1	47	0	1		
NC_015448.3	XP_004250483.1	0	164	1		
NC_090802.1	XP_004235388.1	19	0	1		
NC_090811.1	NP_001234624.1	51	0	1		
NC_090808.1	XP_004247835.1	39	0	1		
NC_090807.1	NP_001266119.1	36	0	1		
NC_015445.3	XP_025888372.1	0	114	1		
NC_090808.1	XP_010326750.1	38	0	1		
NC_090803.1	XP_004238281.1	22	0	1		
NC_090802.1	XP_010317668.1	17	0	1		
NC_090804.1	XP_069153782.1	26	0	1		
NC_090801.1	XP_004231557.2	10	0	1		
NC_090810.1	XP_069147453.1	50	0	1		
NC_015439.3	XP_004233711.1	0	32	1		
NC_015447.3	XP_004249226.1	0	155	1		
	XP_025884668.1	0	201	1		
NC_090805.1	NP_001234766.1	28	0	1		
NC_090806.1	XP_069143551.1	32	0	1		
NC_015443.3	XP_010322201.2	0	88	1		
